MSOA01CD,tenure_all_2001,owned_2001,rented_2001,owned_2001_pct,rented_2001_pct
E02006408,3162,2676,388,0.84629981,0.122707147
E02006409,2707,1843,755,0.680827484,0.278906539
E02006410,3090,2071,913,0.670226537,0.295469256
E02006411,2977,2606,319,0.875377897,0.107154854
E02006412,2660,2236,349,0.840601504,0.131203008
E02006413,2507,2041,412,0.814120463,0.164339848
E02006414,2506,2061,381,0.822426177,0.152035116
E02006415,2901,2526,287,0.87073423,0.098931403
E02006416,3320,2730,446,0.822289157,0.134337349
E02006417,2306,1761,468,0.763660017,0.202948829
E02006418,2721,2396,278,0.880558618,0.10216832
E02006419,2785,1644,984,0.590305206,0.353321364
E02006420,2546,2272,206,0.892380204,0.080911233
E02006421,2959,2665,211,0.900642109,0.071307874
E02006422,2293,2067,190,0.901439163,0.082860881
E02006423,3672,2498,1043,0.680283224,0.284041394
E02006424,2234,2042,148,0.914055506,0.066248881
E02006425,2322,1812,432,0.780361757,0.186046512
E02006426,2193,1884,262,0.859097127,0.119471044
E02006427,2371,1826,292,0.770139182,0.123154787
E02006428,2759,2236,427,0.810438565,0.15476622
E02006429,2861,2451,348,0.856693464,0.121635792
E02006430,3018,2416,535,0.800530152,0.177269715
E02006431,3962,3296,557,0.831903079,0.140585563
E02006432,2165,1825,290,0.84295612,0.133949192
E02006433,3808,3075,607,0.807510504,0.159401261
E02006434,2270,1621,599,0.714096916,0.263876652
E02006435,2307,1692,506,0.733420026,0.219332466
E02006436,2389,1781,542,0.745500209,0.226873169
E02006437,3095,2377,566,0.768012924,0.182875606
E02006438,3008,2478,380,0.823803191,0.126329787
E02006439,2425,1924,421,0.793402062,0.173608247
E02006440,2778,2282,433,0.821454284,0.155867531
E02006441,3034,1900,949,0.626235992,0.312788398
E02006442,2238,1927,243,0.86103664,0.108579088
E02006443,3050,1879,1035,0.616065574,0.339344262
E02006444,2617,1981,574,0.756973634,0.219335117
E02006445,2888,2135,579,0.739265928,0.200484765
E02006446,2702,2057,535,0.761287935,0.19800148
E02006447,2248,1887,285,0.839412811,0.126779359
E02006448,2698,2121,521,0.78613788,0.193106004
E02006449,2785,2053,598,0.737163375,0.214721724
E02006450,2476,1890,405,0.763327948,0.163570275
E02006451,4179,3224,747,0.77147643,0.178750897
E02006452,2997,2366,467,0.789456123,0.155822489
E02006453,3123,2447,503,0.783541467,0.16106308
E02006454,2568,1927,560,0.750389408,0.218068536
E02006455,2370,1728,542,0.729113924,0.228691983
E02006456,2973,2339,550,0.786747393,0.184998318
E02006457,3398,2861,424,0.841965862,0.124779282
E02006458,3265,2735,448,0.837672282,0.137212864
E02006459,3334,1867,1322,0.559988002,0.396520696
E02006460,4090,2903,1034,0.709779951,0.252811736
E02006461,2519,1982,435,0.786820167,0.172687574
E02006462,2941,2361,458,0.802788167,0.155729344
E02006463,3663,2486,1073,0.678678679,0.292929293
E02006464,2851,2195,570,0.769905296,0.199929849
E02006465,2418,2022,351,0.836228288,0.14516129
E02006466,3141,2260,789,0.719516078,0.251193887
E02006467,2348,2049,215,0.872657581,0.091567291
E02006534,3515,2867,576,0.815647226,0.163869132
E02006535,2813,2618,158,0.93067899,0.056167792
E02006536,2853,2507,224,0.87872415,0.078513845
E02006537,4176,2591,1426,0.620450192,0.341475096
E02006538,3374,2694,571,0.798458803,0.169235329
E02006539,3096,2363,650,0.763242894,0.20994832
E02006540,2541,1860,602,0.731995277,0.236914601
E02006541,3502,2742,669,0.782981154,0.191033695
E02006542,2506,1791,522,0.714684757,0.20830008
E02006543,2337,1860,345,0.795892169,0.14762516
E02006544,3832,3174,530,0.8282881,0.138308977
E02006545,3058,2100,810,0.686723349,0.264879006
E02006546,3404,2589,667,0.760575793,0.195945946
E02006547,2121,1725,314,0.813295615,0.148043376
E02006548,3798,3198,466,0.842022117,0.122696156
E02006549,2828,2601,172,0.919731259,0.060820368
E02006550,3954,3357,483,0.849013657,0.12215478
E02006551,3893,3390,401,0.870793732,0.103005394
E02006552,3047,1921,1007,0.630456186,0.330489006
E02006553,3025,2573,345,0.850578512,0.114049587
E02006554,3053,2577,377,0.844087783,0.123485097
E02006555,3071,1973,963,0.642461739,0.313578639
E02006556,3580,3246,250,0.906703911,0.069832402
E02006557,2714,1625,969,0.598747237,0.357037583
E02006558,4630,2637,1815,0.569546436,0.392008639
E02006559,3737,3430,222,0.917848542,0.059405941
E02006560,4145,3559,461,0.858624849,0.111218335
E02006561,2532,1883,514,0.743680885,0.20300158
E02006562,2181,1739,321,0.797340669,0.147180193
E02006563,2365,1647,542,0.69640592,0.229175476
E02006564,3243,2088,968,0.643848289,0.298489053
E02006565,3371,2034,950,0.603381786,0.281815485
E02006566,3028,2187,631,0.722258917,0.208388375
E02006567,2969,2197,608,0.739979791,0.204782755
E02006568,4005,2016,1753,0.503370787,0.437702871
E02006569,2988,2190,518,0.732931727,0.173360107
E02006570,3600,2224,1173,0.617777778,0.325833333
E02006571,3034,2464,474,0.812129202,0.1562294
E02006572,3536,2256,1106,0.63800905,0.312782805
E02006573,4543,3580,744,0.788025534,0.163768435
E02006574,4401,3633,635,0.825494206,0.14428539
E02006575,2879,1866,883,0.648141716,0.306703717
E02006576,3277,2817,390,0.859627708,0.119011291
E02006577,3075,1768,1168,0.57495935,0.379837398
E02006578,3123,1949,1021,0.624079411,0.326929235
E02006579,3142,2254,783,0.717377467,0.249204328
E02006580,3226,2387,747,0.739925604,0.231556107
E02006581,3378,2293,947,0.678804026,0.280343398
E02006582,2615,2381,206,0.910516252,0.078776291
E02006583,3770,2812,853,0.745888594,0.226259947
E02006584,2822,1360,1305,0.481927711,0.462437987
E02006585,3273,2072,1073,0.633058356,0.327833792
E02006586,2624,1608,916,0.612804878,0.349085366
E02006587,3178,1618,1416,0.509125236,0.445563247
E02006588,2966,2207,636,0.744099798,0.214430209
E02006589,4365,3819,455,0.874914089,0.104238259
E02006590,3338,2463,752,0.737866986,0.225284602
E02006591,3164,2375,684,0.750632111,0.216182048
E02006592,2179,1764,323,0.809545663,0.148233134
E02006593,4116,2601,1365,0.631924198,0.331632653
E02006594,2681,2222,395,0.828795226,0.147333085
E02006595,2838,2339,294,0.824171952,0.10359408
E02006596,3130,2688,354,0.858785942,0.113099042
E02006597,3138,2309,692,0.735818993,0.220522626
E02006598,2008,1614,302,0.803784861,0.150398406
E02006599,2738,2496,166,0.911614317,0.060628196
E02006600,3794,2643,975,0.696626252,0.256984713
E02006601,3184,2383,680,0.748429648,0.213567839
E02006602,2751,2207,422,0.802253726,0.153398764
E02006603,3649,3153,404,0.864072349,0.110715264
E02006604,4620,3204,1266,0.693506494,0.274025974
E02006605,2179,1802,262,0.826984855,0.120238642
E02006606,3112,2753,275,0.884640103,0.088367609
E02006607,2783,2494,226,0.896155228,0.08120733
E02006608,2252,2011,187,0.892984014,0.0830373
E02006609,2572,1936,476,0.752721617,0.185069984
E02006610,2469,1746,517,0.707168894,0.209396517
E02006611,3936,3464,397,0.880081301,0.100863821
E02006612,3326,2385,798,0.717077571,0.239927841
E02006613,2941,1887,945,0.641618497,0.321319279
E02006614,3729,2894,690,0.776079378,0.185036203
E02006615,2532,2157,310,0.851895735,0.122432859
E02006616,3076,2662,334,0.865409623,0.108582575
E02006617,3618,2535,948,0.70066335,0.262023217
E02006618,2319,2164,127,0.933160845,0.054764985
E02006619,2816,2066,602,0.733664773,0.213778409
E02006620,3687,3154,441,0.855438025,0.119609439
E02006621,3227,3021,160,0.936163619,0.049581655
E02006622,3340,2740,522,0.820359281,0.156287425
E02006623,3256,2459,729,0.75522113,0.223894349
E02006624,2742,2525,178,0.920860686,0.06491612
E02006625,3011,2541,403,0.843905679,0.133842577
E02006626,2972,1868,999,0.628532974,0.336137281
E02006627,3655,2977,611,0.814500684,0.167168263
E02006628,3467,2463,900,0.71041246,0.259590424
E02006629,3180,2212,868,0.695597484,0.272955975
E02006630,3842,2416,1299,0.628839146,0.338105154
E02006631,4005,2152,1663,0.53732834,0.415230961
E02006632,3668,3063,508,0.835059978,0.138495093
E02006633,3763,3365,328,0.894233324,0.087164496
E02002985,2019,1525,430,0.755324418,0.212976721
E02002986,2221,1513,600,0.681224674,0.270148582
E02002987,2305,2059,202,0.893275488,0.087635575
E02002988,2334,1744,501,0.747215081,0.214652956
E02002989,2323,1714,531,0.737839001,0.228583728
E02002990,2767,1709,945,0.617636429,0.341525117
E02002991,5308,2410,2558,0.45403165,0.481914092
E02002992,2319,1626,598,0.701164295,0.257869771
E02002993,2649,1260,1260,0.475651189,0.475651189
E02002994,4238,3353,670,0.791175083,0.15809344
E02002995,2334,1010,1179,0.432733505,0.505141388
E02002996,3459,2460,834,0.711188205,0.241110147
E02002997,2206,1588,529,0.719854941,0.239800544
E02002998,2259,1351,793,0.598052236,0.351040283
E02002999,2337,1600,628,0.684638425,0.268720582
E02003000,3769,3104,533,0.823560626,0.141416821
E02003001,2073,1705,318,0.822479498,0.153400868
E02003002,2342,1490,737,0.636208369,0.314688301
E02003003,2181,1519,536,0.696469509,0.245758826
E02003004,2314,1890,328,0.816767502,0.141745895
E02003005,2346,1927,313,0.821398124,0.133418585
E02003006,3391,2665,563,0.785903863,0.16602772
E02003007,3089,2557,436,0.827775979,0.141146002
E02003008,2149,1567,508,0.729176361,0.236389018
E02003009,2184,1930,189,0.883699634,0.086538462
E02003010,2157,1787,303,0.828465461,0.140472879
E02003011,2042,1638,342,0.80215475,0.16748286
E02003172,2583,1843,631,0.713511421,0.244289586
E02003173,2842,2058,682,0.724137931,0.239971851
E02003174,3294,2839,361,0.861870067,0.1095932
E02003175,3611,2946,537,0.815840487,0.148712268
E02003176,2978,1305,1483,0.438213566,0.497985225
E02003177,3130,2730,324,0.872204473,0.103514377
E02003178,3143,2357,678,0.749920458,0.215717467
E02003179,2586,1547,895,0.598221191,0.346094354
E02003180,3143,2131,894,0.678014636,0.284441616
E02003181,3222,2615,530,0.811607697,0.164494103
E02003182,2472,2114,290,0.855177994,0.117313916
E02003183,2502,1964,455,0.784972022,0.181854516
E02003184,2788,1818,858,0.652080344,0.307747489
E02003185,2897,2200,605,0.759406282,0.208836728
E02003186,3012,1941,933,0.644422311,0.309760956
E02003187,3413,2342,927,0.686199824,0.271608556
E02003188,4167,2073,1887,0.497480202,0.452843772
E02003189,3294,2399,791,0.728293868,0.240133576
E02003190,4010,1563,2213,0.389775561,0.551870324
E02003191,3471,2919,469,0.840968021,0.135119562
E02003192,3745,2005,1519,0.535380507,0.405607477
E02003193,5909,3681,1952,0.622948045,0.330343544
E02003012,4248,2386,1628,0.561676083,0.383239171
E02003013,4421,2404,1785,0.543768378,0.403754807
E02003014,3314,1397,1741,0.421544961,0.525347013
E02003015,2385,1557,716,0.652830189,0.300209644
E02003016,2337,1094,1116,0.468121523,0.477535302
E02003017,2675,1965,607,0.734579439,0.226915888
E02003018,2478,1515,861,0.611380145,0.347457627
E02003019,3864,2566,1140,0.664078675,0.295031056
E02003020,2429,2103,261,0.86578839,0.107451626
E02003021,2384,1755,537,0.736157718,0.225251678
E02003022,2427,2260,134,0.93119077,0.055212196
E02003023,2571,1834,631,0.713341112,0.245429794
E02003024,3258,2117,979,0.649785144,0.300491099
E02003025,2571,1520,932,0.591209646,0.362504862
E02003026,3257,2734,427,0.839422782,0.131102241
E02003027,4066,2975,949,0.731677324,0.233398918
E02003028,3217,2259,842,0.702207025,0.261734535
E02003029,2447,1516,819,0.619534123,0.334695546
E02003030,2780,2016,670,0.725179856,0.241007194
E02003031,3777,2256,1393,0.597299444,0.368811226
E02003032,2608,1973,534,0.756518405,0.204754601
E02003033,3442,1648,1664,0.4787914,0.483439861
E02003034,3731,1689,1860,0.452693648,0.498525864
E02003035,4770,2796,1741,0.586163522,0.364989518
E02003036,3116,1264,1695,0.405648267,0.543966624
E02003037,3832,1762,1893,0.459812109,0.493997912
E02003038,2470,1839,541,0.744534413,0.21902834
E02003039,3232,2210,908,0.683787129,0.280940594
E02003040,3772,2551,1066,0.676299046,0.282608696
E02003041,2684,1341,1164,0.499627422,0.433681073
E02003042,4082,859,2965,0.210436061,0.726359628
E02003043,2486,809,1462,0.325422365,0.588093323
E02003044,2375,2012,303,0.847157895,0.127578947
E02003045,2631,1198,1290,0.455340175,0.490307868
E02003046,3844,2878,845,0.748699272,0.219823101
E02003047,3935,2492,1290,0.633290978,0.327827192
E02003048,2677,1583,891,0.591333582,0.332835263
E02003049,3041,2225,705,0.731667215,0.231831634
E02003050,2913,1664,1086,0.571232406,0.372811535
E02003051,2474,1527,847,0.617219078,0.34236055
E02003052,2735,2136,490,0.780987203,0.179159049
E02003053,3144,2508,563,0.797709924,0.179071247
E02003054,2526,1989,460,0.787410926,0.182106097
E02003055,2961,1532,1233,0.517392773,0.416413374
E02003056,2758,1268,1304,0.459753445,0.472806381
E02003057,2284,1835,375,0.803415061,0.164185639
E02003058,3535,2573,852,0.727864215,0.241018388
E02003059,2263,1672,523,0.738842245,0.231109147
E02003060,4411,3233,1043,0.732940376,0.236454319
E02003061,2384,1157,1109,0.485318792,0.465184564
E02003062,2363,1087,1144,0.460008464,0.484130343
E02003063,2949,2705,185,0.917260088,0.06273313
E02003064,2754,930,1653,0.337690632,0.600217865
E02003065,2621,1949,558,0.743609309,0.212895841
E02003066,2500,2311,147,0.9244,0.0588
E02003067,2107,1844,202,0.875177978,0.095870907
E02003068,2652,2062,486,0.777526395,0.183257919
E02003069,2401,2056,274,0.856309871,0.114119117
E02003070,3819,3187,485,0.834511652,0.126996596
E02003071,3346,2388,831,0.713687986,0.248356246
E02003072,4094,3413,546,0.833659013,0.133365901
E02003073,2663,2435,183,0.914382276,0.068719489
E02003074,3523,2972,431,0.843599205,0.122338916
E02003075,2189,1881,247,0.859296482,0.112836912
E02003076,3623,3026,463,0.835219431,0.127794645
E02003077,2398,2037,269,0.849457882,0.112176814
E02003078,2621,2199,324,0.838992751,0.12361694
E02003079,3917,3314,469,0.846055655,0.119734491
E02003080,3937,3175,605,0.806451613,0.153670307
E02003081,4236,3700,414,0.873465534,0.097733711
E02003082,4140,2854,1137,0.689371981,0.274637681
E02003083,3334,2575,606,0.772345531,0.181763647
E02003084,4411,2602,1578,0.589888914,0.357742009
E02003085,3158,1205,1705,0.381570614,0.53989867
E02003086,2605,1913,614,0.734357006,0.235700576
E02003087,3717,3144,400,0.845843422,0.107613667
E02003088,3354,2718,469,0.810375671,0.139833035
E02003089,2619,1951,549,0.744940817,0.209621993
E02003122,2666,2253,241,0.845086272,0.090397599
E02003123,3326,1932,1248,0.580877931,0.375225496
E02003124,3272,1760,1289,0.537897311,0.393948655
E02003125,2594,1470,1029,0.566692367,0.396684657
E02003126,2774,1954,714,0.704397981,0.25739005
E02003127,3044,1688,1174,0.554533509,0.385676741
E02003128,3432,1774,1504,0.516899767,0.438228438
E02003129,2607,1812,506,0.695051784,0.194092827
E02003130,4306,2720,1457,0.63167673,0.338365072
E02003131,3174,2028,1032,0.638941399,0.325141777
E02003132,3186,2322,739,0.728813559,0.231952291
E02003133,3001,2348,576,0.782405865,0.191936021
E02003134,2795,1255,1399,0.4490161,0.500536673
E02003135,2914,1467,1335,0.503431709,0.45813315
E02003136,2998,2651,279,0.884256171,0.093062041
E02003137,2981,2543,344,0.85306944,0.115397518
E02003138,3088,2487,488,0.805375648,0.158031088
E02003139,2522,2206,218,0.874702617,0.086439334
E02003140,2996,2705,213,0.902870494,0.071094793
E02003141,3473,2195,1160,0.632018428,0.334005183
E02003142,3819,2306,1294,0.60382299,0.338832155
E02003143,3102,2297,613,0.740490006,0.197614442
E02003144,2896,1311,1440,0.45269337,0.497237569
E02003145,2578,1731,744,0.671450737,0.288595811
E02003146,3412,2001,1224,0.586459555,0.35873388
E02003147,3368,694,2503,0.206057007,0.743171021
E02003148,3486,911,2373,0.261331038,0.680722892
E02003149,3723,1738,1782,0.466827827,0.478646253
E02003150,4911,1483,3163,0.301975158,0.644064345
E02003151,3149,2765,268,0.878056526,0.085106383
E02003152,3739,3102,498,0.829633592,0.133190693
E02003153,3208,2599,332,0.810162095,0.103491272
E02003194,2397,2168,150,0.904463913,0.062578223
E02003195,2159,1712,391,0.792959704,0.181102362
E02003196,4114,3879,190,0.942877978,0.046183763
E02003197,2791,2148,557,0.769616625,0.199570047
E02003198,2887,2369,429,0.820574991,0.14859716
E02003199,3988,3208,682,0.80441324,0.171013039
E02003200,4035,2882,1010,0.71425031,0.250309789
E02003201,4008,2908,954,0.725548902,0.238023952
E02003202,2466,1797,600,0.728710462,0.243309002
E02003203,3004,2450,459,0.815579228,0.152796272
E02003204,3442,2555,796,0.742300988,0.231260895
E02003205,3250,2821,364,0.868,0.112
E02003206,3768,3028,653,0.803609342,0.173301486
E02003207,2684,1656,826,0.616989568,0.307749627
E02003208,3922,2340,1380,0.59663437,0.351861295
E02003209,2281,1714,492,0.751424814,0.215694871
E02003210,4014,3327,587,0.828849028,0.146238166
E02003211,3837,3317,397,0.864477456,0.10346625
E02003090,2712,2303,330,0.849188791,0.121681416
E02003091,2668,2096,486,0.785607196,0.182158921
E02003092,2674,2167,393,0.81039641,0.14697083
E02003093,2589,2190,297,0.845886443,0.114716107
E02003094,2831,2405,339,0.849523137,0.119745673
E02003095,2621,2275,295,0.867989317,0.112552461
E02003096,2655,2164,422,0.815065913,0.158945386
E02003097,2660,2179,367,0.819172932,0.137969925
E02003098,3774,3047,642,0.80736619,0.170111288
E02003099,2743,2342,339,0.853809697,0.123587313
E02003100,4389,3275,978,0.746183641,0.222829802
E02003101,3883,2950,826,0.759721865,0.212722122
E02003102,2405,2062,276,0.857380457,0.114760915
E02003103,2759,2456,245,0.890177601,0.08880029
E02003104,3136,2539,490,0.809630102,0.15625
E02003105,2447,2055,331,0.839803841,0.135267675
E02003106,2557,2086,389,0.815799765,0.152131404
E02003107,4167,3118,856,0.748260139,0.205423566
E02003108,3008,2573,344,0.855385638,0.114361702
E02003109,2355,2213,103,0.93970276,0.04373673
E02003110,3214,2988,179,0.929682638,0.055693839
E02003111,2523,2169,295,0.859690844,0.116924296
E02003112,2484,1684,723,0.677938808,0.291062802
E02003113,3870,2852,760,0.736950904,0.196382429
E02003114,2896,2331,497,0.804903315,0.171616022
E02003115,3578,2767,680,0.77333706,0.190050307
E02003116,3100,2077,905,0.67,0.291935484
E02003117,3076,2468,509,0.802340702,0.165474642
E02003118,3760,3218,468,0.855851064,0.124468085
E02003119,3975,2937,913,0.738867925,0.229685535
E02003120,3367,2959,342,0.878823879,0.101574102
E02003121,4162,3837,247,0.921912542,0.059346468
E02003212,3482,2629,744,0.755025847,0.213670304
E02003213,3470,3191,240,0.919596542,0.069164265
E02003214,2621,988,1494,0.376955361,0.570011446
E02003215,3051,2652,351,0.869223206,0.115044248
E02003216,3816,2887,822,0.756551363,0.215408805
E02003217,2609,1665,853,0.638175546,0.32694519
E02003218,2463,1397,959,0.567194478,0.389362566
E02003219,2389,1872,397,0.783591461,0.166178317
E02003220,3821,3349,403,0.876472128,0.105469772
E02003221,2730,1898,726,0.695238095,0.265934066
E02003222,2504,2010,426,0.802715655,0.170127796
E02003223,3471,2870,524,0.826851052,0.15096514
E02003224,3538,3247,235,0.917750141,0.066421707
E02003225,2520,2147,309,0.851984127,0.122619048
E02003226,2924,1658,1115,0.567031464,0.381326949
E02003227,2339,803,1389,0.343309106,0.593843523
E02003228,2572,2139,352,0.831648523,0.136858476
E02003229,2257,1816,361,0.804607887,0.159946832
E02003230,3062,1915,944,0.62540823,0.308295232
E02003231,3148,1512,1485,0.480304956,0.471728081
E02003232,2486,2055,346,0.826629123,0.139179405
E02003233,3710,2316,1297,0.62425876,0.349595687
E02003234,3606,2615,905,0.725180255,0.250970605
E02003235,2668,2365,254,0.886431784,0.095202399
E02003236,3897,2936,769,0.753400051,0.19733128
E02003154,3045,2133,809,0.700492611,0.265681445
E02003155,2427,1815,523,0.747836836,0.215492377
E02003156,3487,2658,652,0.762259822,0.186980212
E02003157,2699,1645,974,0.609484994,0.360874398
E02003158,2507,1854,555,0.739529318,0.221380136
E02003159,2475,1795,593,0.725252525,0.23959596
E02003160,2508,1746,677,0.696172249,0.269936204
E02003161,3148,1483,1527,0.471092757,0.485069886
E02003162,2095,1843,201,0.879713604,0.095942721
E02003163,3869,2648,1092,0.684414577,0.282243474
E02003164,3852,3336,419,0.866043614,0.108774663
E02003165,3021,2554,406,0.845415425,0.134392585
E02003166,4228,2828,1145,0.668874172,0.270813623
E02003167,4089,2417,1496,0.591098068,0.365859623
E02003168,3008,2386,456,0.793218085,0.151595745
E02003169,3081,2762,258,0.896462188,0.083739046
E02003170,4748,3538,1044,0.745155855,0.219882056
E02003171,3135,2466,578,0.786602871,0.184370016
E02003892,2617,2067,449,0.78983569,0.171570501
E02003893,2641,2099,435,0.794774707,0.164710337
E02003894,2952,2284,549,0.773712737,0.18597561
E02003895,2944,2212,618,0.751358696,0.209918478
E02003896,2453,1437,890,0.58581329,0.362821035
E02003897,2052,1801,194,0.877680312,0.09454191
E02003898,2689,1997,589,0.742655262,0.219040536
E02003899,2221,1564,565,0.704187303,0.254389914
E02003900,2453,1865,505,0.760293518,0.205870363
E02003901,3208,2133,882,0.664900249,0.274937656
E02003902,2312,1564,596,0.676470588,0.257785467
E02003903,2795,2014,674,0.720572451,0.241144902
E02003904,2492,1822,550,0.731139647,0.22070626
E02003905,2377,1839,414,0.773664283,0.174169121
E02003906,2318,1740,467,0.75064711,0.201466782
E02003907,3327,2607,566,0.783588819,0.170123234
E02003908,2958,1974,828,0.667342799,0.279918864
E02003909,3644,2561,894,0.702799122,0.245334797
E02003910,2692,1705,843,0.633358098,0.313150074
E02003911,3454,2700,612,0.781702374,0.177185871
E02003912,3508,2486,781,0.708665906,0.222633979
E02003913,2482,1962,415,0.790491539,0.167203868
E02003914,2741,1766,847,0.644290405,0.30901131
E02003915,3305,1671,1412,0.505597579,0.427231467
E02003916,2797,1809,815,0.64676439,0.291383625
E02003917,2995,2513,377,0.839065109,0.125876461
E02003918,2995,2304,601,0.769282137,0.20066778
E02003919,2862,1656,1060,0.578616352,0.37037037
E02003920,2558,2046,410,0.799843628,0.16028147
E02003921,2366,1914,393,0.80896027,0.166103128
E02003922,3019,2198,731,0.728055648,0.242133157
E02003923,2861,2088,674,0.72981475,0.235581964
E02003924,2990,1932,896,0.646153846,0.299665552
E02003925,2788,1953,715,0.700502152,0.256456241
E02003926,2867,2364,395,0.824555284,0.137774677
E02003927,3414,2732,549,0.800234329,0.160808436
E02003928,4254,2948,960,0.692994828,0.225669958
E02003929,2907,2208,598,0.759545924,0.205710354
E02003930,3597,2609,786,0.725326661,0.21851543
E02003931,4182,2879,1125,0.68842659,0.269010043
E02003932,2583,2046,402,0.792102207,0.155632985
E02003933,2895,2229,531,0.769948187,0.183419689
E02003934,2302,1682,496,0.730668983,0.215464813
E02003935,3032,1844,1045,0.60817942,0.344656992
E02003936,3200,2541,517,0.7940625,0.1615625
E02003937,2565,1714,708,0.668226121,0.276023392
E02003938,3096,1961,843,0.633397933,0.272286822
E02003939,2760,1946,699,0.705072464,0.25326087
E02003940,2392,1842,414,0.77006689,0.173076923
E02003941,2459,1724,656,0.701098007,0.266775112
E02003942,2887,1717,1026,0.594735019,0.355386214
E02003943,3364,2275,933,0.67627824,0.277348395
E02003944,3731,2614,960,0.700616457,0.257303672
E02003945,2430,1991,343,0.819341564,0.141152263
E02003946,3642,2615,842,0.718012081,0.231191653
E02003947,2631,1924,549,0.731280882,0.208665906
E02003948,3687,2225,1289,0.603471657,0.349606726
E02003949,3314,1774,1346,0.535304768,0.406155703
E02003950,2297,1613,557,0.702220287,0.242490205
E02003951,2982,2156,681,0.723004695,0.228370221
E02003952,2760,1924,623,0.697101449,0.225724638
E02003953,3655,2693,773,0.736798906,0.211491108
E02003954,2637,1738,757,0.65908229,0.287068639
E02003955,3877,2825,877,0.728656177,0.226205829
E02003956,2526,1770,649,0.700712589,0.256927949
E02003957,3785,2840,781,0.750330251,0.206340819
E02003958,2975,2260,627,0.759663866,0.210756303
E02003959,2743,1958,656,0.713816989,0.239154211
E02003960,2602,2015,483,0.774404304,0.185626441
E02003961,3152,2668,403,0.846446701,0.12785533
E02003962,2429,1788,559,0.736105393,0.230135858
E02003963,3880,2508,1169,0.646391753,0.30128866
E02003964,3455,2672,633,0.773371925,0.183212735
E02006781,881,347,362,0.393870602,0.410896708
E02004129,2245,1885,276,0.839643653,0.122939866
E02004130,2595,1756,717,0.676685934,0.276300578
E02004131,2400,2008,334,0.836666667,0.139166667
E02004132,3128,2490,514,0.796035806,0.164322251
E02004133,3242,2426,680,0.748303516,0.20974707
E02004134,2701,1937,575,0.717141799,0.212884117
E02004135,3289,2682,463,0.815445424,0.140772271
E02004136,3160,2555,485,0.808544304,0.153481013
E02004137,2284,1810,363,0.792469352,0.158931699
E02004138,3304,2599,595,0.786622276,0.180084746
E02004139,2805,2118,579,0.755080214,0.206417112
E02004140,2552,2174,282,0.851880878,0.110501567
E02004141,2345,1768,448,0.753944563,0.191044776
E02004142,2011,1632,250,0.811536549,0.124316261
E02004143,2562,2216,280,0.864949258,0.109289617
E02004144,2772,2380,316,0.858585859,0.113997114
E02004145,2735,2158,465,0.789031079,0.170018282
E02004146,2987,2081,774,0.696685638,0.259122866
E02004147,2967,1919,908,0.646781261,0.30603303
E02004148,2925,2112,689,0.722051282,0.235555556
E02004149,2863,2286,482,0.798463151,0.168354873
E02004150,2849,1628,1111,0.571428571,0.38996139
E02004151,3161,2469,593,0.781081936,0.187598861
E02004152,2947,1454,1374,0.493383101,0.466236851
E02004153,3108,2050,890,0.65958816,0.286357786
E02004154,3080,1999,993,0.649025974,0.322402597
E02004155,3388,2036,1209,0.60094451,0.356847698
E02004156,3883,1422,2254,0.366211692,0.580479011
E02004157,2689,1799,790,0.669021941,0.293789513
E02004158,3140,2316,716,0.737579618,0.228025478
E02004159,3111,2686,311,0.863387978,0.099967856
E02004160,3035,2435,510,0.802306425,0.168039539
E02004161,3031,1513,1337,0.49917519,0.441108545
E02004162,3101,2256,753,0.727507256,0.242824895
E02004163,3187,2327,740,0.73015375,0.232193285
E02004164,2530,1908,483,0.754150198,0.190909091
E02004165,2735,2320,314,0.848263254,0.114808044
E02004166,2405,1822,459,0.757588358,0.190852391
E02004167,2641,1332,1141,0.504354411,0.432033321
E02004168,2576,1354,1082,0.525621118,0.420031056
E02004169,2470,1916,443,0.775708502,0.179352227
E02004170,2839,2030,698,0.715040507,0.245861219
E02004171,2832,2115,587,0.746822034,0.207274011
E02004172,2353,1824,423,0.77518062,0.179770506
E02004173,2594,1960,505,0.755589823,0.194680031
E02004174,2955,2028,802,0.686294416,0.271404399
E02004175,2284,1319,840,0.577495622,0.367775832
E02004176,2346,1807,392,0.770247229,0.167092924
E02004177,2270,1665,534,0.733480176,0.235242291
E02004178,2153,1843,201,0.856014863,0.093358105
E02004179,3443,2565,601,0.744989834,0.174557072
E02004180,2033,1692,240,0.832267585,0.11805214
E02004181,2273,1609,539,0.707875055,0.237131544
E02004182,2655,1327,1181,0.499811676,0.444821092
E02004183,2481,1877,546,0.756549778,0.220072551
E02004184,3335,2245,984,0.673163418,0.295052474
E02004185,2329,2017,241,0.866036926,0.103477888
E02004186,3200,2541,520,0.7940625,0.1625
E02004187,3461,2481,773,0.716844843,0.223345854
E02004188,2514,1938,440,0.770883055,0.175019889
E02004189,2378,1887,390,0.79352397,0.164003364
E02004190,3107,2305,645,0.74187319,0.207595752
E02004191,3716,2280,1206,0.613562971,0.324542519
E02004192,3075,2538,401,0.825365854,0.130406504
E02004193,4536,3817,570,0.8414903,0.125661376
E02004194,2435,1730,544,0.710472279,0.223408624
E02004195,2596,1645,798,0.63366718,0.307395994
E02004196,2849,2137,571,0.75008775,0.2004212
