MSOA11CD,tenure_all_2011,owned_2011,rented_2011,owned_2011_pct,rented_2011_pct
E02003994,3519,2066,1408,0.587098608,0.400113669
E02003995,4475,2636,1763,0.589050279,0.39396648
E02003996,4756,2801,1893,0.588940286,0.398023549
E02003997,4280,2234,1973,0.521962617,0.460981308
E02003998,3007,1808,1127,0.601263718,0.374792152
E02003999,4058,3346,632,0.82454411,0.155741745
E02004000,2309,1545,730,0.669120832,0.316154179
E02004001,2735,1587,1034,0.580255941,0.378062157
E02004002,4325,3537,758,0.817803468,0.175260116
E02004003,5278,3636,1559,0.68889731,0.295377037
E02004004,3983,2395,1523,0.601305549,0.382375094
E02004005,3605,2491,1072,0.690984743,0.297364771
E02004006,3926,3273,581,0.83367295,0.147987774
E02004007,4375,3207,1076,0.733028571,0.245942857
E02004008,2771,2009,665,0.725009022,0.239985565
E02004009,2493,1824,561,0.731648616,0.225030084
E02004010,3354,1831,1421,0.545915325,0.423673226
E02004011,4311,3400,804,0.788680121,0.186499652
E02004012,2491,1702,692,0.683259735,0.27780008
E02004013,4319,3119,1026,0.722157907,0.23755499
E02004014,3304,2373,837,0.718220339,0.253329298
E02004015,2924,1629,1198,0.557113543,0.409712722
E02004016,3738,2486,1145,0.66506153,0.306313537
E02004017,3865,2712,1078,0.701681759,0.278913325
E02004018,3783,2112,1585,0.558287074,0.418979646
E02004019,3397,2818,508,0.82955549,0.149543715
E02004020,3597,2978,572,0.827912149,0.159021407
E02004021,2404,1661,659,0.69093178,0.274126456
E02004022,2493,1880,553,0.754111512,0.221821099
E02004023,2661,1781,768,0.669297257,0.288613303
E02004024,3107,2600,434,0.836820084,0.139684583
E02004025,3656,2890,704,0.7904814,0.192560175
E02004026,3745,2473,1192,0.66034713,0.318291055
E02004027,3744,2968,673,0.792735043,0.179754274
E02004028,3438,2979,417,0.866492147,0.121291449
E02000984,3146,2793,327,0.887794024,0.103941513
E02000985,3205,2828,355,0.882371295,0.110764431
E02000986,3682,2883,730,0.78299837,0.198261814
E02000987,3288,2074,1132,0.630778589,0.344282238
E02000988,3496,2105,1315,0.602116705,0.376144165
E02000989,3637,3208,379,0.882045642,0.104206764
E02000990,3286,2567,687,0.78119294,0.209068777
E02000991,3316,2662,613,0.802774427,0.184861279
E02000992,2518,2077,410,0.824861001,0.162827641
E02000993,3135,1118,1936,0.35661882,0.61754386
E02000994,3343,1319,1912,0.394555788,0.57194137
E02000995,3430,2288,1069,0.667055394,0.311661808
E02000996,3321,1271,1961,0.382716049,0.590484794
E02000997,2372,1726,622,0.727655987,0.26222597
E02000998,3654,1800,1775,0.492610837,0.48576902
E02000999,3580,724,2699,0.202234637,0.753910615
E02001000,4123,2436,1608,0.590831919,0.390007276
E02001001,3197,2275,860,0.711604629,0.26900219
E02001002,4018,2722,1227,0.677451468,0.305375809
E02001003,2850,2596,220,0.910877193,0.077192982
E02001004,3185,1196,1853,0.375510204,0.581789639
E02001005,3130,1479,1534,0.472523962,0.490095847
E02001006,2801,1720,1007,0.614066405,0.359514459
E02001007,4396,3342,980,0.760236579,0.222929936
E02001008,2843,1162,1574,0.40872318,0.553640521
E02001009,2975,1649,1273,0.554285714,0.42789916
E02001010,2468,1339,1070,0.542544571,0.433549433
E02001011,4125,3381,691,0.819636364,0.167515152
E02001012,2919,2038,819,0.69818431,0.28057554
E02001013,2495,2090,359,0.837675351,0.143887776
E02001014,3650,2226,1363,0.609863014,0.373424658
E02001015,3762,1936,1715,0.514619883,0.455874535
E02001016,3354,1440,1796,0.429338104,0.535480024
E02001017,4663,3201,1414,0.686467939,0.303238259
E02001018,3008,2499,470,0.830784574,0.15625
E02001019,3982,2866,1056,0.719738825,0.26519337
E02001020,2483,2217,242,0.892871526,0.097462747
E02001021,3115,2701,375,0.867094703,0.120385233
E02001022,3326,2434,827,0.731809982,0.248647023
E02001023,2324,1685,613,0.725043029,0.263769363
E02001024,3341,2845,468,0.851541455,0.140077821
E02001025,3349,1615,1654,0.482233503,0.49387877
E02001026,3671,1889,1682,0.514573686,0.45818578
E02001027,3029,1940,1034,0.640475404,0.341366788
E02001028,3108,2860,222,0.92020592,0.071428571
E02001029,2880,1715,1084,0.595486111,0.376388889
E02001030,2346,1954,353,0.832907076,0.150468883
E02001031,2841,1789,1004,0.629707849,0.353396691
E02001032,3120,2461,616,0.788782051,0.197435897
E02001033,2390,1489,857,0.623012552,0.358577406
E02001034,3831,1543,2217,0.402766902,0.578700078
E02001035,2981,2612,333,0.876216035,0.111707481
E02001036,3011,2051,927,0.681169047,0.307871139
E02001037,3016,2601,373,0.862400531,0.12367374
E02001038,2637,1582,997,0.599924156,0.378081153
E02001039,3443,1858,1545,0.539645658,0.448736567
E02001040,2548,2104,408,0.825745683,0.160125589
E02001041,3369,2090,1222,0.620362125,0.362718908
E02001042,2875,1811,1023,0.629913043,0.355826087
E02001043,2307,1584,690,0.686605982,0.299089727
E02001044,2790,2099,655,0.752329749,0.234767025
E02001045,3622,1561,1989,0.430977361,0.549144119
E02001046,3956,1743,2116,0.440596562,0.534883721
E02001047,4369,1922,2360,0.439917601,0.540169375
E02001048,3560,2049,1444,0.575561798,0.405617978
E02001049,4049,2664,1304,0.657940232,0.322054828
E02001050,3195,1205,1905,0.3771518,0.596244131
E02001051,3393,1945,1393,0.573239022,0.410551135
E02001052,4384,1767,2471,0.403056569,0.563640511
E02001053,4494,839,3513,0.186693369,0.781708945
E02001055,3829,1534,2200,0.400626796,0.574562549
E02001056,3463,857,2524,0.247473289,0.72884782
E02001057,4018,675,3257,0.167994027,0.81060229
E02001059,4369,1091,3129,0.249713893,0.716182193
E02001061,3863,1361,2397,0.352316852,0.6205022
E02001062,3546,520,2921,0.146644106,0.823745065
E02001063,3629,705,2859,0.194268393,0.787820336
E02001064,3624,1047,2480,0.288907285,0.684326711
E02001065,3787,1901,1781,0.501980459,0.470293108
E02001066,3533,780,2678,0.220775545,0.757996037
E02001067,3791,934,2737,0.246372989,0.721973094
E02001068,3696,629,2952,0.170183983,0.798701299
E02001069,4059,933,3012,0.229859571,0.742054693
E02001070,3294,989,2208,0.300242866,0.670309654
E02001071,4566,1918,2519,0.420061323,0.551686378
E02001072,3741,1360,2313,0.363539161,0.618283881
E02001073,4015,2218,1767,0.552428394,0.440099626
E02001074,4299,1625,2564,0.377994883,0.596417772
E02001075,3320,1530,1708,0.460843373,0.514457831
E02001076,2965,756,2163,0.254974705,0.729510961
E02001077,3117,1827,1241,0.58614052,0.398139236
E02001078,3835,2375,1375,0.619295958,0.358539765
E02001079,3341,1137,2115,0.34031727,0.633043999
E02001080,3367,988,2311,0.293436293,0.686367686
E02001081,2776,1720,1006,0.619596542,0.362391931
E02001082,2921,1138,1748,0.389592605,0.598425197
E02001083,3902,1356,2491,0.347514095,0.638390569
E02001084,3325,1591,1688,0.478496241,0.507669173
E02001085,3177,1180,1905,0.371419578,0.599622285
E02001086,2949,1409,1477,0.477789081,0.500847745
E02001087,4402,2585,1748,0.587233076,0.397092231
E02001088,3780,1780,1919,0.470899471,0.507671958
E02001089,3123,2296,742,0.735190522,0.237592059
E02001090,3100,1960,1076,0.632258065,0.347096774
E02001091,3876,2164,1618,0.558307534,0.41744066
E02001092,3724,1704,1937,0.457572503,0.520139635
E02001093,3778,1330,2382,0.352038115,0.630492324
E02001094,3805,738,2982,0.193955322,0.78370565
E02001095,3580,1369,2113,0.382402235,0.590223464
E02001096,3311,1632,1614,0.492902446,0.487466022
E02001097,3452,1396,1969,0.404403244,0.570393975
E02006902,3368,612,2617,0.181710214,0.777019002
E02006912,3885,935,2880,0.240669241,0.741312741
E02006913,2939,602,2284,0.204831575,0.77713508
E02006914,2299,425,1833,0.184862984,0.797303175
E02006915,3047,604,2362,0.198227765,0.77518871
E02006916,3274,567,2649,0.173182651,0.809102016
E02006917,3087,917,2106,0.297052154,0.682215743
E02001098,2756,2121,585,0.769593614,0.212264151
E02001099,2724,1749,920,0.642070485,0.33773862
E02001100,2586,1963,585,0.759087394,0.226218097
E02001101,2457,2090,346,0.850630851,0.140822141
E02001102,2475,2040,403,0.824242424,0.162828283
E02001103,2353,1855,447,0.788355291,0.189970251
E02001104,2726,1940,765,0.711665444,0.280630961
E02001105,2631,1835,736,0.69745344,0.279741543
E02001106,2668,1844,796,0.691154423,0.298350825
E02001107,2390,1760,586,0.736401674,0.245188285
E02001108,2148,1027,1088,0.478119181,0.506517691
E02001109,3332,1775,1497,0.532713085,0.449279712
E02001110,2742,2307,399,0.841356674,0.145514223
E02001111,2928,671,2179,0.229166667,0.744193989
E02001112,2371,2192,159,0.924504429,0.067060312
E02001113,2664,1320,1285,0.495495495,0.482357357
E02001114,3381,2121,1204,0.627329193,0.35610766
E02001115,2539,1821,688,0.717211501,0.270972824
E02001116,2358,1566,720,0.664122137,0.305343511
E02001117,2529,1991,509,0.787267695,0.201265322
E02001118,2602,2099,464,0.806687164,0.178324366
E02001119,2840,1675,1062,0.589788732,0.373943662
E02001121,2224,1084,1079,0.487410072,0.485161871
E02001123,2751,1330,1366,0.48346056,0.49654671
E02001124,2507,1193,1271,0.475867571,0.506980455
E02001125,3351,2533,785,0.755893763,0.23425843
E02001126,3141,1364,1721,0.434256606,0.547914677
E02001127,2790,1198,1552,0.429390681,0.556272401
E02001128,3271,2272,957,0.694588811,0.292571079
E02001129,2622,1360,1221,0.518688024,0.465675057
E02001130,2520,1833,645,0.727380952,0.255952381
E02001131,2298,1822,445,0.792863359,0.193646649
E02006860,4028,2508,1397,0.622641509,0.346822244
E02001132,2860,2014,811,0.704195804,0.283566434
E02001133,2544,2042,477,0.802672956,0.1875
E02001134,2583,2132,418,0.825396825,0.161827333
E02001135,3052,1130,1849,0.370249017,0.605832241
E02001136,3667,2654,955,0.723752386,0.26043087
E02001137,2497,2167,303,0.86784141,0.121345615
E02001138,3647,2948,657,0.808335618,0.180148067
E02001139,2906,1692,1146,0.582243634,0.394356504
E02001140,2958,1714,1208,0.579445571,0.408384043
E02001141,5181,1803,3194,0.348002316,0.616483304
E02001142,2396,2062,315,0.860601002,0.131469115
E02001143,3988,2140,1783,0.536609829,0.447091274
E02001144,2702,1723,948,0.637675796,0.350851221
E02001145,3024,2209,750,0.730489418,0.248015873
E02001146,2896,1602,1218,0.553176796,0.42058011
E02001147,3878,1650,2157,0.42547705,0.556214544
E02001148,4257,2784,1388,0.653981677,0.32605121
E02001149,4671,2157,2408,0.461785485,0.515521302
E02001150,3591,2022,1526,0.563074353,0.424951267
E02001151,3867,2879,919,0.744504784,0.237651927
E02001152,3984,2350,1528,0.589859438,0.383534137
E02001153,4452,1811,2555,0.406783468,0.573899371
E02001154,4387,2972,1358,0.67745612,0.309550946
E02001155,3433,2086,1280,0.607631809,0.372851733
E02001156,4131,3406,652,0.8244977,0.157831034
E02001157,3183,1108,1995,0.348099277,0.626767201
E02001158,2700,1342,1279,0.497037037,0.473703704
E02001159,2579,1389,1127,0.538580845,0.436991082
E02001160,2555,1218,1286,0.476712329,0.50332681
E02001161,2680,1718,917,0.641044776,0.342164179
E02001162,2709,1651,1020,0.609449982,0.376522702
E02001163,4182,3043,1068,0.727642276,0.255380201
E02001164,2677,1401,1228,0.52334703,0.458722451
E02001165,2664,1752,874,0.657657658,0.328078078
E02001166,2343,1080,1202,0.460947503,0.513017499
E02001167,2710,1394,1259,0.514391144,0.464575646
E02001168,4093,2423,1599,0.591986318,0.390666992
E02001169,4252,3711,503,0.872765757,0.118297272
E02001170,4130,3523,560,0.853026634,0.13559322
E02001171,2336,2003,318,0.85744863,0.136130137
E02001172,4989,997,3785,0.199839647,0.758669072
E02001173,3153,815,2242,0.258483984,0.711068823
E02001174,2362,1748,576,0.740050804,0.243861135
E02001175,2914,1634,1226,0.560741249,0.420727522
E02001176,5147,2712,2327,0.526908879,0.452108024
E02001177,5293,2537,2654,0.479312299,0.501416966
E02001178,5633,922,4579,0.163678324,0.812888337
E02001179,2874,1408,1351,0.489909534,0.470076548
E02001180,2981,217,2673,0.072794364,0.896678967
E02001181,2606,1117,1430,0.428626247,0.548733691
E02001182,2858,1085,1691,0.379636109,0.591672498
E02001183,2782,1542,1154,0.554277498,0.41480949
E02001184,5710,1242,4367,0.217513135,0.764798599
E02001185,4208,2811,1354,0.668013308,0.321768061
E02001186,4253,2583,1595,0.607335998,0.375029391
E02001187,3076,2328,725,0.756827048,0.235695709
E02001188,3503,1937,1443,0.55295461,0.411932629
E02001189,3616,2736,824,0.756637168,0.227876106
E02001190,3053,859,2067,0.281362594,0.677038978
E02001191,2618,1880,680,0.718105424,0.25974026
E02001192,2831,1925,878,0.679971741,0.310137761
E02001193,2952,1822,1094,0.617208672,0.370596206
E02001194,2493,1924,544,0.771760931,0.218210991
E02001195,3208,2544,593,0.793017456,0.184850374
E02001196,3339,2572,705,0.770290506,0.21114106
E02001197,2610,1972,604,0.755555556,0.231417625
E02001198,3341,2111,1143,0.631846752,0.34211314
E02001199,3413,2736,624,0.801640785,0.182830355
E02001200,3446,992,2332,0.287869994,0.67672664
E02001201,2431,1932,454,0.794734677,0.186754422
E02001202,2998,1651,1282,0.550700467,0.427618412
E02001203,2387,2145,221,0.898617512,0.092584835
E02001204,3803,2822,923,0.742045753,0.242703129
E02001205,3645,2222,1356,0.609602195,0.372016461
E02001206,2940,2274,638,0.773469388,0.217006803
E02001207,2942,2447,469,0.831747111,0.159415364
E02001208,3261,2268,948,0.69549218,0.290708372
E02001209,3382,2242,1058,0.662921348,0.312832643
E02001210,2889,1692,1132,0.585669782,0.391831083
E02001211,2413,2083,289,0.863240779,0.119767924
E02001212,2563,1111,1387,0.433476395,0.5411627
E02001213,3991,2988,884,0.74868454,0.221498371
E02001214,3081,2318,694,0.752353132,0.225251542
E02001215,2502,2026,441,0.809752198,0.176258993
E02001216,2986,2607,338,0.873074347,0.11319491
E02001217,3066,2148,835,0.700587084,0.272341813
E02001218,2375,2033,319,0.856,0.134315789
E02001219,2240,2097,125,0.936160714,0.055803571
E02001220,2270,1824,408,0.803524229,0.179735683
E02001221,2361,2171,170,0.919525625,0.072003388
E02001222,2375,2163,180,0.910736842,0.075789474
E02001223,2797,2464,284,0.880943868,0.101537361
E02001224,2577,2362,184,0.916569655,0.071400854
E02001225,2947,2490,427,0.844927044,0.144893112
E02001226,2722,2247,431,0.825495959,0.158339456
E02001227,2376,2208,145,0.929292929,0.061026936
E02001228,2160,1943,194,0.899537037,0.089814815
E02001229,4417,3211,1150,0.726964003,0.260357709
E02001230,2392,1943,415,0.81229097,0.173494983
E02001231,2846,1897,917,0.666549543,0.322206606
E02001232,3504,2026,1431,0.578196347,0.408390411
E02001233,3258,2024,1163,0.621240025,0.356967465
E02001234,3256,1652,1565,0.507371007,0.480651106
E02001235,2814,1896,879,0.673773987,0.312366738
E02001236,2509,1164,1296,0.463929853,0.516540454
E02001237,2932,1640,1249,0.559345157,0.425989086
E02001238,3422,2322,1041,0.678550555,0.304208065
E02001239,3897,2476,1367,0.635360534,0.350782653
E02001240,2597,2066,503,0.795533308,0.193685021
E02001241,4252,1293,2883,0.304092192,0.678033866
E02001242,2360,1988,342,0.842372881,0.144915254
E02001243,3529,2514,957,0.712383111,0.271181638
E02001244,2275,1997,252,0.877802198,0.110769231
E02001245,3573,2029,1502,0.567870137,0.420375035
E02001246,3118,1719,1357,0.551314945,0.435214881
E02001247,3064,1837,1179,0.599543081,0.384791123
E02001248,4547,2402,2088,0.528260391,0.459203871
E02001249,2811,1880,896,0.668801138,0.318747777
E02001250,2679,2207,428,0.823814856,0.159761105
E02001251,2750,2021,686,0.734909091,0.249454545
E02001252,3293,2857,400,0.867597935,0.121469784
E02001253,2267,1678,558,0.740185267,0.246140273
E02001254,2484,1674,772,0.673913043,0.31078905
E02001255,2672,979,1645,0.366392216,0.615643713
E02001256,4015,2218,1728,0.552428394,0.430386052
E02001257,4272,2359,1834,0.552200375,0.429307116
E02001258,3148,2589,528,0.822426938,0.16772554
E02001259,4162,1415,2656,0.339980778,0.638154733
E02001260,3031,2505,483,0.826459914,0.159353349
E02001261,3451,2092,1320,0.606201101,0.382497827
E02001262,3009,1905,1036,0.633100698,0.344300432
E02001263,3293,2854,391,0.866686912,0.118736714
E02001264,3230,2386,793,0.73869969,0.245510836
E02001265,3369,2528,794,0.75037103,0.235678243
E02001266,3033,1709,1247,0.563468513,0.411144082
E02001267,3363,2098,1191,0.623847755,0.354148082
E02001268,2972,2503,407,0.842193809,0.136944818
E02001269,3628,2142,1445,0.590407938,0.398291069
E02001270,3418,2481,880,0.725863078,0.257460503
E02001271,2874,1915,918,0.66631872,0.319415449
E02001272,3396,2712,662,0.798586572,0.194935218
E02001273,4242,2540,1629,0.598774163,0.384016973
E02001274,3188,2767,382,0.867942284,0.119824341
E02001275,3544,1705,1787,0.481094808,0.504232506
E02001276,3299,2138,1110,0.648075174,0.336465596
E02001277,3786,1852,1816,0.489170629,0.479661912
E02001278,3271,2648,564,0.809538367,0.172424335
E02001279,3229,2918,296,0.903685352,0.091669247
E02001280,3558,2088,1376,0.586846543,0.38673412
E02001281,3078,2737,306,0.889213775,0.099415205
E02001282,3883,2668,1177,0.687097605,0.303116147
E02001283,3748,2541,1104,0.67796158,0.294557097
E02001284,3131,2563,540,0.81858831,0.17246886
E02001285,3251,2423,771,0.745309136,0.237157798
E02001286,3047,2607,405,0.855595668,0.132917624
E02001287,2321,1930,353,0.83153813,0.152089617
E02001288,3173,2485,646,0.783170501,0.203592814
E02001289,4248,3610,579,0.849811676,0.136299435
E02001290,2615,1886,682,0.721223709,0.260803059
E02001291,3199,1968,1180,0.615192248,0.36886527
E02001292,3528,2677,808,0.758786848,0.229024943
E02001293,2583,2006,547,0.776616338,0.211769261
E02001294,3492,2432,1027,0.696449026,0.294100802
E02001295,3641,1264,2268,0.347157374,0.622905795
E02001296,3745,941,2680,0.251268358,0.715620828
E02001297,2958,1834,1072,0.620013523,0.362407032
E02001298,3372,1543,1753,0.457591934,0.519869514
E02001299,3708,2700,963,0.72815534,0.259708738
E02001300,3413,2285,1068,0.669498975,0.312921184
E02001301,3823,1857,1897,0.48574418,0.496207167
E02001302,3251,2014,1173,0.619501692,0.360812058
E02001303,3740,1662,1998,0.444385027,0.534224599
E02001304,5320,4341,916,0.815977444,0.172180451
E02001305,3376,2915,429,0.863447867,0.12707346
E02001306,2989,2505,460,0.838072934,0.153897625
E02001307,4334,4097,215,0.945316105,0.049607753
E02001308,2672,1934,678,0.723802395,0.253742515
E02001309,3565,2510,997,0.704067321,0.279663394
E02001310,3766,2137,1573,0.567445566,0.417684546
E02001311,3706,2488,1163,0.671343767,0.313815434
E02001312,3202,2168,986,0.677076827,0.307932542
E02001313,3409,1819,1513,0.533587562,0.443825169
