MSOA11CD,residents_all_2011,migrants_2011,migrants_2011_pct
E02000278,8837,781,0.088378409
E02000279,11292,1347,0.119287991
E02000280,8515,635,0.074574281
E02000281,8835,863,0.097679683
E02000282,9115,975,0.106966539
E02000283,8424,640,0.075973409
E02000284,8200,802,0.097804878
E02000285,6597,366,0.055479764
E02000286,8158,939,0.115101741
E02000287,6823,713,0.104499487
E02000288,10490,1395,0.132983794
E02000289,6569,356,0.054193941
E02000290,7242,729,0.1006628
E02000291,8924,1096,0.122814881
E02000292,9518,789,0.082895566
E02000293,6307,466,0.073886158
E02000294,8879,825,0.092915869
E02000295,8374,826,0.098638643
E02000296,9535,1255,0.131620346
E02000297,9298,654,0.070337707
E02000298,7976,694,0.087011033
E02000299,9312,1078,0.115764605
E02000300,8157,986,0.120877774
E02000301,10070,1122,0.11142006
E02000302,8326,666,0.079990392
E02000303,8390,994,0.118474374
E02000304,8089,724,0.089504265
E02000305,8633,1090,0.126259701
E02000306,9149,832,0.0909389
E02000307,9873,895,0.090651271
E02000308,7736,885,0.114400207
E02000309,10489,1019,0.097149395
E02000311,9872,1047,0.106057536
E02000312,10473,1615,0.154206054
E02006793,8908,946,0.106196677
E02000313,6566,696,0.106000609
E02000314,13164,1535,0.116605895
E02000315,9080,863,0.095044053
E02000316,10750,2079,0.193395349
E02000317,8370,826,0.098685783
E02000318,9842,970,0.098557204
E02000319,10971,1422,0.129614438
E02000320,6624,561,0.084692029
E02000321,7200,860,0.119444444
E02000323,10674,1220,0.114296421
E02000324,7315,748,0.102255639
E02000326,7070,846,0.119660537
E02000327,6825,1030,0.150915751
E02000328,6606,883,0.133666364
E02000329,6180,443,0.071682848
E02000331,7831,968,0.123611288
E02000332,7253,622,0.085757618
E02000333,6269,897,0.143085022
E02000334,6469,560,0.086566703
E02000335,6549,407,0.062146893
E02000337,7906,580,0.073362004
E02000339,5970,396,0.066331658
E02000340,6088,567,0.093134034
E02000341,7683,549,0.071456462
E02000342,6453,1185,0.183635518
E02000343,6675,524,0.078501873
E02000344,6387,469,0.073430406
E02006786,6894,595,0.086306934
E02006927,8315,657,0.07901383
E02006928,7341,1685,0.229532761
E02006929,7490,1480,0.197596796
E02006930,6561,1041,0.158664838
E02006931,9186,1406,0.153059003
E02000433,7686,639,0.083138173
E02000434,8588,982,0.114345599
E02000435,7426,703,0.094667385
E02000436,5782,405,0.070044967
E02000437,8377,710,0.084755879
E02000438,7910,731,0.092414665
E02000439,8206,759,0.092493298
E02000440,9569,686,0.071689832
E02000441,6714,587,0.087429252
E02000442,8706,726,0.083390765
E02000443,9470,905,0.095564942
E02000444,8499,557,0.065537122
E02000445,10250,1122,0.109463415
E02000447,7058,431,0.061065458
E02000448,6641,549,0.082668273
E02000449,8137,557,0.068452747
E02000451,6550,467,0.07129771
E02000452,8218,1108,0.134825992
E02000453,7620,751,0.09855643
E02000454,7082,448,0.063258966
E02000455,8135,1093,0.134357714
E02000456,7059,725,0.102705766
E02000457,6314,416,0.065885334
E02000459,8235,1011,0.12276867
E02000460,6518,484,0.074255907
E02000461,6947,997,0.143515186
E02000462,6632,539,0.081272618
E02000463,8429,574,0.068098232
E02006795,8124,587,0.072255047
E02006882,14174,982,0.069281784
E02000464,6451,390,0.060455743
E02000465,7930,546,0.068852459
E02000466,8287,527,0.06359358
E02000467,9643,693,0.071865602
E02000468,7782,423,0.054356207
E02000469,6443,523,0.081173366
E02000470,7887,563,0.071383289
E02000471,7457,403,0.054043181
E02000472,8989,514,0.057180999
E02000473,9588,685,0.071443471
E02000474,8343,650,0.077909625
E02000475,9196,851,0.092540235
E02000476,8414,1079,0.12823865
E02000477,9360,607,0.064850427
E02000478,5885,370,0.062871708
E02000479,8134,884,0.108679616
E02000480,9795,914,0.093312915
E02000481,7793,445,0.057102528
E02000482,6396,361,0.056441526
E02000483,7614,609,0.07998424
E02000484,8199,454,0.055372606
E02000485,7986,549,0.068745304
E02000486,7366,454,0.061634537
E02000487,7843,400,0.051000893
E02000488,7431,395,0.053155699
E02000489,7884,429,0.054414003
E02000490,7828,457,0.058380174
E02000491,8826,594,0.067301156
E02000492,6272,264,0.042091837
E02000493,6210,386,0.06215781
E02000494,7479,652,0.08717743
E02000495,9473,887,0.09363454
E02000496,7399,547,0.073928909
E02000497,8529,888,0.104115371
E02000498,6020,401,0.066611296
E02000499,7765,454,0.058467482
E02000500,7714,704,0.091262639
E02000501,8247,565,0.068509761
E02000502,7613,791,0.103901222
E02000503,8986,705,0.078455375
E02000504,7382,490,0.066377675
E02000506,7541,513,0.068028113
E02000507,7943,537,0.067606698
E02000508,9184,2568,0.279616725
E02000509,9823,2477,0.25216329
E02000510,8634,995,0.115242066
E02000511,9426,674,0.07150435
E02000512,8001,826,0.103237095
E02000513,8980,741,0.082516704
E02000514,9820,838,0.085336049
E02000515,10439,1384,0.132579749
E02000516,8269,645,0.078002177
E02000517,8626,854,0.099003014
E02000518,8606,781,0.090750639
E02000519,8658,679,0.078424578
E02000520,11251,1139,0.101235446
E02000521,9912,1082,0.109160613
E02000522,8653,796,0.091991217
E02000523,9636,956,0.099211291
E02000524,6663,1055,0.158337085
E02000525,8826,934,0.105823703
E02006796,8438,680,0.080587817
E02000526,8378,1142,0.136309382
E02000528,10614,1362,0.128321085
E02000529,8448,711,0.084161932
E02000530,6837,560,0.081907269
E02000531,10337,1638,0.158459901
E02000532,9160,1042,0.113755459
E02000533,8406,1121,0.133357126
E02000534,8044,905,0.112506216
E02000535,9291,706,0.075987515
E02000536,9269,791,0.085338224
E02000537,8620,853,0.098955916
E02000538,8680,837,0.096428571
E02000539,10752,1546,0.143787202
E02000540,9246,1065,0.115184945
E02000541,8875,753,0.08484507
E02000542,9396,1111,0.118241805
E02000543,11713,1501,0.128148211
E02000544,8199,685,0.083546774
E02000545,8181,867,0.105977264
E02000546,9750,893,0.091589744
E02000547,9360,885,0.094551282
E02000548,9103,1043,0.114577612
E02000549,11017,1110,0.100753381
E02000550,10403,978,0.094011343
E02000551,8614,760,0.088228465
E02000552,8266,1039,0.125695621
E02000553,6605,543,0.082210447
E02006792,8393,1446,0.172286429
E02000598,7837,600,0.076559908
E02000599,7270,987,0.135763411
E02000600,8225,1387,0.168632219
E02000601,10409,1578,0.151599577
E02000602,9390,1656,0.176357827
E02000603,7860,856,0.108905852
E02000604,8586,911,0.106102958
E02000605,7863,816,0.103777184
E02000606,10107,2253,0.222914812
E02000607,6829,1356,0.198564944
E02000608,6993,1933,0.276419276
E02000609,7437,504,0.067769262
E02000610,7629,1504,0.197142483
E02000611,7313,463,0.06331191
E02000612,8028,602,0.074987544
E02000613,7841,996,0.127024614
E02000614,8404,728,0.086625416
E02000615,7471,580,0.077633516
E02000616,6031,367,0.060852263
E02000617,8537,689,0.080707508
E02000689,8258,1102,0.133446355
E02000690,5656,542,0.09582744
E02000691,7334,1187,0.161848923
E02000692,7662,1162,0.151657531
E02000693,9173,1507,0.164286493
E02000694,8730,1348,0.15441008
E02000695,8287,799,0.096416073
E02000696,8072,1035,0.128221011
E02000697,8217,1458,0.177437021
E02000698,7816,786,0.100562948
E02000699,7689,1085,0.141110678
E02000700,8290,895,0.107961399
E02000701,8416,649,0.077115019
E02000702,7638,587,0.076852579
E02000703,7825,757,0.096741214
E02000704,7742,1040,0.134332214
E02000705,8124,613,0.075455441
E02000706,8605,770,0.089482859
E02000707,7486,575,0.076810045
E02000708,8286,706,0.085203958
E02000709,7701,486,0.063108687
E02000710,8329,766,0.091967823
E02000711,8158,751,0.092056877
E02000712,8709,715,0.082098978
E02000713,7490,382,0.051001335
E02000751,10422,818,0.078487814
E02000752,6815,490,0.07190022
E02000753,6138,382,0.062235256
E02000754,6440,496,0.077018634
E02000755,5218,450,0.086239939
E02000756,12630,1125,0.089073634
E02000757,11516,1292,0.112191733
E02000758,5953,450,0.075592138
E02000759,12044,1022,0.08485553
E02000760,6957,543,0.078050884
E02000762,6290,433,0.068839428
E02000763,6928,534,0.077078522
E02000764,11865,1321,0.111335862
E02000765,6319,612,0.096850768
E02000767,7616,597,0.078387605
E02000768,5660,468,0.082685512
E02000769,14257,1345,0.094339623
E02000770,7562,601,0.079476329
E02000772,7946,840,0.105713567
E02000773,9198,849,0.092302674
E02000774,7218,698,0.096702688
E02000776,6372,733,0.115034526
E02000777,5883,445,0.075641679
E02000779,7751,1072,0.138304735
E02000780,14666,1522,0.103777444
E02000781,13672,994,0.072703335
E02000782,9289,1023,0.110130262
E02000783,7255,738,0.10172295
E02006800,13069,1199,0.091743821
E02006924,12780,963,0.075352113
E02006925,13241,858,0.064798731
E02000784,10299,1000,0.097096806
E02000785,9695,1106,0.114079422
E02000786,10919,1309,0.119882773
E02000787,10768,1288,0.11961367
E02000788,8692,1073,0.123446848
E02000789,6196,779,0.125726275
E02000790,6193,778,0.125625706
E02000791,6137,977,0.159198305
E02000792,6989,880,0.125912148
E02000793,8122,795,0.097882295
E02000794,6609,787,0.119080042
E02000795,6898,738,0.106987533
E02000796,10313,841,0.081547561
E02000797,6979,1106,0.158475426
E02000798,10528,1063,0.100968845
E02000799,6415,1182,0.184255651
E02000800,5184,456,0.087962963
E02000801,6608,869,0.131507264
E02000802,6747,718,0.106417667
E02000803,9387,834,0.088846277
E02000804,7106,979,0.137770898
E02000805,10221,1282,0.12542804
E02000806,9985,898,0.089934902
E02000840,8171,573,0.070126056
E02000841,8721,646,0.074074074
E02000842,7666,446,0.058178972
E02000843,7495,640,0.08539026
E02000844,7779,623,0.080087415
E02000845,8867,707,0.079733845
E02000846,7053,533,0.075570679
E02000847,8798,638,0.072516481
E02000848,7889,468,0.059323108
E02000849,7485,596,0.079625919
E02000850,10309,637,0.061790668
E02000851,8330,979,0.117527011
E02000852,7434,645,0.086763519
E02000853,7592,651,0.085748156
E02000854,7101,605,0.085199268
E02000855,7787,565,0.072556825
E02000856,8176,723,0.08842955
E02000857,7905,1071,0.135483871
E02000858,7691,513,0.066701339
E02000859,8165,673,0.082424985
E02000860,7598,1085,0.142800737
E02000861,7497,450,0.06002401
E02000863,6367,379,0.059525679
E02006836,8270,706,0.085368803
E02000895,7979,453,0.056774032
E02000896,8814,721,0.081801679
E02000897,8077,536,0.066361273
E02000898,7750,558,0.072
E02000899,7920,529,0.066792929
E02000900,8088,601,0.074307616
E02000901,9371,644,0.068722655
E02000902,8231,703,0.08540882
E02000903,9043,799,0.088355634
E02000904,8228,725,0.088113758
E02000905,9589,1229,0.128167692
E02000906,9248,995,0.10759083
E02000907,9998,1082,0.108221644
E02000908,10516,1621,0.154146063
E02000909,8640,1009,0.116782407
E02000910,10698,1363,0.127406992
E02000911,10872,1257,0.115618102
E02000912,9238,875,0.094717471
E02000913,8706,883,0.101424305
E02000914,10594,1117,0.10543704
E02000915,8643,1277,0.147749624
E02000916,9485,1091,0.115023722
E02000917,9171,1220,0.133028023
E02000918,9126,1116,0.122287968
E02000919,9221,1294,0.140331851
E02000920,9479,1235,0.130288005
E02000921,11001,1157,0.105172257
E02000922,10523,1650,0.156799392
E02003352,5816,410,0.070495186
E02003353,8689,876,0.100817125
E02003354,9867,809,0.081990473
E02003355,6369,546,0.085727744
E02003356,7022,717,0.102107662
E02003357,8924,850,0.095248767
E02003358,9082,1100,0.121118696
E02003359,6409,684,0.106724918
E02003360,9493,944,0.099441694
E02003361,7410,647,0.08731444
E02003362,6581,575,0.08737274
E02003363,6692,782,0.116855947
E02003364,6653,512,0.076957763
E02003365,6670,558,0.083658171
E02003366,7528,1150,0.152763018
E02003491,7726,583,0.075459487
E02003492,9491,3297,0.34738173
E02003493,7824,669,0.085506135
E02003494,6514,580,0.089038993
E02003495,7200,453,0.062916667
E02003496,7430,480,0.064602961
E02003497,7291,543,0.074475381
E02003498,8382,1608,0.191839656
E02003499,8022,1400,0.17452007
E02003500,8360,1288,0.154066986
E02003501,8322,1105,0.132780582
E02003502,7574,551,0.072748878
E02003503,8974,765,0.085246267
E02003504,8390,1479,0.176281287
E02003505,8984,2727,0.303539626
E02003506,6760,777,0.114940828
E02003507,9793,557,0.056877361
E02003508,8741,2352,0.269076765
E02003509,8704,1641,0.188534007
E02003510,8509,1392,0.163591491
E02003511,7986,759,0.095041322
E02003512,9079,2516,0.277123031
E02003513,6619,827,0.124943345
E02003514,8437,1911,0.226502311
E02003515,9086,747,0.082214396
E02003516,8366,1969,0.235357399
E02003517,10818,3007,0.277962655
E02003518,7572,1361,0.179741152
E02003519,8669,2222,0.256315607
E02003520,8645,1992,0.230422209
E02003521,8083,1640,0.202894965
E02003522,7047,1295,0.183766142
E02003523,9971,852,0.085447799
E02003581,7830,902,0.115197957
E02003582,8210,522,0.063580999
E02003583,6459,543,0.084068741
E02003584,6233,829,0.133001765
E02003585,6662,507,0.076103272
E02003586,7664,652,0.085073069
E02003587,8408,904,0.107516651
E02003588,7463,715,0.095805976
E02003589,8494,1200,0.141276195
E02003590,7450,556,0.074630872
E02003591,9226,650,0.070453067
E02003592,9482,567,0.059797511
E02003593,5308,367,0.069140919
E02003594,9219,746,0.080919839
E02003595,8085,500,0.061842919
E02003596,8726,848,0.097180839
E02003597,5617,358,0.06373509
E02003598,7729,504,0.065208953
E02003314,6310,420,0.066561014
E02003315,5556,367,0.066054716
E02003316,9692,712,0.07346265
E02003317,5903,463,0.078434694
E02003318,5998,407,0.067855952
E02003319,7768,731,0.094104016
E02003320,8258,1780,0.215548559
E02003321,6087,474,0.077870872
E02003322,6975,1497,0.214623656
E02003323,7265,722,0.099380592
E02003324,8989,774,0.08610524
E02003325,7000,967,0.138142857
E02003326,7787,656,0.084242969
E02003327,7314,1130,0.154498223
E02003328,8279,1625,0.196279744
E02003329,6656,877,0.131760817
E02003330,6755,664,0.098297557
E02003331,8789,499,0.056775515
E02003332,6002,476,0.079306898
E02003333,6704,881,0.131414081
E02003334,5961,660,0.110719678
E02003335,7135,825,0.11562719
E02003336,5856,353,0.060280055
E02003337,7061,775,0.109757825
E02003338,7030,551,0.078378378
E02003339,6277,454,0.072327545
E02003340,7792,644,0.082648871
E02003341,5448,322,0.059104258
E02003342,6270,418,0.066666667
E02003343,5954,324,0.054417199
E02003344,7022,499,0.071062375
E02003345,5903,374,0.063357615
E02003346,6228,404,0.064868337
E02003347,6228,459,0.073699422
E02003348,8003,483,0.060352368
E02003349,7478,419,0.056031024
E02003350,6291,390,0.061993324
E02003351,7901,458,0.057967346
E02003459,8735,555,0.063537493
E02003460,9234,953,0.103205545
E02003461,7392,559,0.075622294
E02003462,7726,583,0.075459487
E02003463,6755,544,0.080532939
E02003464,6744,556,0.082443654
E02003465,6215,588,0.094609815
E02003466,7258,876,0.120694406
E02003467,6371,613,0.096217234
E02003468,7382,775,0.104985099
E02003469,5801,425,0.07326323
E02003470,5620,477,0.084875445
E02003471,6565,641,0.097638995
E02003472,8596,1511,0.175779432
E02003473,5683,516,0.090797114
E02003474,8643,1050,0.121485595
E02003475,14877,2447,0.164482086
E02003476,8646,907,0.104904002
E02003477,11382,1316,0.115621156
E02003478,6900,630,0.091304348
E02003479,7436,820,0.110274341
E02003480,8186,716,0.087466406
E02003481,7133,706,0.098976588
E02003482,6229,492,0.078985391
E02003483,10902,903,0.082828839
E02003484,7243,696,0.096092779
E02003485,8062,613,0.076035723
E02003486,8899,767,0.086189459
E02003487,7231,458,0.063338404
E02003488,7059,648,0.091797705
E02003489,6920,690,0.099710983
E02003490,6996,763,0.109062321
E02003524,7989,465,0.058205032
E02003525,6239,519,0.083186408
E02003526,6509,510,0.07835305
E02003527,5869,617,0.105128642
E02003529,7743,659,0.085109131
E02003530,7525,695,0.092358804
E02003531,7949,547,0.068813687
E02003532,7538,753,0.099893871
E02003533,5570,553,0.099281867
E02003534,8817,806,0.091414313
E02003535,9491,972,0.102412812
E02003536,7513,695,0.092506322
E02003537,10468,819,0.078238441
E02003538,10207,1613,0.158028804
E02003539,12367,2859,0.231179753
E02003540,9119,1243,0.136308806
E02003541,11628,2986,0.256793946
E02003542,9456,2509,0.265334179
E02003543,8951,2986,0.333594012
E02003544,6450,966,0.149767442
E02003545,7148,1650,0.2308338
E02003546,8525,1252,0.14686217
E02003547,8644,2087,0.241439149
E02003548,6796,1518,0.223366686
E02006821,6545,490,0.07486631
E02003389,7781,545,0.070042411
E02003390,7601,422,0.055519011
E02003391,8233,770,0.093526054
E02003392,8119,932,0.114792462
E02003393,7830,537,0.068582375
E02003394,7536,630,0.083598726
E02003395,9453,1453,0.153707818
E02003396,9210,1161,0.126058632
E02003397,7444,502,0.067436862
E02003398,10517,2186,0.207853951
E02003399,11836,2524,0.213247719
E02003400,8463,2433,0.287486707
E02003401,8306,1252,0.150734409
E02003402,9543,2311,0.242167033
E02003403,8548,654,0.076509125
E02003404,7888,2167,0.274721095
E02003405,9931,1115,0.112274695
E02003406,7459,539,0.072261697
E02003407,9376,636,0.067832765
E02003408,10334,857,0.082930134
E02003409,10357,1017,0.098194458
E02003410,11450,785,0.068558952
E02003411,11017,845,0.076699646
E02003412,9447,794,0.084047846
E02003413,12364,1248,0.100938208
E02003414,12116,1512,0.124793661
E02003415,12117,1478,0.121977387
E02003416,8079,877,0.108553039
E02003417,9386,1167,0.124334115
E02003418,9504,825,0.086805556
E02003419,8501,756,0.088930714
E02003420,6157,721,0.117102485
E02003549,8453,2256,0.266887496
E02003550,7878,572,0.072607261
E02003551,6655,1808,0.271675432
E02003552,6168,514,0.083333333
E02003553,7009,1623,0.231559424
E02003554,6079,763,0.125514065
E02003555,7325,645,0.088054608
E02003556,5941,411,0.069180273
E02003557,6897,1713,0.248368856
