MSOA11CD,all_households_2011,no_children_2011,dependent_children_2011,nondependent_children_2011,no_children_2011_pct,dependent_children_2011_pct,nondependent_children_2011_pct
E02006346,3862,761,1185,365,0.197048162,0.306835836,0.094510616
E02006347,3079,708,826,273,0.229944787,0.268268918,0.088665151
E02006348,3456,679,926,345,0.196469907,0.267939815,0.099826389
E02006349,3106,630,967,249,0.202833226,0.311332904,0.080167418
E02006350,2400,404,633,253,0.168333333,0.26375,0.105416667
E02006351,3404,585,1061,299,0.171856639,0.311692127,0.087837838
E02006352,2274,381,624,263,0.167546174,0.274406332,0.115655233
E02006353,2612,555,678,250,0.212480858,0.25957121,0.095712098
E02006354,3599,611,1120,324,0.16976938,0.311197555,0.090025007
E02006355,2368,316,615,259,0.133445946,0.259712838,0.109375
E02006356,4977,1056,902,195,0.21217601,0.181233675,0.039180229
E02006357,2636,612,666,253,0.232169954,0.252655539,0.095978756
E02006358,2472,437,536,195,0.176779935,0.216828479,0.078883495
E02006359,2559,529,629,165,0.206721376,0.24579914,0.064478312
E02006360,3220,659,924,279,0.204658385,0.286956522,0.086645963
E02006361,2247,480,597,199,0.213618158,0.265687583,0.088562528
E02006362,2677,439,805,272,0.163989541,0.30070975,0.101606276
E02006363,2340,433,661,235,0.185042735,0.282478632,0.10042735
E02006364,3177,566,794,250,0.178155493,0.249921309,0.078690589
E02006365,2535,463,617,189,0.182642998,0.243392505,0.074556213
E02006366,3112,581,921,371,0.186696658,0.295951157,0.119215938
E02006367,2444,391,639,218,0.159983633,0.261456628,0.089198036
E02006368,2396,406,599,240,0.169449082,0.25,0.100166945
E02006369,2866,596,651,233,0.207955338,0.227145848,0.081297976
E02006370,2646,513,681,211,0.193877551,0.257369615,0.079743008
E02006371,3025,563,746,226,0.186115702,0.24661157,0.074710744
E02006372,2703,506,779,270,0.187199408,0.288198298,0.099889012
E02006373,3039,672,872,289,0.22112537,0.286936492,0.095097071
E02006374,2868,633,712,275,0.220711297,0.248256625,0.095885635
E02006375,2381,474,732,307,0.199076018,0.307433851,0.128937421
E02006376,3349,561,897,332,0.16751269,0.267841147,0.09913407
E02006377,2287,428,634,273,0.187144731,0.277219064,0.119370354
E02006378,3325,640,1085,370,0.192481203,0.326315789,0.111278195
E02006379,2519,379,763,218,0.15045653,0.302897975,0.086542279
E02006380,2798,537,778,281,0.191922802,0.278055754,0.100428878
E02006381,2767,586,685,296,0.211781713,0.247560535,0.106975063
E02006382,2574,452,813,276,0.175602176,0.315850816,0.107226107
E02006383,3836,793,988,253,0.206725756,0.257559958,0.065954119
E02006384,4197,691,1213,372,0.164641411,0.289015964,0.088634739
E02006385,4284,1058,1214,245,0.246965453,0.283380019,0.057189542
E02006386,3164,616,1047,224,0.194690265,0.33091024,0.07079646
E02006387,2585,438,872,251,0.169439072,0.337330754,0.097098646
E02006388,3553,702,1104,329,0.19757951,0.310723332,0.092597805
E02006389,2747,532,770,319,0.193665817,0.280305788,0.116126684
E02006390,3134,596,931,397,0.190172304,0.297064454,0.126675175
E02006391,2336,548,746,268,0.234589041,0.319349315,0.114726027
E02006392,3587,681,825,347,0.189852244,0.229997212,0.096738221
E02006393,2709,417,562,167,0.15393134,0.207456626,0.061646364
E02006394,3333,464,758,254,0.139213921,0.227422742,0.076207621
E02006395,3800,689,1025,422,0.181315789,0.269736842,0.111052632
E02006396,2426,475,555,256,0.195795548,0.228771641,0.105523495
E02006397,2323,472,656,197,0.203185536,0.282393457,0.084804133
E02006398,3348,616,859,292,0.183990442,0.256571087,0.087216249
E02006399,4574,840,1219,412,0.183646699,0.26650634,0.090074333
E02006400,2374,479,637,200,0.201769166,0.268323505,0.084245998
E02006401,3958,701,1038,378,0.177109651,0.262253663,0.095502779
E02006402,3869,733,1091,455,0.189454639,0.281985009,0.117601447
E02006403,2622,415,648,284,0.158276125,0.247139588,0.108314264
E02006404,2476,327,779,324,0.132067851,0.314620355,0.13085622
E02006405,3995,740,1112,479,0.185231539,0.278347935,0.119899875
E02006406,3528,677,859,248,0.191893424,0.243480726,0.070294785
E02006407,3584,562,980,454,0.156808036,0.2734375,0.126674107
E02006408,3486,577,974,337,0.16551922,0.279403328,0.096672404
E02006409,2712,386,802,348,0.142330383,0.295722714,0.128318584
E02006410,3163,493,991,386,0.155864685,0.313310149,0.122036042
E02006411,3033,575,739,346,0.189581273,0.243653149,0.11407847
E02006412,2831,521,750,304,0.18403391,0.264924055,0.10738255
E02006413,2496,381,682,299,0.152644231,0.273237179,0.119791667
E02006414,2539,450,692,339,0.177235132,0.272548247,0.133517133
E02006415,3047,534,653,285,0.175254349,0.214309157,0.093534624
E02006416,3398,731,937,320,0.215126545,0.275750441,0.094173043
E02006417,2332,491,638,212,0.210548885,0.273584906,0.090909091
E02006418,2778,607,799,265,0.21850252,0.287616991,0.095392369
E02006419,3079,499,964,349,0.162065606,0.313088665,0.11334849
E02006420,2788,544,861,274,0.195121951,0.308823529,0.098278336
E02006421,2998,578,1027,336,0.192795197,0.342561708,0.112074716
E02006422,2344,501,787,250,0.213737201,0.335750853,0.10665529
E02006423,4111,723,1072,432,0.175869618,0.260763804,0.105083921
E02006424,2360,491,670,285,0.208050847,0.283898305,0.120762712
E02006425,2354,403,687,288,0.171197961,0.29184367,0.122344945
E02006426,2266,479,678,266,0.211385702,0.299205649,0.117387467
E02006427,2738,578,803,281,0.211102995,0.293279766,0.102629657
E02006429,3149,631,799,305,0.200381073,0.253731343,0.096856145
E02006430,3473,607,1186,363,0.17477685,0.341491506,0.104520587
E02006431,4265,830,1172,393,0.194607268,0.274794842,0.092145369
E02006432,2193,384,596,224,0.175102599,0.271773826,0.102143183
E02006433,3760,701,1104,332,0.18643617,0.293617021,0.088297872
E02006434,2358,415,771,279,0.175996607,0.32697201,0.118320611
E02006435,2361,489,659,222,0.207115629,0.279119017,0.094027954
E02006436,2386,461,698,232,0.193210394,0.292539816,0.097233864
E02006437,3199,658,840,332,0.205689278,0.262582057,0.103782432
E02006438,3151,697,777,294,0.221199619,0.246588385,0.093303713
E02006790,3047,548,811,364,0.179849032,0.266163439,0.119461766
E02006439,2490,517,666,224,0.207630522,0.26746988,0.089959839
E02006440,2844,594,845,302,0.208860759,0.297116737,0.106188467
E02006441,3296,607,707,198,0.184162621,0.214502427,0.060072816
E02006442,2290,433,709,167,0.189082969,0.309606987,0.072925764
E02006443,3141,548,817,319,0.17446673,0.260108246,0.101560013
E02006444,2718,468,844,236,0.17218543,0.310522443,0.08682855
E02006445,2995,713,721,187,0.238063439,0.240734558,0.062437396
E02006446,2730,513,766,232,0.187912088,0.280586081,0.084981685
E02006447,2412,440,766,215,0.182421227,0.317578773,0.089137645
E02006448,2818,602,946,237,0.213626686,0.335699077,0.0841022
E02006449,2894,525,785,268,0.181409813,0.271250864,0.09260539
E02006450,2563,570,790,238,0.22239563,0.30823254,0.09285993
E02006451,4372,793,1107,432,0.181381519,0.253202196,0.098810613
E02006453,3235,672,808,289,0.207727975,0.249768161,0.089335394
E02006454,2766,526,773,225,0.190166305,0.279464931,0.081344902
E02006455,2445,485,688,198,0.198364008,0.281390593,0.080981595
E02006839,3271,696,892,285,0.212778967,0.27269948,0.087129318
E02006456,3174,568,947,322,0.178954001,0.298361689,0.101449275
E02006457,3615,666,1099,345,0.184232365,0.304011065,0.095435685
E02006458,3498,679,1066,382,0.194110921,0.304745569,0.10920526
E02006459,3618,500,1052,354,0.138197899,0.29076838,0.097844113
E02006460,3945,719,1183,402,0.18225602,0.299873257,0.101901141
E02006461,2696,546,691,231,0.202522255,0.256305638,0.085682493
E02006462,3339,659,1094,320,0.19736448,0.327643007,0.095837077
E02006463,4393,889,1014,239,0.202367403,0.230821762,0.054404735
E02006464,2882,554,784,303,0.19222762,0.27203331,0.105135323
E02006465,2509,561,650,227,0.223595058,0.259067358,0.090474293
E02006466,3355,576,1071,374,0.171684054,0.319225037,0.11147541
E02006467,2443,503,823,240,0.205894392,0.336880884,0.098239869
E02006534,3544,584,916,441,0.164785553,0.258465011,0.124435666
E02006535,2829,609,695,286,0.215270414,0.245669848,0.101095794
E02006536,2875,622,714,333,0.216347826,0.248347826,0.115826087
E02006537,4304,614,1234,431,0.142657993,0.286710037,0.100139405
E02006538,4059,792,936,279,0.195121951,0.23059867,0.068736142
E02006539,3132,588,702,309,0.187739464,0.224137931,0.098659004
E02006540,2589,445,551,264,0.171881035,0.212823484,0.101969873
E02006541,3625,628,693,270,0.173241379,0.191172414,0.074482759
E02006542,2629,542,534,171,0.206162039,0.203119057,0.065043743
E02006543,2432,501,544,217,0.206003289,0.223684211,0.089226974
E02006544,4128,865,1031,443,0.209544574,0.249757752,0.107315891
E02006545,3458,605,1021,344,0.174956622,0.295257374,0.099479468
E02006546,4201,726,1036,362,0.172815996,0.24660795,0.08616996
E02006547,2300,504,615,189,0.219130435,0.267391304,0.082173913
E02006548,4133,746,1142,362,0.180498427,0.276312606,0.087587709
E02006549,2864,553,380,200,0.193086592,0.132681564,0.069832402
E02006550,4118,731,886,446,0.177513356,0.215152987,0.108305002
E02006551,4049,750,432,228,0.185230921,0.106693011,0.0563102
E02006552,3462,557,640,184,0.160889659,0.18486424,0.053148469
E02006553,3139,606,777,298,0.193055113,0.247531061,0.094934693
E02006554,3140,568,666,218,0.18089172,0.212101911,0.069426752
E02006555,3164,515,829,274,0.162768647,0.262010114,0.086599241
E02006556,3659,671,750,333,0.183383438,0.204974037,0.091008472
E02006557,2828,415,830,299,0.146746818,0.293493635,0.10572843
E02006558,4850,756,717,252,0.155876289,0.147835052,0.051958763
E02006559,3831,794,578,288,0.207256591,0.150874445,0.075176194
E02006560,4321,804,785,344,0.18606804,0.18167091,0.079611201
E02006561,2636,555,815,215,0.210546282,0.309180577,0.081562974
E02006562,2387,527,638,220,0.220779221,0.267281106,0.092165899
E02006563,2392,541,554,201,0.226170569,0.231605351,0.0840301
E02006564,3424,626,707,287,0.182827103,0.206483645,0.083820093
E02006565,3502,718,790,309,0.2050257,0.22558538,0.088235294
E02006566,3356,603,711,289,0.179678188,0.211859356,0.086114422
E02006567,3149,665,790,282,0.211178152,0.250873293,0.089552239
E02006568,4791,688,992,378,0.143602588,0.207054895,0.078897934
E02006569,3197,662,767,214,0.207069127,0.239912418,0.066937754
E02006570,4130,718,666,229,0.173849879,0.16125908,0.055447942
E02006571,3343,649,770,297,0.194137003,0.230332037,0.088842357
E02006572,3807,730,994,319,0.191752036,0.261097977,0.083793013
E02006573,4871,912,904,404,0.187230548,0.185588175,0.082939848
E02006574,4863,906,894,394,0.18630475,0.183837138,0.081019947
E02006575,2942,344,841,357,0.11692726,0.285859959,0.121346023
E02006576,3228,637,925,346,0.197335812,0.286555143,0.107187113
E02006577,3301,488,914,314,0.14783399,0.276885792,0.09512269
E02006578,4141,698,993,330,0.168558319,0.23979715,0.079690896
E02006579,3269,543,898,305,0.166105843,0.274701744,0.093300704
E02006580,3281,551,894,377,0.167936605,0.272477903,0.114903993
E02006581,3650,552,899,306,0.151232877,0.24630137,0.083835616
E02006582,3008,695,1216,200,0.231050532,0.404255319,0.066489362
E02006583,3809,693,1028,341,0.181937516,0.269887109,0.08952481
E02006584,2900,434,980,326,0.149655172,0.337931034,0.112413793
E02006585,3096,407,897,368,0.131459948,0.289728682,0.118863049
E02006586,2662,378,999,334,0.141998497,0.375281743,0.125469572
E02006587,3440,557,1084,313,0.161918605,0.315116279,0.090988372
E02006588,3198,660,813,269,0.206378987,0.254221388,0.084115072
E02006589,4465,975,1458,433,0.218365062,0.326539754,0.096976484
E02006590,3646,698,1023,317,0.191442677,0.280581459,0.086944597
E02006591,3428,647,930,286,0.18873979,0.271295216,0.083430572
E02006592,2430,536,663,239,0.220576132,0.272839506,0.098353909
E02006593,4697,748,1110,339,0.159250585,0.236321056,0.072173728
E02006594,2892,619,761,270,0.214038728,0.263139696,0.093360996
E02006595,3154,763,822,284,0.241915029,0.260621433,0.090044388
E02006596,3342,686,1224,334,0.205266308,0.366247756,0.099940156
E02006597,3945,802,1108,337,0.203295311,0.28086185,0.085424588
E02006598,2184,507,632,221,0.232142857,0.289377289,0.101190476
E02006599,3049,761,580,283,0.24959003,0.190226304,0.092817317
E02006600,4324,871,911,328,0.201433858,0.210684551,0.075855689
E02006601,3464,616,855,329,0.177829099,0.24682448,0.094976905
E02006602,2921,686,819,282,0.234851078,0.28038343,0.09654228
E02006603,3784,715,899,325,0.188953488,0.237579281,0.085887949
E02006604,5493,889,1359,532,0.161842345,0.247405789,0.096850537
E02006605,2429,490,672,274,0.201729107,0.276657061,0.112803623
E02006606,3310,708,960,383,0.213897281,0.290030211,0.11570997
E02006607,2981,584,840,340,0.195907414,0.281784636,0.114055686
E02006608,2343,485,608,288,0.206999573,0.259496372,0.122919334
E02006609,2729,573,769,279,0.209967021,0.281788201,0.102235251
E02006610,2784,554,827,232,0.198994253,0.297054598,0.083333333
E02006611,4165,825,1164,411,0.198079232,0.279471789,0.098679472
E02006612,4656,979,1061,275,0.210266323,0.227878007,0.059063574
E02006613,3028,512,891,330,0.169088507,0.294253633,0.108982827
E02006614,4149,816,1214,357,0.196673897,0.292600627,0.08604483
E02006615,2608,537,959,248,0.205904908,0.367714724,0.095092025
E02006616,3264,636,960,376,0.194852941,0.294117647,0.115196078
E02006617,3877,680,1050,356,0.175393345,0.27082796,0.091823575
E02006618,2377,481,695,301,0.202355911,0.29238536,0.126630206
E02006619,3192,628,1026,304,0.196741855,0.321428571,0.095238095
E02006620,4024,701,997,374,0.174204771,0.247763419,0.092942346
E02006621,3330,765,640,288,0.22972973,0.192192192,0.086486486
E02006622,3466,605,813,296,0.174552799,0.234564339,0.085401039
E02006623,3340,592,915,356,0.177245509,0.273952096,0.106586826
E02006624,2862,515,869,276,0.179944095,0.303633823,0.096436059
E02006625,3295,576,1047,308,0.174810319,0.317754173,0.093474962
E02006626,3001,484,934,324,0.161279573,0.31122959,0.107964012
E02006627,3758,657,923,357,0.174827036,0.245609367,0.094997339
E02006628,3969,576,1197,258,0.145124717,0.301587302,0.065003779
E02006629,3391,514,894,316,0.151577706,0.263639045,0.09318785
E02006630,4164,668,652,174,0.160422671,0.156580211,0.041786744
E02006631,4945,790,827,160,0.159757331,0.167239636,0.032355915
E02006632,3783,625,782,251,0.165212794,0.206714248,0.066349458
E02006633,3740,657,709,288,0.175668449,0.189572193,0.077005348
E02002985,2176,378,562,260,0.173713235,0.258272059,0.119485294
E02002986,2307,333,586,202,0.144343303,0.254009536,0.087559601
E02002987,2324,404,586,231,0.17383821,0.252151463,0.09939759
E02002988,2412,413,665,188,0.171227197,0.275704809,0.077943615
E02002989,2306,361,574,197,0.156548135,0.248915872,0.085429315
E02002990,2828,565,612,128,0.199787836,0.216407355,0.045261669
E02002991,5472,932,622,161,0.170321637,0.113669591,0.029422515
E02002992,2483,379,667,175,0.152637938,0.268626661,0.070479259
E02002993,2666,490,384,96,0.183795949,0.144036009,0.036009002
E02002994,4279,880,1070,381,0.205655527,0.250058425,0.089039495
E02002995,2273,274,692,211,0.120545535,0.304443467,0.092828861
E02002996,3500,632,615,189,0.180571429,0.175714286,0.054
E02002997,2216,351,388,167,0.158393502,0.175090253,0.075361011
E02002998,2277,305,512,163,0.133948177,0.224857268,0.071585419
E02002999,2327,397,615,234,0.17060593,0.264288784,0.100558659
E02003000,3830,796,906,406,0.207832898,0.236553525,0.106005222
E02003001,2240,438,592,207,0.195535714,0.264285714,0.092410714
E02003002,2336,328,632,209,0.140410959,0.270547945,0.089469178
E02003003,2364,419,646,246,0.177241963,0.273265651,0.104060914
E02003004,2392,510,701,270,0.213210702,0.293060201,0.112876254
E02003005,2479,503,655,269,0.202904397,0.264219443,0.108511497
E02003006,3473,722,1066,316,0.207889433,0.306939246,0.090987619
E02003007,3371,755,904,384,0.223969149,0.268169683,0.113912786
E02003008,2300,434,732,242,0.188695652,0.31826087,0.105217391
E02003009,2455,475,703,246,0.193482688,0.286354379,0.100203666
E02003010,2299,490,734,279,0.213136146,0.319269247,0.121357112
E02003011,2130,403,548,242,0.189201878,0.257276995,0.113615023
E02003172,2688,413,658,311,0.153645833,0.244791667,0.115699405
E02003173,3027,552,663,318,0.182358771,0.219028741,0.105054509
E02003174,3486,604,835,335,0.173264487,0.239529547,0.09609868
E02003175,3750,668,1157,326,0.178133333,0.308533333,0.086933333
E02003176,2976,415,865,313,0.139448925,0.290658602,0.105174731
E02003177,3188,586,934,309,0.183814304,0.292973651,0.096925972
E02003178,3417,573,878,335,0.167690957,0.256950541,0.098039216
E02003179,2766,394,719,295,0.142443962,0.259942155,0.106652205
E02003180,3617,507,820,271,0.140171413,0.226707216,0.07492397
E02003181,3341,571,903,301,0.170906914,0.27027836,0.090092787
E02003182,2689,507,710,286,0.188545928,0.264038676,0.106359241
E02003183,2765,484,544,232,0.175045208,0.196745027,0.083905967
E02003184,3171,515,672,174,0.162409335,0.21192053,0.05487228
E02003185,3035,532,955,289,0.175288303,0.314662273,0.095222405
E02003186,3684,571,993,219,0.154994571,0.269543974,0.059446254
E02003187,4015,605,922,268,0.150684932,0.229638854,0.066749689
E02003188,5433,869,514,109,0.159948463,0.094607031,0.020062581
E02003189,3935,669,688,247,0.170012706,0.174841169,0.062770013
E02003190,5441,856,788,145,0.157324021,0.144826319,0.026649513
E02003191,3840,728,665,268,0.189583333,0.173177083,0.069791667
E02003192,5008,800,589,135,0.159744409,0.117611821,0.026956869
E02006883,3204,592,273,87,0.184769039,0.085205993,0.027153558
E02006885,3898,755,346,112,0.193689071,0.088763468,0.028732683
E02003012,4806,806,1289,410,0.167707033,0.268206409,0.085310029
E02003013,4850,671,1416,509,0.138350515,0.291958763,0.104948454
E02003014,3331,419,1104,315,0.125788052,0.331432002,0.094566196
E02003015,2436,394,675,216,0.161740558,0.277093596,0.088669951
E02003016,3059,486,807,267,0.158875449,0.263811703,0.087283426
E02003017,2736,522,635,196,0.190789474,0.232090643,0.071637427
E02003018,2393,420,637,253,0.17551191,0.266193063,0.105725031
E02003019,3995,774,1008,398,0.193742178,0.252315394,0.099624531
E02003020,2504,464,715,186,0.185303514,0.285543131,0.07428115
E02003021,2670,477,654,187,0.178651685,0.24494382,0.070037453
E02003022,2389,421,731,213,0.176224362,0.305985768,0.089158644
E02003023,2630,451,590,228,0.17148289,0.224334601,0.086692015
E02003024,3599,538,807,301,0.149485968,0.224228952,0.083634343
E02003025,2726,363,707,271,0.133162142,0.259354365,0.099413059
E02003026,3241,665,773,243,0.205183585,0.238506634,0.074976859
E02003027,4578,910,1284,249,0.198776758,0.280471822,0.054390564
E02003028,3430,616,989,156,0.179591837,0.288338192,0.04548105
E02003029,2448,356,812,243,0.145424837,0.331699346,0.099264706
E02003030,3088,495,784,212,0.160297927,0.25388601,0.06865285
E02003031,4083,783,953,178,0.191770757,0.233406809,0.043595396
E02003032,3083,530,830,283,0.171910477,0.269218294,0.091793707
E02003033,3613,764,452,86,0.211458622,0.125103792,0.023802934
E02003034,5569,742,1212,219,0.133237565,0.217633327,0.039324834
E02003036,3913,747,459,75,0.190902121,0.117301303,0.01916688
E02003037,4038,872,434,67,0.215948489,0.10747895,0.016592372
E02003038,2795,479,746,262,0.17137746,0.266905188,0.093738819
E02003039,3518,543,942,286,0.154349062,0.267765776,0.081296191
E02003040,4392,774,1043,216,0.176229508,0.237477231,0.049180328
E02003041,2979,653,316,69,0.219201074,0.106075864,0.023162135
E02003043,4647,813,328,82,0.174951582,0.070583172,0.017645793
E02003044,2513,535,619,250,0.212892957,0.24631914,0.09948269
E02003045,2988,662,362,76,0.221552878,0.121151272,0.025435074
E02003046,4107,883,1029,344,0.214998783,0.250547845,0.083759435
E02003047,4474,912,970,237,0.203844435,0.216808225,0.052972731
E02003048,3212,711,645,179,0.22135741,0.200809465,0.055728518
E02003049,3122,585,853,310,0.187379885,0.273222293,0.099295324
E02003050,4322,834,648,230,0.192966219,0.149930588,0.053216104
E02003051,2831,568,767,190,0.200635818,0.270929,0.067114094
E02003052,2835,621,657,230,0.219047619,0.231746032,0.081128748
E02003053,3342,602,899,323,0.180131658,0.269000598,0.096648713
E02003054,2698,532,724,291,0.197183099,0.268346924,0.107857672
E02003055,3118,417,1102,372,0.133739577,0.353431687,0.119307248
E02003056,2841,386,993,302,0.135867652,0.349524815,0.106300598
E02003057,2434,421,592,303,0.172966311,0.243221035,0.124486442
E02003058,3836,677,1050,423,0.176485923,0.273722628,0.110271116
E02003059,2374,392,697,266,0.165122157,0.293597304,0.112047178
E02003060,4591,756,1161,529,0.164670007,0.252886081,0.115225441
E02003061,2481,304,785,283,0.122531237,0.316404676,0.114066909
E02003062,2435,267,740,255,0.109650924,0.303901437,0.104722793
E02003063,2947,597,674,452,0.202578894,0.22870716,0.153376315
E02003064,2834,305,963,292,0.107621736,0.339802399,0.10303458
E02006887,3380,570,462,68,0.168639053,0.136686391,0.020118343
E02006888,2857,243,873,177,0.085054253,0.305565278,0.061953098
E02006889,3015,243,1008,168,0.080597015,0.334328358,0.055721393
E02006890,3621,428,1057,229,0.118199392,0.291908313,0.063242198
E02003892,2769,642,607,232,0.231852654,0.219212712,0.08378476
E02003893,2819,745,626,237,0.264278113,0.222064562,0.084072366
E02003894,3479,761,873,281,0.218741018,0.250934176,0.080770336
E02003895,3379,728,917,292,0.215448358,0.271382066,0.086416099
E02003896,2608,452,593,216,0.173312883,0.227377301,0.082822086
E02003897,2228,579,621,214,0.259874327,0.278725314,0.096050269
E02003898,2879,750,616,259,0.260507121,0.213963182,0.089961792
E02003899,2372,486,535,255,0.204890388,0.225548061,0.107504216
E02003900,3090,619,792,332,0.200323625,0.25631068,0.107443366
E02003901,3369,753,621,304,0.223508459,0.184327694,0.090234491
E02003902,2383,442,627,231,0.185480487,0.263113722,0.096936634
E02003903,2872,677,664,247,0.235724234,0.231197772,0.086002786
E02003904,2509,572,427,188,0.227979275,0.170187326,0.074930251
E02003905,2556,574,682,256,0.22456964,0.266823161,0.100156495
E02003906,2362,478,495,226,0.202370872,0.209568163,0.095681626
E02003907,3404,672,813,262,0.197414806,0.238836663,0.076968273
E02003908,3387,574,984,301,0.169471509,0.290522586,0.088869206
E02003909,3914,749,972,390,0.191364333,0.248339295,0.09964231
E02003910,3002,541,591,192,0.180213191,0.196868754,0.063957362
E02003911,3594,740,798,327,0.20589872,0.222036728,0.090984975
E02003912,3496,759,710,289,0.217105263,0.203089245,0.082665904
E02003913,2564,555,493,221,0.216458658,0.192277691,0.086193448
E02003914,3146,615,750,246,0.195486332,0.238397966,0.078194533
E02003915,3308,486,697,309,0.146916566,0.21070133,0.093409915
E02003916,3034,480,414,171,0.158206987,0.136453527,0.056361239
E02003917,3167,585,814,311,0.184717398,0.257025576,0.098200189
E02003918,2969,677,656,280,0.228022903,0.220949815,0.094307848
E02003919,2998,516,785,263,0.172114743,0.261841227,0.08772515
E02003920,3093,651,773,272,0.210475267,0.249919172,0.087940511
E02003921,2517,588,607,213,0.233611442,0.241160111,0.084624553
E02003922,3262,633,863,326,0.194052728,0.264561619,0.099938688
E02003923,3090,575,854,285,0.186084142,0.276375405,0.09223301
E02003924,3123,540,684,314,0.172910663,0.219020173,0.100544348
E02003925,2892,558,813,312,0.192946058,0.281120332,0.107883817
E02003926,3117,750,796,318,0.240615977,0.255373757,0.102021174
E02003927,3674,811,740,304,0.220740338,0.201415351,0.082743604
E02003928,4916,981,1516,404,0.199552482,0.308380797,0.082180635
E02003929,2957,646,591,273,0.21846466,0.199864728,0.092323301
E02003930,3600,803,749,331,0.223055556,0.208055556,0.091944444
E02003931,4484,817,1016,337,0.18220339,0.226583408,0.075156111
E02003932,2853,674,611,290,0.236242552,0.214160533,0.101647389
E02003933,3078,682,617,251,0.22157245,0.200454841,0.081546459
E02003934,2734,651,646,270,0.238112655,0.236283833,0.098756401
E02003935,3926,776,1023,303,0.197656648,0.260570555,0.077177789
E02003936,3414,862,716,307,0.252489748,0.209724663,0.089923843
E02003937,2396,460,473,216,0.191986644,0.197412354,0.09015025
E02003938,2810,549,647,239,0.195373665,0.23024911,0.085053381
E02003939,2955,512,687,264,0.173265651,0.23248731,0.089340102
E02003940,2553,593,537,284,0.232275754,0.210340776,0.111241676
E02003941,3098,610,825,276,0.196901227,0.266300839,0.089089735
E02003942,3148,523,856,279,0.16613723,0.271918679,0.0886277
E02003943,3445,607,719,319,0.176197388,0.208708273,0.092597968
E02003944,4031,730,1006,397,0.181096502,0.249565865,0.098486728
E02003945,2656,602,515,209,0.226656627,0.193900602,0.078689759
E02003946,3714,785,869,340,0.211362412,0.233979537,0.091545504
E02003947,2753,611,617,273,0.221939702,0.224119143,0.099164548
E02003948,3685,628,914,319,0.170420624,0.248032564,0.086567164
E02003949,3472,501,666,251,0.144297235,0.191820276,0.072292627
E02003950,2429,508,508,228,0.209139564,0.209139564,0.093865788
E02003951,2920,545,558,266,0.186643836,0.19109589,0.09109589
E02003952,2853,589,650,241,0.206449352,0.227830354,0.084472485
E02003953,4232,908,1182,396,0.214555766,0.279300567,0.093572779
E02003954,3091,603,652,193,0.195082498,0.210934973,0.06243934
E02003955,4032,741,1003,368,0.183779762,0.248759921,0.091269841
E02003956,2884,670,783,313,0.232316227,0.27149792,0.10852982
E02003957,4192,906,1108,379,0.216125954,0.264312977,0.090410305
E02003958,3180,672,908,333,0.211320755,0.285534591,0.104716981
E02003959,2841,524,829,277,0.184442098,0.291798662,0.09750088
E02003960,2577,556,525,218,0.215754754,0.203725262,0.08459449
E02003961,3866,828,1025,384,0.214174858,0.265131919,0.09932747
E02003962,2587,533,683,223,0.206030151,0.26401237,0.086200232
E02003963,4195,649,944,366,0.154707986,0.225029797,0.087246722
E02003964,3407,742,630,282,0.217786909,0.184913414,0.082770766
E02006781,989,236,179,59,0.238624874,0.1809909,0.059656218
E02003065,3960,812,926,264,0.205050505,0.233838384,0.066666667
E02003066,2613,638,603,218,0.244163796,0.230769231,0.083429009
E02003067,3174,653,1015,223,0.205734089,0.319785759,0.070258349
E02003068,2671,549,634,253,0.205540996,0.237364283,0.094721078
E02003069,2390,532,478,194,0.222594142,0.2,0.081171548
E02003070,4942,1119,1502,384,0.226426548,0.303925536,0.077701335
E02003071,3521,632,785,286,0.179494462,0.222948026,0.081226924
E02003072,4127,762,919,407,0.184637751,0.222679913,0.098618851
E02003073,2651,565,768,314,0.213127122,0.289701999,0.118445869
E02003074,3448,720,987,349,0.208816705,0.2862529,0.101218097
E02003075,2288,441,712,208,0.192744755,0.311188811,0.090909091
E02003076,3761,778,1055,413,0.206859878,0.280510503,0.10981122
E02003077,2491,487,629,245,0.195503814,0.252509033,0.098354075
E02003078,2756,655,730,217,0.23766328,0.264876633,0.0787373
E02003079,3905,825,1279,403,0.211267606,0.327528809,0.103201024
E02003080,3917,652,911,355,0.166453919,0.232575951,0.090630585
E02003081,4126,850,908,382,0.206010664,0.220067862,0.092583616
E02003082,4453,817,572,230,0.183471817,0.128452728,0.051650573
E02003084,4665,573,876,259,0.122829582,0.18778135,0.055519829
E02003085,3307,386,1051,320,0.116722105,0.317810705,0.096764439
E02003086,2810,441,543,165,0.156939502,0.193238434,0.058718861
E02003087,4029,959,909,319,0.238024324,0.225614296,0.079175974
E02003088,3451,759,795,312,0.21993625,0.230368009,0.090408577
E02003089,2532,443,606,233,0.174960506,0.239336493,0.092022117
E02006845,3352,745,1094,204,0.22225537,0.326372315,0.060859189
E02006846,2887,570,1201,136,0.197436786,0.416002771,0.047107724
E02003122,2843,684,633,273,0.240590925,0.222652128,0.096025325
E02003123,3508,612,966,404,0.174458381,0.275370582,0.115165336
E02003124,3333,558,1031,350,0.167416742,0.309330933,0.105010501
E02003125,2648,531,678,285,0.200528701,0.256042296,0.107628399
E02003126,2909,675,714,386,0.232038501,0.24544517,0.132691647
