MSOA01CD,NS-SeC_all_2001,NS-SeC_higher_2001,NS-SeC_higher_2001_pct
E02000952,4580,2232,0.487336245
E02000953,4766,2339,0.49076794
E02000954,4561,1935,0.424249068
E02000955,4585,1523,0.33217012
E02000956,4885,1870,0.382804504
E02000957,7149,2943,0.411665967
E02000958,5563,2036,0.365989574
E02000959,4611,1667,0.361526784
E02000960,4781,2227,0.465802133
E02000961,5815,2548,0.438177128
E02000962,6185,2732,0.441713824
E02000963,5646,1371,0.24282678
E02000964,6578,2117,0.321830344
E02000965,6434,3373,0.524246192
E02000966,6415,3498,0.545284489
E02000967,5286,2505,0.473893303
E02000968,6203,1491,0.240367564
E02000969,5275,1373,0.26028436
E02000970,6396,3339,0.522045028
E02000971,6532,3026,0.463257808
E02000972,5193,2385,0.459272097
E02000973,6481,3293,0.508100602
E02000974,6117,2504,0.409350989
E02000975,6545,3352,0.512146677
E02000976,7745,3405,0.439638476
E02000977,4896,2092,0.427287582
E02000978,7472,3003,0.401900428
E02000979,5988,2543,0.424682699
E02000980,5475,2102,0.383926941
E02000981,6965,3812,0.547307968
E02000982,5547,1896,0.341806382
E02000983,6507,2823,0.433840479
E02000002,4122,724,0.175642892
E02000003,6593,1676,0.25420901
E02000004,4310,1085,0.251740139
E02000005,5486,1039,0.189391178
E02000006,5941,1050,0.176737923
E02000007,5152,838,0.16265528
E02000008,7161,1154,0.161150677
E02000009,6047,1075,0.177774103
E02000010,5336,799,0.149737631
E02000011,4170,860,0.206235012
E02000012,5352,1481,0.276718984
E02000013,5208,792,0.152073733
E02000014,6112,970,0.158704188
E02000015,4456,799,0.179308797
E02000016,4030,837,0.207692308
E02000017,5497,1451,0.263962161
E02000018,5117,832,0.162595271
E02000019,5104,906,0.177507837
E02000020,5200,1017,0.195576923
E02000021,5169,987,0.190946024
E02000022,4099,623,0.15198829
E02000023,3917,710,0.181261169
E02000024,6609,2902,0.439098199
E02000025,5603,2235,0.39889345
E02000026,4489,1639,0.365114725
E02000027,6596,1879,0.284869618
E02000028,4122,1672,0.405628336
E02000029,5711,2095,0.366835931
E02000030,6358,2363,0.371657754
E02000031,5086,2112,0.41525757
E02000032,5319,1888,0.354953939
E02000033,5311,1649,0.310487667
E02000034,5668,2193,0.386908963
E02000035,5546,2382,0.429498738
E02000036,6762,2299,0.339988169
E02000037,6279,2212,0.352285396
E02000038,6544,2577,0.393795844
E02000039,4488,1978,0.440730838
E02000040,4193,1709,0.407584069
E02000041,5426,1814,0.334316255
E02000042,6893,2912,0.422457566
E02000043,5094,2256,0.442873969
E02000044,5318,1472,0.276795788
E02000045,6578,2361,0.358923685
E02000046,4702,2186,0.46490855
E02000047,6422,1551,0.241513547
E02000048,5693,2398,0.421219041
E02000049,5187,1052,0.202814729
E02000050,6511,2391,0.367224697
E02000051,5618,2378,0.423282307
E02000052,6808,3190,0.468566392
E02000053,4748,1380,0.290648694
E02000054,4577,1783,0.389556478
E02000055,6691,2456,0.36706023
E02000056,6028,3038,0.50398142
E02000057,4318,1600,0.370541918
E02000058,6426,3164,0.492374728
E02000059,6614,1819,0.275022679
E02000060,5923,2350,0.396758399
E02000061,5384,2681,0.497956909
E02000062,4016,1119,0.278635458
E02000063,4240,1424,0.335849057
E02000064,4224,1513,0.358191288
E02000065,4491,1278,0.284569138
E02000066,6576,1278,0.194343066
E02000067,5528,1354,0.244934877
E02000068,3886,1007,0.259135358
E02000069,4206,1106,0.26295768
E02000070,5504,1438,0.261264535
E02000071,5130,1253,0.244249513
E02000072,7244,1398,0.1929873
E02000073,7411,2041,0.27540143
E02000074,5033,1039,0.206437512
E02000075,5582,1564,0.280186313
E02000076,4398,1076,0.244656662
E02000077,5372,1344,0.25018615
E02000078,5666,1617,0.285386516
E02000079,5387,1683,0.312418786
E02000080,6356,1650,0.259597231
E02000081,5258,1446,0.275009509
E02000082,6328,1655,0.26153603
E02000083,6179,1554,0.251497006
E02000084,7488,2317,0.309428419
E02000085,5445,1428,0.262258953
E02000086,5372,1637,0.30472822
E02000087,5341,1921,0.359670474
E02000088,5465,1657,0.303202196
E02000089,5348,1649,0.308339566
E02000090,5672,2076,0.366008463
E02000091,6466,2333,0.360810393
E02000092,4040,911,0.22549505
E02000093,7131,1820,0.255223671
E02000094,5456,1504,0.275659824
E02000095,6715,1853,0.275949367
E02000096,5724,2181,0.381027254
E02000097,5638,1399,0.248137637
E02000098,5152,1694,0.328804348
E02000099,5140,1697,0.330155642
E02000100,6300,2213,0.351269841
E02000101,5334,1425,0.267154106
E02000102,5555,1220,0.219621962
E02000103,5483,1417,0.258435163
E02000104,4303,1259,0.292586568
E02000105,5631,1704,0.302610549
E02000106,6664,1702,0.255402161
E02000107,7049,2588,0.367144276
E02000108,4410,1182,0.268027211
E02000109,5657,1429,0.252607389
E02000110,6008,2150,0.357856192
E02000111,5657,1366,0.241470744
E02000112,5716,1244,0.21763471
E02000113,5979,1094,0.182973741
E02000114,6078,2153,0.354228365
E02000115,6109,2638,0.431821902
E02000116,5142,1319,0.256514975
E02000117,6712,1391,0.207240763
E02000118,5806,1198,0.206338271
E02000119,5031,856,0.1701451
E02000120,6313,2544,0.402977982
E02000121,5973,1341,0.224510296
E02000122,5696,2122,0.372542135
E02000123,6973,1759,0.252258712
E02000124,6192,2536,0.409560724
E02000125,7254,2498,0.344361731
E02000126,4731,1013,0.214119636
E02000127,5909,1395,0.236080555
E02000128,5239,1918,0.366100401
E02000129,5186,1657,0.319514076
E02000130,5705,2146,0.376161262
E02000131,6317,2474,0.391641602
E02000132,6121,2819,0.460545662
E02000133,6593,3029,0.459426665
E02000134,7487,3341,0.44624015
E02000135,6321,1625,0.257079576
E02000136,3666,1170,0.319148936
E02000137,5520,2501,0.45307971
E02000138,5673,2673,0.47117927
E02000139,5390,2171,0.402782931
E02000140,4963,971,0.195647794
E02000141,5352,1868,0.349028401
E02000142,5494,2353,0.428285402
E02000143,5182,2002,0.386337321
E02000144,5684,2551,0.448803659
E02000145,5171,1153,0.22297428
E02000146,5452,2241,0.41104182
E02000147,5331,2332,0.437441381
E02000148,4329,1743,0.402633403
E02000149,5257,1444,0.274681377
E02000150,5127,1728,0.337039204
E02000151,5411,2200,0.406579191
E02000152,4303,1146,0.266325819
E02000153,5066,1793,0.353928148
E02000154,5355,2001,0.373669468
E02000155,5129,1461,0.284850848
E02000156,8068,3082,0.382002975
E02000157,5575,2168,0.388878924
E02000158,5335,1560,0.292408622
E02000159,4657,1729,0.371269057
E02000160,5251,1907,0.36316892
E02000161,5746,2173,0.378176123
E02000162,4576,1504,0.328671329
E02000163,5518,2018,0.365712215
E02000164,4582,1555,0.339371454
E02000165,5327,1802,0.338276704
E02000194,5568,2095,0.376257184
E02000195,5961,1926,0.323100151
E02000196,4408,1284,0.291288566
E02000197,5510,1663,0.301814882
E02000198,5273,1496,0.283709463
E02000199,5430,1724,0.317495396
E02000200,5627,1967,0.349564599
E02000201,5390,1556,0.288682746
E02000202,6238,1773,0.284225713
E02000203,5436,1450,0.26674025
E02000204,6601,1632,0.247235267
E02000205,5044,1412,0.279936558
E02000206,6238,1716,0.275088169
E02000207,5427,1631,0.300534365
E02000208,5232,1238,0.236620795
E02000209,5462,1379,0.252471622
E02000210,5736,1980,0.345188285
E02000211,5689,2012,0.353664967
E02000212,5054,1121,0.221804511
E02000213,5887,1917,0.32563275
E02000214,4272,1576,0.368913858
E02000215,7263,2972,0.409197301
E02000216,4813,2302,0.47828797
E02000217,5358,1859,0.34695782
E02000218,4290,1213,0.282750583
E02000219,5286,1935,0.366061294
E02000220,5946,2604,0.437941473
E02000221,5407,1608,0.297392269
E02000222,5506,2385,0.433163821
E02000223,4997,758,0.151691015
E02000224,5550,2246,0.404684685
E02000225,4924,872,0.177091795
E02000226,5482,2062,0.376140095
E02000227,8387,2862,0.341242399
E02000228,5253,2307,0.439177613
E02000229,3932,583,0.1482706
E02000230,6258,2653,0.42393736
E02000231,5285,2232,0.422327342
E02000232,4131,1345,0.325587025
E02000233,4102,1487,0.362506095
E02000234,5406,2015,0.372733999
E02000235,4467,1808,0.404745914
E02000236,5387,1991,0.369593466
E02000237,5164,1716,0.332300542
E02000238,5891,1658,0.281446274
E02000239,6060,1893,0.312376238
E02000240,5839,1355,0.232060284
E02000241,4411,1336,0.302879166
E02000242,4425,1204,0.272090395
E02000243,5761,1641,0.284846381
E02000244,4617,1437,0.311241066
E02000245,5078,1123,0.221150059
E02000246,5262,1064,0.202204485
E02000247,5324,1317,0.247370398
E02000248,4911,2138,0.435349216
E02000249,4667,1292,0.276837369
E02000250,4654,2490,0.535023636
E02000251,5423,1428,0.263322884
E02000252,5595,1659,0.296514745
E02000253,6247,1743,0.279013927
E02000254,6042,1142,0.189010262
E02000255,6797,2830,0.416360159
E02000256,6164,3361,0.545262816
E02000257,9824,5309,0.540411238
E02000258,4514,1743,0.386132034
E02000259,4360,1882,0.431651376
E02000260,6136,1187,0.193448501
E02000261,6322,1931,0.305441316
E02000262,5794,2444,0.421815671
E02000263,8339,1421,0.170404125
E02000264,5561,2802,0.503866211
E02000265,7359,3178,0.431852154
E02000266,7702,1566,0.203323812
E02000267,4639,2081,0.448588058
E02000268,7038,3413,0.484938903
E02000269,6063,3309,0.545769421
E02000270,5637,1786,0.316835196
E02000271,4852,2735,0.563685078
E02000272,4793,2227,0.464635927
E02000273,5135,2760,0.537487829
E02000274,8127,1401,0.172388335
E02000275,4527,1068,0.235917826
E02000276,4890,2516,0.514519427
E02000277,4750,1109,0.233473684
E02000278,5216,995,0.190759202
E02000279,5857,1641,0.280177565
E02000280,5671,1776,0.31317228
E02000281,5508,1480,0.268700073
E02000282,5534,1062,0.19190459
E02000283,5445,1134,0.208264463
E02000284,5380,2037,0.378624535
E02000285,4695,1483,0.315867945
E02000286,5774,2547,0.441115345
E02000287,4378,1561,0.356555505
E02000288,6010,1309,0.217803661
E02000289,4574,1508,0.32968955
E02000290,4516,768,0.170062002
E02000291,5550,1910,0.344144144
E02000292,6333,1894,0.299068372
E02000293,4281,1707,0.398738612
E02000294,5416,1108,0.204579025
E02000295,5501,2191,0.39829122
E02000296,5682,1997,0.351460753
E02000297,6567,2358,0.359068068
E02000298,5564,2331,0.418943206
E02000299,5590,1216,0.217531306
E02000300,5402,1415,0.261940022
E02000301,5318,1078,0.202707785
E02000302,5614,1623,0.289098682
E02000303,5143,1011,0.196577873
E02000304,5357,2226,0.415531081
E02000305,5650,2380,0.421238938
E02000306,5108,837,0.163860611
E02000307,6310,1529,0.242313788
E02000308,5347,1635,0.305778941
E02000309,6036,1215,0.201292247
E02000310,5293,1031,0.194785566
E02000311,6444,1675,0.259931719
E02000312,6892,2548,0.369704005
E02000313,4219,837,0.198388244
E02000314,4364,1452,0.332722273
E02000315,4946,858,0.173473514
E02000316,3878,897,0.231304796
E02000317,5105,1071,0.209794319
E02000318,5641,1210,0.214500975
E02000319,5394,1311,0.243047831
E02000320,4213,1056,0.250652742
E02000321,4347,808,0.185875316
E02000322,7756,2955,0.380995358
E02000323,6370,1303,0.20455259
E02000324,4416,1143,0.258831522
E02000325,4234,971,0.229333963
E02000326,4786,1845,0.385499373
E02000327,3914,994,0.253960143
E02000328,4433,2127,0.479810512
E02000329,4223,1066,0.252427184
E02000330,8574,3530,0.41170982
E02000331,4349,1190,0.273626121
E02000332,5089,1701,0.334250344
E02000333,4601,2431,0.528363399
E02000334,4260,1183,0.277699531
E02000335,4531,1419,0.313175899
E02000336,4020,697,0.173383085
E02000337,5346,1135,0.212308268
E02000338,3972,1666,0.419436052
E02000339,4245,1546,0.364193168
E02000340,4329,1404,0.324324324
E02000341,5143,952,0.185105969
E02000342,4250,869,0.204470588
E02000343,4357,1040,0.238696351
E02000344,4490,1375,0.30623608
E02000433,4163,1657,0.398030267
E02000434,5030,1837,0.365208748
E02000435,4489,1556,0.346625084
E02000436,4207,1705,0.405276919
E02000437,5319,1773,0.333333333
E02000438,4787,1665,0.347817004
E02000439,5095,1407,0.276153091
E02000440,5734,2103,0.366759679
E02000441,4665,1713,0.367202572
E02000442,5346,1339,0.250467639
E02000443,5407,1526,0.282226743
E02000444,5144,1515,0.294517885
E02000445,5756,1759,0.305594163
E02000446,4385,1358,0.309692132
E02000447,4747,1836,0.386770592
E02000448,4373,2050,0.468785731
E02000449,5242,1148,0.219000382
E02000450,5189,1533,0.295432646
E02000451,4554,1816,0.398770312
E02000452,4811,1955,0.406360424
E02000453,4733,1993,0.421085992
E02000454,4767,2093,0.439060206
E02000455,4722,1902,0.402795426
E02000456,4723,1893,0.400804573
E02000457,4452,1632,0.366576819
E02000458,5315,1814,0.341298213
E02000459,4555,1391,0.305378705
E02000460,4266,1122,0.263009845
E02000461,4818,2198,0.456205895
E02000462,4285,1344,0.313652275
E02000463,5435,1480,0.272309108
E02000464,4028,743,0.184458788
E02000465,4998,922,0.18447379
E02000466,5509,1146,0.208023235
E02000467,5952,923,0.155073925
E02000468,5558,1219,0.219323498
E02000469,4292,851,0.198275862
E02000470,5693,1729,0.303706306
E02000471,5416,1524,0.281388479
E02000472,6398,1678,0.262269459
E02000473,6654,1956,0.293958521
E02000474,5448,1413,0.259361233
E02000475,5999,2033,0.338889815
E02000476,4255,1332,0.313043478
E02000477,6550,2080,0.317557252
E02000478,4150,1362,0.328192771
E02000479,5534,1758,0.31767257
E02000480,6348,1618,0.254883428
E02000481,5497,1453,0.264325996
E02000482,4516,1571,0.347874225
E02000483,5158,1461,0.283249321
E02000484,5635,1589,0.281987578
E02000485,5430,1665,0.306629834
E02000486,5296,1412,0.266616314
E02000487,5744,2074,0.361072423
E02000488,5589,1587,0.283950617
E02000489,5437,1311,0.241125621
E02000490,5521,1137,0.205940953
E02000491,5840,1127,0.192979452
E02000492,4709,1015,0.215544702
E02000493,4169,871,0.208923003
E02000494,5694,2382,0.41833509
E02000495,6600,2490,0.377272727
E02000496,5146,1705,0.331325301
E02000497,5560,2001,0.359892086
E02000498,4237,1540,0.363464716
E02000499,5256,1899,0.36130137
E02000500,5078,2010,0.395825128
E02000501,5618,1986,0.353506586
E02000502,5166,1948,0.377080914
E02000503,5886,2009,0.341318383
E02000504,5135,2020,0.393378773
E02000505,5579,1713,0.307044273
E02000506,5183,1934,0.373142967
E02000507,5273,1516,0.287502371
E02000508,5677,2006,0.353355646
E02000509,6007,1670,0.27800899
E02000510,5548,1701,0.306596972
E02000511,6130,1643,0.268026101
E02000512,5062,1269,0.250691426
E02000513,5271,1189,0.225573895
E02000514,6304,1565,0.248255076
E02000515,6598,1992,0.30190967
E02000516,5216,1479,0.283550613
E02000517,5388,1253,0.232553823
E02000518,5537,1321,0.238576847
E02000519,5140,1165,0.226653696
E02000520,6464,1469,0.227258663
E02000521,5092,1133,0.222505892
E02000522,5378,1508,0.280401636
E02000523,5528,1250,0.226121563
E02000524,4568,1232,0.269702277
E02000525,5326,1361,0.255538866
E02000526,5956,3351,0.562625923
E02000527,5923,3222,0.543981091
E02000528,5695,1656,0.290781387
E02000529,5508,1414,0.256717502
E02000530,4365,800,0.18327606
E02000531,5896,2156,0.365671642
E02000532,6421,3161,0.49229092
E02000533,6086,3157,0.518731515
E02000534,4688,1899,0.405076792
E02000535,5879,1642,0.279299201
E02000536,6054,1738,0.28708292
E02000537,6004,2218,0.369420386
E02000538,5602,1312,0.234202071
E02000539,6019,2185,0.363017112
E02000540,5638,2032,0.360411493
E02000541,5574,1279,0.229458199
E02000542,5469,1592,0.291095264
E02000543,5854,2070,0.353604373
E02000544,5498,1758,0.319752637
E02000545,5611,1859,0.331313491
E02000546,6060,1705,0.281353135
E02000547,5698,1407,0.246928747
E02000548,5007,1028,0.205312562
E02000549,6899,1716,0.2487317
E02000550,5170,1189,0.229980658
E02000551,5323,1057,0.198572234
E02000552,5070,1493,0.294477318
E02000553,4439,1079,0.243072764
E02000598,4890,2208,0.451533742
E02000599,5290,1896,0.358412098
E02000600,5861,2855,0.487118239
E02000601,5681,3030,0.533356803
E02000602,5654,2280,0.403254333
E02000603,5245,1738,0.331363203
E02000604,5933,2387,0.402325973
E02000605,5401,2268,0.419922237
E02000606,6323,3412,0.53961727
E02000607,4980,2006,0.402811245
E02000608,5434,2615,0.481229297
E02000609,5119,1750,0.341863645
E02000610,5839,2730,0.467545813
E02000611,5384,2060,0.382615156
E02000612,5549,2067,0.372499549
E02000613,5458,2314,0.423964822
E02000614,5872,1797,0.30602861
E02000615,5351,1658,0.309848626
E02000616,4338,1385,0.319271554
E02000617,5456,1759,0.322397361
E02000689,5331,2885,0.541174264
E02000690,4190,2139,0.510501193
E02000691,5600,3174,0.566785714
E02000692,6019,3693,0.613557069
E02000693,6360,2867,0.450786164
E02000694,6161,3353,0.544229833
E02000695,6192,1790,0.289082687
E02000696,5859,2058,0.35125448
E02000697,6435,3821,0.593783994
E02000698,5674,3064,0.54000705
E02000699,5950,3157,0.530588235
E02000700,5752,1685,0.292941586
E02000701,5119,1389,0.271342059
E02000702,5204,1385,0.26614143
E02000703,5656,2521,0.445721358
E02000704,5733,2407,0.419849991
E02000705,5587,1628,0.291390728
E02000706,5105,1183,0.231733595
E02000707,4986,1135,0.227637385
E02000708,5973,2353,0.393939394
E02000709,5651,1845,0.326490887
E02000710,5379,1534,0.28518312
E02000711,5361,1441,0.268793136
E02000712,5193,1223,0.235509339
E02000713,5006,1472,0.294047143
E02000751,7219,3150,0.436348525
E02000752,3874,764,0.197212184
E02000753,3878,1016,0.261990717
E02000754,4463,1477,0.330943312
E02000755,3690,1121,0.303794038
E02000756,7413,2081,0.280723054
E02000757,7446,3025,0.406258394
E02000758,4061,1079,0.265698104
E02000759,7796,2783,0.356977937
E02000760,3948,1017,0.257598784
E02000761,4204,1315,0.312797336
E02000762,4078,1251,0.306768024
E02000763,4050,1149,0.283703704
E02000764,7985,3667,0.459236068
E02000765,3932,1171,0.297812818
E02000766,4350,1359,0.312413793
E02000767,4225,1248,0.295384615
E02000768,4296,1711,0.398277467
E02000769,7759,2293,0.295527774
E02000770,4601,1299,0.282329928
E02000771,4218,1370,0.324798483
E02000772,4245,1288,0.303415783
E02000773,4709,1239,0.263113188
E02000774,4474,1194,0.266875279
E02000775,4425,1429,0.322937853
E02000776,4036,1279,0.316897919
E02000777,4161,1697,0.407834655
E02000778,8085,2306,0.285219542
E02000779,4620,1419,0.307142857
E02000780,7818,1658,0.212074699
E02000781,8118,2145,0.264227642
E02000782,5155,1201,0.232977692
E02000783,3968,907,0.228578629
