MSOA11CD,earnings_2011
E02005727,15264.25
E02005728,14038.4
E02005729,19001.85
E02005730,15349.55
E02005731,14343.12
E02005732,19028.45
E02005733,16319.95
E02005734,12040.05
E02005735,11908.61
E02005736,12813.43
E02005737,13778.43
E02005738,14669.14
E02005739,13693.24
E02005740,12367.5
E02005741,15275.17
E02005742,16817.73
E02005743,19172.05
E02005744,17459.18
E02005745,21662.02
E02005746,16255.09
E02005747,14264.05
E02005748,20035.52
E02005749,16388.35
E02005750,19083.98
E02005751,22712.3
E02005752,19221.67
E02005753,14604.71
E02005754,18318.08
E02005755,16104.09
E02005756,20738.92
E02005757,16739.23
E02005758,16700.04
E02005759,18229.1
E02005760,20670.57
E02005761,18605.45
E02005762,18577.83
E02005763,19520.03
E02005764,14437.55
E02005765,17439.73
E02005766,19114.85
E02005767,22581.75
E02005768,21590.37
E02005769,15632.04
E02005770,16300.39
E02005771,17542.2
E02005772,20774.42
E02005773,14867.13
E02005774,15240.91
E02005775,21074.04
E02005776,19861.74
E02005777,19868.7
E02005778,22765.4
E02005779,24451.13
E02005780,23620.32
E02005781,24054.05
E02005782,20190.54
E02005783,16916.23
E02005784,17775.77
E02005785,15673.32
E02005786,17545.28
E02005787,17442.59
E02005788,16181.85
E02005789,14870.15
E02005790,16793.67
E02005791,15166.8
E02005794,18914.45
E02005795,13071.46
E02005796,15498.02
E02005797,12870.39
E02005798,15978.04
E02005799,16170.67
E02005800,12606.9
E02005801,11343.94
E02005802,12778.8
E02005803,14180.23
E02005804,14844.8
E02005805,14587.29
E02005806,11546.87
E02005807,17304.8
E02005808,14009.17
E02005809,16381.44
E02005810,21436.04
E02005811,17483.12
E02005812,17035.83
E02005813,11907.09
E02005814,13807.11
E02005815,17151.26
E02005816,16709.4
E02005817,18076.3
E02005818,16589.99
E02005819,12264.71
E02005820,13558.02
E02005821,11927.77
E02005822,11271.2
E02005823,9821.71
E02005824,13666.26
E02005825,12813.66
E02005826,11124.14
E02005827,13369.73
E02005828,13625.06
E02005829,12786.59
E02005830,13565.8
E02005831,14404.19
E02005832,12837.32
E02005833,13932.98
E02005834,11460.81
E02005835,12282.14
E02005836,15729.47
E02005837,15453.73
E02005838,14116.26
E02005839,12953.33
E02005840,14645.83
E02005842,13957.07
E02005843,14632.17
E02005844,13544.13
E02005846,11155.89
E02005847,14518.26
E02005848,14648.21
E02005849,15156.5
E02005850,13287.19
E02005851,11489.03
E02005852,14434.52
E02005853,15673.18
E02005856,19135.19
E02005857,13471.58
E02005858,16030.57
E02005859,13857.66
E02005860,14253.36
E02005861,15193.31
E02005862,14954.51
E02005863,16503.08
E02005864,18295.9
E02005865,18083.7
E02005866,15646
E02005868,14055.39
E02005869,11702.14
E02005870,12769.15
E02005871,16308.01
E02005872,17750.56
E02005873,17595.67
E02005874,17228.68
E02005875,13949.23
E02005876,13711.03
E02005877,14121.65
E02005878,13365.13
E02005879,14362.92
E02005880,12337.52
E02005881,12404.96
E02005882,14296.85
E02005883,12308.94
E02005884,14299.03
E02005885,12466.19
E02005886,13910.98
E02005887,11409.84
E02005888,11621.43
E02005889,12409.66
E02005890,15075.75
E02005891,12683
E02005892,17566.99
E02005893,12335.52
E02005894,14420.53
E02005895,16970.24
E02005896,16401.77
E02005897,16052.3
E02005898,13243.95
E02005899,12300.92
E02005900,17548.91
E02005901,14536.4
E02005902,11818.61
E02005903,13583.08
E02005904,17311.73
E02005905,16652.34
E02005906,17456.96
E02005907,17058.15
E02005908,18206.54
E02005909,21094.87
E02005910,17999.71
E02005911,21392.72
E02005912,18764.08
E02005913,18792.03
E02005914,14790.51
E02005915,18996.34
E02005916,17145.81
E02005917,19979.55
E02005918,16820.95
E02005919,16071.06
E02005920,18436.08
E02005921,21734.25
E02005922,18271.6
E02005923,13382.29
E02005924,15172.21
E02005925,12225.19
E02005926,17294.12
E02005927,17622.81
E02005928,20377.4
E02005929,21035.91
E02005930,21584.99
E02005931,20501.38
E02005932,22398.25
E02005933,16961.8
E02005934,16087.51
E02005935,21371.99
E02005936,19258.33
E02005937,18235.34
E02005938,16783.88
E02005939,19123.7
E02005940,24693.15
E02005941,25897.02
E02005942,28014.68
E02005943,19785.92
E02005944,14663.48
E02005945,21135.01
E02005946,20841.25
E02005947,19333.34
E02005948,22944.21
E02005949,14845.56
E02005950,16600.66
E02005951,22277.43
E02005952,16910.67
E02005953,19105.92
E02005954,16659.38
E02005955,15278.38
E02005956,12212.93
E02005957,13666.05
E02005958,21445.73
E02005959,20206.62
E02005960,20191.37
E02005961,20721.36
E02005962,20212.05
E02005963,18702.1
E02005964,21239.94
E02005965,21441.34
E02005966,24440.2
E02005967,17299.24
E02005968,22482.06
E02005969,19584.59
E02005970,18394.42
E02005971,15578.87
E02005972,20941.64
E02005973,22119.25
E02005974,24404.33
E02005975,21801.77
E02005976,25186.65
E02005977,21644.01
E02005978,21987.69
E02005979,20170.34
E02005980,20943.54
E02005981,22717.26
E02005982,22154.02
E02005983,20503.14
E02005984,23578.64
E02005985,17474.33
E02005986,18331.29
E02005987,18953.87
E02005988,19342.47
E02005991,19500.77
E02005992,21456.42
E02005993,17739.92
E02005994,20318.89
E02005995,21197.56
E02005996,21102.47
E02005997,20403.57
E02005998,20827.38
E02005999,18998.36
E02006000,19363.82
E02006001,19112.04
E02006002,16634.18
E02006003,18528.34
E02006004,20813.5
E02006005,20898.4
E02006006,18033.68
E02006007,20440.53
E02006008,16200.09
E02006009,16814.16
E02006010,14956.12
E02006011,15003.31
E02006012,15696.4
E02006013,16424.05
E02006014,14875.08
E02006015,13307.43
E02006016,15926.94
E02006017,14367.22
E02006018,13756.64
E02006019,13572.17
E02006020,15135.86
E02006021,16707.77
E02006022,16657.24
E02006023,13535.14
E02006024,12481.7
E02006025,14179.53
E02006026,15776.76
E02006027,15932
E02006028,15433.69
E02006029,12029.52
E02006030,12920.97
E02006031,14892.56
E02006032,12692.62
E02006033,17606.01
E02006034,17308.5
E02006035,16660.95
E02006036,16898.42
E02006037,16185.35
E02006038,15911.66
E02006039,15446.92
E02006040,17329.79
E02006041,15023.74
E02006042,16661.37
E02006043,14682.48
E02006044,15812.84
E02006045,13525.51
E02006046,14655.05
E02006047,18229.05
E02006048,15201.3
E02006049,16386.99
E02006050,13669.67
E02006051,17116.85
E02006052,16567.93
E02006053,14130.46
E02006054,15332.48
E02006055,14290.66
E02006056,16007.23
E02006057,15090.87
E02006058,15076.81
E02006059,18380.63
E02006060,13535.87
E02006061,16950.34
E02006062,15114.85
E02006063,18484.35
E02006064,13647.9
E02006065,12958.69
E02006066,14923.53
E02006067,16441.67
E02006068,11337.47
E02006069,12862.14
E02006070,13818.52
E02006071,14919.95
E02006072,16573.07
E02006073,11032.88
E02006074,14478.55
E02006075,17299.42
E02006076,17114.09
E02006077,15824.14
E02006078,16076.18
E02006079,15283.02
E02006080,18051.75
E02006081,15994.68
E02006082,15725.71
E02006083,16345.26
E02006084,16715.55
E02006085,15099.63
E02006086,15443.88
E02006087,14947.5
E02006088,12531.11
E02006089,14037.41
E02006090,15027.66
E02006091,16381.38
E02006092,17247.12
E02006093,15212.09
E02006094,17412.79
E02006095,14525.24
E02006096,13364.17
E02006097,12404.32
E02006098,16193
E02006099,18331.97
E02006100,17177.21
E02006101,16388.62
E02006102,11965.35
E02006103,16986.76
E02006104,16498.27
E02006105,16450.24
E02006106,15053.43
E02006107,12463.05
E02006108,16748.21
E02006109,18133.96
E02006110,13187.31
E02006111,15762.74
E02006112,17558.33
E02006113,13551.59
E02006114,14370.77
E02006115,13484.37
E02006116,16536.99
E02006117,15546.9
E02006118,14834.41
E02006119,12187.13
E02006120,13276.3
E02006121,12922.11
E02006122,13679.18
E02006123,14314.65
E02006124,10999.07
E02006125,12668
E02006126,13306.43
E02006127,17193.32
E02006128,15533.17
E02006129,12021.56
E02006130,13175.62
E02006131,15545.09
E02006132,12535.84
E02006133,14871.89
E02006134,16615.3
E02006135,15623.61
E02006136,16254.23
E02006137,12391.01
E02006138,11103.23
E02006139,10824.77
E02006140,13575.69
E02006141,11483.23
E02006142,16848.83
E02006143,15748.33
E02006144,11905.06
E02006145,17432.39
E02006146,15014.68
E02006147,17804.62
E02006148,17810.24
E02006149,14255.31
E02006150,18212.29
E02006151,13576.47
E02006152,18706.94
E02006153,17836.76
E02006154,14561
E02006155,11773.85
E02006156,17986.63
E02006157,14033.91
E02006158,15159.41
E02006159,11900.89
E02006160,12811.12
E02006161,14972.1
E02006162,14719.44
E02006163,11913.47
E02006164,11741.11
E02006165,14537.79
E02006166,16015.68
E02006167,11658.69
E02006168,13927.7
E02006169,12747.53
E02006170,16638.44
E02006171,14738.99
E02006172,18467.63
E02006173,17664.77
E02006174,15932.41
E02006175,13647.65
E02006176,17196.78
E02006177,14434.51
E02006178,13275.98
E02006179,14662.84
E02006180,12922.43
E02006181,13153.12
E02006182,17748.24
E02006183,18372.05
E02006184,15479.47
E02006185,14256.5
E02006186,15787.07
E02006187,17487.37
E02006188,16213.08
E02006189,17069.29
E02006190,15464.96
E02006191,18816.88
E02006192,17295.51
E02006193,16252.44
E02006194,13598.52
E02006195,17879.98
E02006196,12385.39
E02006197,14557.4
E02006198,16591.03
E02006199,17492.98
E02006200,12085.91
E02006201,17959.06
E02006202,17818.69
E02006203,14194.72
E02006204,12433.41
E02006205,16785.97
E02006206,12057.61
E02006207,14320.12
E02006208,13495
E02006209,15078.58
E02006210,16191.2
E02006211,15155.44
E02006212,15046.03
E02006213,14344.83
E02006214,13150.91
E02006215,15389.79
E02006216,15288.58
E02006217,14150.69
E02006218,12830.28
E02006219,13866.47
E02006220,13036.6
E02006221,16720.94
E02006222,12301.84
E02006223,10159.93
E02006224,15546.14
E02006225,15422.88
E02006226,14271.87
E02006227,19992.25
E02006228,17939.21
E02006229,18355.19
E02006230,18783.41
E02006231,20409.04
E02006232,18459.78
E02006233,15030.61
E02006234,15299.77
E02006235,21624.68
E02006236,21048.88
E02006237,19752.21
E02006238,15086.31
E02006239,19118.32
E02006240,19662.21
E02006241,15950.36
E02006242,21089.12
E02006243,17286.08
E02006245,13933.18
E02006246,16392.11
E02006247,14930.19
E02006248,16924.14
E02006249,22122.63
E02006250,16020.35
E02006251,17880.32
E02006252,16990.56
E02006253,18714.45
E02006254,13985.71
E02006255,19849.49
E02006256,14980.47
E02006257,14444.77
E02006258,15365.38
E02006259,15641
E02006260,13278.13
E02006261,18429.48
E02006262,19468.09
E02006263,18643.59
E02006264,20160.24
E02006265,17371.67
E02006266,19284.27
E02006267,19978.19
E02006268,14326.97
E02006269,19350.95
E02006270,18916.11
E02006271,19563.86
E02006272,18230.74
E02006273,18521.98
E02006274,19737.94
E02006275,13431.88
E02006276,19450.72
E02006277,25106.48
E02006278,20601.31
E02006279,17423.75
E02006280,19943.89
E02006281,18893.05
E02006282,19805.38
E02006283,18089.37
E02006284,15778.82
E02006285,17194.96
E02006286,15342.12
E02006287,19212.05
E02006288,19871.13
E02006289,17148.62
E02006290,16021.42
E02006291,19591.46
E02006292,21841.9
E02006293,19062.49
E02006294,20165.74
E02006295,18734.51
E02006296,21258.54
E02006297,21983.75
E02006298,17629.5
E02006299,19003.4
E02006300,13992.31
E02006301,16126.67
E02006302,18237.06
E02006303,13622.24
E02006304,15884.51
E02006305,13454.49
E02006306,14720.67
E02006307,17471.94
E02006308,13779.66
E02006309,13543.07
E02006310,16852.26
E02006311,15665.12
E02006312,17420.36
E02006313,15590.06
E02006314,16940.94
E02006315,17723.99
E02006316,15977.51
E02006317,20797.51
E02006318,27155.76
E02006319,17522.11
E02006320,18323.32
E02006321,26752.78
E02006322,24857.12
E02006323,23930.11
E02006324,20328.41
E02006325,26231.93
E02006326,24541.82
E02006327,27708.02
E02006328,24331.58
E02006329,24875.44
E02006330,18342.92
E02006331,23544.33
E02006332,27070.81
E02006333,20793.43
E02006334,25797.1
E02006335,19848.85
E02006336,16718.45
E02006337,20668.31
E02006338,19440.25
E02006339,19281.58
E02006341,19661.43
E02006342,21324.14
E02006343,21865.71
E02006344,21097.13
E02006345,23536.81
E02006346,23686.51
E02006347,22049.1
E02006348,19930.19
E02006349,20457.93
E02006350,15658.31
E02006351,21897.98
E02006352,18427
E02006353,17066.32
E02006354,26299.35
E02006355,14334.47
E02006356,24626.34
E02006357,20126.95
E02006358,18222.56
E02006359,28363.49
E02006360,21994.58
E02006361,22788.17
E02006362,23115.08
E02006363,22196.77
E02006364,20078.18
E02006365,23013.64
E02006366,22063.37
E02006367,21542.33
E02006368,21640.97
E02006369,19935.68
E02006370,23661.18
E02006371,21874.96
E02006372,18226.62
E02006373,21829.02
E02006374,20048.56
E02006375,21646.36
E02006376,17608.25
E02006377,20575.88
E02006378,21040.97
E02006379,16332.86
E02006380,22348.75
E02006381,21542.93
E02006382,16043.57
E02006383,25607.23
E02006384,19540.93
E02006385,22943.04
E02006386,25382.56
E02006387,19569.5
E02006388,20443.29
E02006389,18507.69
E02006390,17887.17
E02006391,21742.28
E02006392,17416.55
E02006393,19282.28
E02006394,16639.81
E02006395,18133.09
E02006396,18782.26
E02006397,24979.57
E02006398,18905.83
E02006399,18232.23
E02006400,22046.85
E02006401,18234.85
E02006402,18621.89
E02006403,16582.53
E02006404,15150.45
E02006405,18299.93
E02006406,22991.64
E02006407,17834.6
E02006408,18030.36
E02006409,16552.9
E02006410,15887.13
E02006411,20763.33
E02006412,22526.25
E02006413,17747.95
E02006414,18404.96
E02006415,21163.81
E02006416,24473.81
E02006417,21298.06
E02006418,22770.88
E02006419,17430.65
E02006420,24454.74
E02006421,21442.04
E02006422,25201.31
E02006423,17456.04
E02006424,23252.02
E02006425,18709.53
E02006426,22307.57
E02006427,20261.2
E02006429,22417.4
E02006430,17846.08
E02006431,21413.91
E02006432,18763.16
E02006433,22418.58
E02006434,18761.92
E02006435,21812.24
E02006436,18430.84
E02006437,18514.93
E02006438,19403.38
E02006439,20338.06
E02006440,21169.96
E02006441,19187.45
E02006442,26315.48
E02006443,17553.26
E02006444,21217
E02006445,26336.36
E02006446,23434.48
E02006447,23200.39
E02006448,23154.62
E02006449,20610.28
E02006450,22186.86
E02006451,19693.57
E02006453,19654.89
E02006454,23447.99
E02006455,20702.85
E02006456,18442.84
E02006457,24289.61
E02006458,23578
E02006459,12128.89
E02006460,18566.86
E02006461,23632.86
E02006462,20728.81
E02006463,23734.39
E02006464,20306.63
E02006465,25609.27
E02006466,17184.62
E02006467,23662.71
E02006468,14523.98
E02006469,12649.28
E02006470,13304.19
E02006471,15203.39
E02006472,13439.76
E02006473,15535.95
E02006474,15593.42
E02006475,16022.83
E02006476,11986.33
E02006477,17252.19
E02006478,15552.49
E02006479,12457.89
E02006480,12302.26
E02006481,12679.64
E02006482,15047.99
E02006483,11185.02
E02006484,14052.68
E02006485,18076.67
E02006486,14237.22
E02006487,12133.38
E02006488,15235.16
E02006489,13483.35
E02006490,14294.93
E02006492,17439.6
E02006493,15420.15
E02006494,12977.22
E02006495,16429.93
E02006496,13849.67
E02006497,13681.95
E02006498,16555.14
E02006499,17216.83
E02006500,16275.77
E02006501,14563.67
E02006502,14743.12
E02006503,18734.59
E02006504,18825.27
E02006505,17491.16
E02006506,14358.71
E02006507,15675.62
E02006508,18104.44
E02006509,14933.1
E02006510,18012.35
E02006511,17229.24
E02006512,14866.85
E02006513,20060.85
E02006514,17646.72
E02006515,15664.75
E02006516,17864.6
E02006517,18350.43
E02006518,16634.88
E02006519,20346.88
E02006520,20979.42
E02006521,18271.96
E02006522,21095.85
E02006523,16654.04
E02006524,13476.32
E02006525,18434.7
E02006526,15281.77
E02006527,19986.54
E02006528,14638.14
E02006529,17181.67
E02006530,19593.89
E02006531,11105.22
E02006532,20027.45
E02006533,15322.86
E02006534,15693.07
E02006535,19940.92
E02006536,16801.49
E02006537,14475.88
E02006538,20462.51
E02006539,14955.54
E02006540,14793.17
E02006541,14950.98
E02006542,20121.13
E02006543,18077.66
E02006544,17414.38
E02006545,13754.34
E02006546,16364.71
E02006547,16444.87
E02006548,16222.27
E02006549,18896.67
E02006550,14726.83
E02006551,18426.99
E02006552,14649.44
E02006553,14255.54
E02006554,17463.15
E02006555,12693.43
E02006556,17248.74
E02006557,13014.13
E02006558,13372.01
E02006559,17495.7
E02006560,14966.83
E02006561,20634.82
E02006562,21233.28
E02006563,21612.07
E02006564,18002.24
E02006565,19654.23
E02006566,19909.34
E02006567,19929.77
E02006568,15898.93
E02006569,21148.67
E02006570,18510.49
E02006571,19562.13
E02006572,17747.35
E02006573,17248.9
E02006574,14589.46
E02006575,12747.46
E02006576,20802.62
E02006577,14296.4
E02006578,15310.97
E02006579,16916.72
E02006580,16347.93
E02006581,15986.83
E02006582,26565.74
E02006583,17986.71
E02006584,13824.5
E02006585,14874.75
E02006586,13833.08
E02006587,14854.81
E02006588,19990.01
E02006589,21850.81
E02006590,20494.71
E02006591,19819.91
E02006592,20541.71
E02006593,18052.93
E02006594,20023.8
E02006595,22543.57
E02006596,19825.51
E02006597,19828.36
E02006598,20250.46
E02006599,22841.93
E02006600,17646.58
E02006601,18341.78
E02006602,21262.61
E02006603,20102.31
E02006604,17543.21
E02006605,20189.84
E02006606,21389.65
E02006607,21188.68
E02006608,20176.22
E02006609,20882.06
E02006610,21440.38
E02006611,22598.43
E02006612,21522.98
E02006613,18035.38
E02006614,22760.73
E02006615,19708.78
E02006616,18205.99
E02006617,16418.59
E02006618,19642.07
E02006619,20592
E02006620,20160.93
E02006621,18534.8
E02006622,17180.43
E02006623,14970.53
E02006624,19861.49
E02006625,16939.65
E02006626,14995.27
E02006627,16657.46
E02006628,15920.42
E02006629,14861.51
E02006630,17500.85
E02006631,17397.39
E02006632,19828.32
E02006633,17747.69
E02006634,18718.53
E02006635,17357.29
E02006636,18204.24
E02006637,15672.54
E02006638,15247.89
E02006639,16776.73
E02006640,18996.96
E02006641,17199.79
E02006642,19290.09
E02006643,17193.06
E02006644,18192.33
E02006645,18374.43
E02006646,16879.83
E02006647,20132.99
E02006648,19209.27
E02006649,15512.48
E02006650,18840.55
E02006651,19727.18
E02006652,16620.43
E02006653,16765.29
E02006654,14728.82
E02006655,18097.51
E02006656,18456.46
E02006657,14909.35
E02006658,16152.39
E02006659,19249.33
E02006660,16873.26
E02006661,20209.76
E02006662,15732.64
E02006663,15160.84
E02006664,17745.81
E02006665,16123.21
E02006666,17529.96
E02006667,12696.42
E02006668,16401.21
E02006669,17046.81
E02006670,17385.18
E02006671,17921
E02006672,17475.34
E02006673,18023.75
E02006674,17164.42
E02006675,19215.33
E02006676,17227.51
E02006677,17430.82
E02006678,14179.06
E02006679,16452.85
E02006680,14067.91
E02006681,19932.4
E02006682,19076.65
E02006683,17533.74
E02006684,13864.94
E02006685,15738.26
E02006686,13387.26
E02006687,14534.76
E02006688,14818.74
E02006689,18106.19
E02006690,16753.54
E02006691,13590.79
E02006692,15364.65
E02006693,15502.58
E02006694,15036.55
E02006695,18639.22
E02006696,20323.04
E02006697,17642.99
E02006698,14781.7
E02006699,16104.3
E02006700,16053.26
E02006701,20262.39
E02006702,14885.09
E02006703,18475.75
E02006704,16863.68
E02006705,14821.89
E02006706,14914.64
E02006707,20032.34
E02006708,13873.48
E02006709,16578.65
E02006710,15467.68
E02006711,17377.94
E02006712,17595.59
E02006713,15563.75
E02006714,17356.52
E02006715,16690.58
E02006716,12571.01
E02006717,16235.74
E02006718,15458.98
E02006719,19103.35
E02006720,16151.46
E02006721,17292.44
E02006722,12214.36
E02006723,12868.17
E02006724,10711.81
E02006725,13771.48
E02006726,13775.79
E02006727,14758.33
E02006728,16003.48
E02006729,14363.95
E02006730,11222.07
E02006731,14332.67
E02006732,16409.7
E02006733,17821.67
E02006734,17338.1
E02006735,10724.18
E02006736,20303.35
E02006737,15191.12
E02006738,11454.66
E02006739,14592.8
E02006740,17632.37
E02006741,20668.15
E02006742,12331.43
E02006743,12916.37
E02006744,15377.25
E02006745,15411.31
E02006746,17208.7
E02006747,19335.38
E02006748,17194.39
E02006749,12831.49
E02006750,15541.81
E02006751,14136
E02006752,19106.34
E02006753,17285.91
E02006754,19816.86
E02006755,18805.94
E02006756,18363.32
E02006757,16985.94
E02006758,15331.91
E02006759,14355.21
E02006760,14896.73
E02006761,12660.4
E02006762,15333.66
E02006763,14997.83
E02006764,13070.16
E02006765,16249.83
E02006766,19066.42
E02006767,16397.24
E02006768,14237.54
E02006769,15015.55
E02006770,12122.34
E02006771,15651.68
E02006772,14061.62
E02006773,14192.35
E02006774,14087.67
E02006775,10581.16
E02006776,16714.8
E02006777,16837.99
E02006778,13867.99
E02006779,15608.36
E02006780,13898.8
E02006781,16747.72
E02006782,17617.43
E02006783,14152.7
E02006784,14497.55
E02006785,16326.15
E02006786,15867.68
E02006787,22202.87
E02006788,15679.37
E02006789,19958.77
E02006790,19028.79
E02006791,27361.56
E02006792,28721.59
E02006793,12193.42
E02006794,11672.07
E02006795,16431.06
E02006796,18030.04
E02006798,14395.72
E02006799,13009.71
E02006800,14202.17
E02006801,24368.96
E02006802,17695.78
E02006803,18122.96
E02006804,13199.21
E02006805,10662.52
E02006806,12578.21
E02006807,14420.67
E02006808,14820.9
E02006809,11875.21
E02006810,13012.22
E02006811,16762.31
E02006812,13584.77
E02006813,11852.5
E02006814,15040.7
E02006815,10141.55
E02006816,16788.84
E02006817,13280.8
E02006818,14066.63
E02006819,10089.22
E02006820,15212.62
E02006821,19386.85
E02006822,15891.76
E02006823,22765.21
E02006824,20108.6
E02006825,21549.12
E02006826,17988.72
E02006827,11733.25
E02006828,15026.96
E02006829,20704.76
E02006830,14783.63
E02006831,17692.77
E02006832,19044.58
E02006833,18793.7
E02006834,11353.12
E02006835,15308.42
E02006836,24167.82
E02006837,21876.97
E02006838,21718.73
E02006839,22554.66
E02006840,14913.78
E02006841,14741.82
E02006842,12691.46
E02006843,14634.03
E02006844,9921.19
E02006845,15353.12
E02006846,17156.58
E02006847,22600.66
E02006848,22577.54
E02006849,19953.03
E02006850,10692.95
E02006851,15496.42
E02006852,22279.17
E02006853,19854.89
E02006854,28032.74
E02006855,15570.62
E02006856,17124.28
E02006857,15320.66
E02006858,20576.07
E02006859,28049.14
E02006860,8287.1
E02006861,12069.88
E02006862,13099.91
E02006863,16746.83
E02006864,14444.79
E02006865,13343.69
E02006866,14480.14
E02006867,14055.05
E02006868,11502.29
E02006869,11908.16
E02006870,13856.14
E02006871,13312.01
E02006872,15477.4
E02006873,28102.15
E02006874,23061
E02006875,32737.51
E02006876,16179.87
E02006877,19928.3
E02006878,22004.02
E02006879,15314.66
E02006880,17285.97
E02006881,12344.56
E02006882,15160.69
E02006883,18257.77
E02006884,13334.23
E02006885,19039.69
E02006886,22434.51
E02006887,15962.45
E02006888,11318.37
E02006889,9428.2
E02006890,13652.76
E02006891,16406.67
E02006892,13724.75
E02006893,14393.14
E02006894,9259.41
E02006895,13073.2
E02006896,16019.35
E02006897,12895.01
E02006898,19009.58
E02006899,27315.55
E02006900,7285.22
E02006901,8121.33
E02006902,20045.04
E02006903,13688.37
E02006904,18175.64
E02006905,11373.28
E02006906,15983.84
E02006907,23101.95
E02006908,19343.71
E02006909,16189.59
E02006910,11642.46
E02006911,14880.35
E02006912,21769.82
E02006913,11846.2
E02006914,15873.39
E02006915,9100.85
E02006916,17584.15
E02006917,32849.53
E02006918,14424.77
E02006919,14018.8
E02006920,13747.62
E02006921,13336.57
E02006922,17920.32
E02006924,14867.94
E02006925,16547.2
E02006926,22768.58
E02006927,19259.6
E02006928,21331.91
E02006929,20678.59
E02006930,24658.14
E02006931,23217.07
E02006932,16605.3
E02006933,17415.18
E02006934,24067.13
W02000001,12500.92
W02000002,14838.5
W02000003,11195.23
W02000004,14561.24
W02000005,15968.62
W02000006,13998
W02000007,13575.43
W02000008,17301.13
W02000009,13909.69
W02000010,12018.84
W02000011,14042.41
W02000012,15086.5
W02000013,17168.48
W02000014,14878.17
W02000015,13104.41
W02000016,15493.01
W02000017,13940.64
W02000018,12991.81
W02000019,14762.25
W02000020,15009.85
W02000021,14423.42
W02000022,14554.87
W02000023,15627.99
W02000024,15426.37
W02000025,14032.25
W02000026,13088.93
W02000027,12173.21
W02000028,14056.12
W02000029,16322.88
W02000030,13994.12
W02000031,9486.51
W02000032,14135.29
W02000033,12803.95
W02000034,15731.35
W02000035,13768.7
W02000036,10587.97
W02000037,14033.59
W02000038,16826.38
W02000039,14854.73
W02000040,16032.2
W02000041,14403.17
W02000042,10659.55
W02000043,13487.13
W02000044,13024.76
W02000045,9160.33
W02000047,9967.23
W02000049,15797.81
W02000050,14659.07
W02000051,15759.09
W02000052,13978.06
W02000053,16629.42
W02000054,20602.55
W02000055,16124.12
W02000056,18270.03
W02000057,16172.09
W02000058,13717.12
W02000059,14406.3
W02000060,11087.86
W02000061,11210.05
W02000062,15497.75
W02000063,17582.61
W02000064,12906
W02000065,14687.06
W02000066,11961.33
W02000067,17960.43
W02000068,14452.69
W02000069,18827.57
W02000070,18399.97
W02000071,16968.82
W02000072,14154.99
W02000073,15317.11
W02000074,14107.75
W02000075,20244.77
W02000076,16874.01
W02000077,15966.52
W02000080,12154.18
W02000081,13041.66
W02000082,12705.38
W02000083,12238.34
W02000084,17735.42
W02000085,14209.34
W02000086,12805.06
W02000087,10209.25
W02000088,13760.68
W02000089,11145.15
W02000090,13925.67
W02000091,14327.32
W02000092,11968.77
W02000093,16055.03
W02000094,11621.1
W02000095,17045.47
W02000096,13853.28
W02000097,15601.84
W02000098,16562.27
W02000099,13133.13
W02000100,14583.61
W02000101,16831.12
W02000102,15514.96
W02000103,15959.33
W02000104,14950.71
W02000105,11212.09
W02000106,15381.06
W02000107,14493.7
W02000108,15371.25
W02000109,14375.06
W02000110,15955.55
W02000111,15740.36
W02000113,15649.03
W02000114,18458.91
W02000116,17538.05
W02000117,15521.23
W02000118,13435.57
W02000120,14085.3
W02000122,14829.69
W02000123,14198.7
W02000124,13216.56
W02000125,13759.85
W02000126,14449.42
W02000127,13496.6
W02000128,16115.83
W02000129,16311.12
W02000130,14879.99
W02000131,13354.69
W02000132,14615.05
W02000133,13617.09
W02000134,14204.11
W02000135,13625.72
W02000136,12461.12
W02000137,11737.63
W02000138,10716.67
W02000139,13863.65
W02000140,12294.27
W02000141,13610.96
W02000142,13700.68
W02000143,14925.49
W02000144,13333.81
W02000145,15632.03
W02000146,16857.78
W02000147,15154.88
W02000148,15964.14
W02000149,14524.04
W02000151,11970.15
W02000152,12821.26
W02000153,14484.35
W02000154,12237.32
W02000156,11986.69
W02000157,13001.63
W02000158,15286.85
W02000159,11414.3
W02000160,14375.15
W02000161,11733.85
W02000162,11575.95
W02000163,13205.21
W02000164,14200.23
W02000165,11481.7
W02000166,10806.6
W02000167,10577.59
W02000168,12310.28
W02000169,13427.47
W02000170,14581.22
W02000171,17000.09
W02000172,10950.75
W02000173,15451.47
W02000174,14347.61
W02000175,11968.22
W02000176,12335.58
W02000177,12908.01
W02000178,9300.45
W02000179,15386.36
W02000180,10332.79
W02000181,9541.22
W02000182,11475.36
W02000183,10988.31
W02000184,13228.52
W02000185,16060.12
W02000186,8982.15
W02000187,16602.69
W02000188,8598.09
W02000189,14854.89
W02000190,17760.8
W02000191,13632.15
W02000192,9118.23
W02000193,10885.91
W02000194,18694.52
W02000195,20244.03
W02000196,15163.83
W02000197,19371.48
W02000198,18759.26
W02000200,11831.62
W02000201,11997.6
W02000202,11853.3
W02000203,12428.15
W02000204,16611
W02000205,12685.6
W02000206,10445.22
W02000207,14846.78
W02000208,11752.68
W02000209,8859.65
W02000210,11954.29
W02000211,10354.86
W02000212,11710.32
W02000213,14278.31
W02000214,8944.72
W02000215,9841.69
W02000216,11967.89
W02000217,12727.29
W02000218,9637.59
W02000219,11245.28
W02000220,10862.57
W02000221,10381.49
