MSOA11CD,NS-SeC_all_2011,NS-SeC_higher_2011,NS-SeC_higher_2011_pct
E02006674,3999,1512,0.378094524
E02006675,5707,2535,0.444191344
E02006676,4247,1563,0.368024488
E02006677,5455,2263,0.414848763
E02006678,5298,1195,0.225556814
E02006679,7077,2512,0.354952664
E02006680,5119,1389,0.271342059
E02006681,4134,1951,0.47194001
E02006682,6673,3119,0.467405964
E02006683,5573,2158,0.387224116
E02006684,4625,1140,0.246486486
E02006685,5384,1854,0.34435364
E02006686,3878,925,0.238525013
E02006687,5310,1324,0.249340866
E02006688,4183,1117,0.26703323
E02006689,4558,1730,0.379552435
E02006690,4905,1748,0.35637105
E02006691,9576,2689,0.280806182
E02006692,3884,1284,0.330587024
E02006693,4206,1195,0.284117927
E02006694,4389,1286,0.29300524
E02006695,4675,1850,0.395721925
E02004129,3947,1240,0.314162655
E02004130,4190,1082,0.25823389
E02004131,3922,1140,0.290668027
E02004132,6014,2232,0.371134021
E02004133,5722,1485,0.259524642
E02004134,4958,1789,0.36083098
E02004135,5674,2051,0.361473387
E02004136,5502,2144,0.389676481
E02004137,3858,1427,0.369880767
E02004138,4645,1339,0.288266954
E02004139,4268,1309,0.306701031
E02004140,3160,1208,0.382278481
E02004141,4182,1689,0.403873745
E02004142,4508,1760,0.390417036
E02004143,4546,1436,0.315882094
E02004144,4730,1566,0.331078224
E02004145,3854,1563,0.405552673
E02004146,5201,1404,0.269948087
E02004147,5260,1511,0.287262357
E02004148,4641,1584,0.341305753
E02004149,7517,1946,0.258879872
E02004150,5190,1095,0.210982659
E02004151,5504,1621,0.294513081
E02004152,7465,1387,0.185800402
E02004153,5685,1513,0.266138962
E02004154,6501,1995,0.306875865
E02004155,5269,1403,0.266274435
E02004156,8073,2130,0.263842438
E02004157,4931,2357,0.47799635
E02004158,5826,1681,0.288534157
E02004159,6981,2605,0.373155708
E02004160,5080,1353,0.266338583
E02004161,5586,1313,0.235051916
E02004162,5358,1814,0.338559164
E02004163,4578,1792,0.391437309
E02004164,4871,1634,0.335454732
E02004165,5718,1806,0.315844701
E02004166,4627,1598,0.345364167
E02004167,4966,1057,0.212847362
E02004168,4306,935,0.217138876
E02004169,5069,1710,0.337344644
E02004170,5535,1446,0.261246612
E02004171,5382,2076,0.385730212
E02004172,4597,1452,0.315858168
E02004173,5312,1918,0.361069277
E02004174,5464,1536,0.281112738
E02004175,4030,831,0.206203474
E02004176,4136,1080,0.261121857
E02004177,4318,1040,0.240852246
E02004178,3968,1438,0.362399194
E02004179,6437,2079,0.322976542
E02004180,4251,1444,0.33968478
E02004181,4218,1207,0.286154576
E02004182,4451,898,0.201752415
E02004183,4167,1137,0.272858171
E02004184,6177,1561,0.252711672
E02004185,4108,1284,0.312560857
E02004186,5942,1779,0.299394143
E02004187,6736,1775,0.263509501
E02004188,4568,1289,0.282180385
E02004189,4555,1601,0.351481888
E02004190,5733,2263,0.394732252
E02004191,5848,2121,0.362688098
E02004192,5319,2131,0.400639218
E02004193,8594,3004,0.349546195
E02004194,4529,1788,0.394789137
E02004195,4192,1401,0.334208015
E02004196,5188,2159,0.41615266
E02004197,4609,2097,0.454979388
E02004198,4470,1242,0.277852349
E02004199,3830,1292,0.337336815
E02004200,3750,1332,0.3552
E02004201,3862,1454,0.376488866
E02004202,5642,2278,0.403757533
E02004203,4100,1688,0.411707317
E02004204,6672,2492,0.373501199
E02004205,4707,1389,0.295092416
E02004206,4701,1349,0.286960221
E02004207,4177,1385,0.331577687
E02004208,5748,2065,0.359255393
E02004209,5991,1623,0.27090636
E02004210,4745,1119,0.235827187
E02004211,4637,1941,0.418589605
E02004212,4342,1362,0.313680332
E02004213,4270,1319,0.308899297
E02004214,4324,981,0.226873265
E02004215,3926,1159,0.295211411
E02004216,4029,1096,0.272027798
E02004217,5545,1741,0.313976555
E02004218,4154,1361,0.327636013
E02004219,3899,1473,0.377789177
E02004220,4477,1213,0.270940362
E02004221,4196,1402,0.334127741
E02004222,4207,1041,0.247444735
E02004223,8224,1670,0.203064202
E02004224,4572,1300,0.284339458
E02004225,4036,874,0.216551041
E02004226,5175,1542,0.297971014
E02004227,6518,1538,0.235961952
E02004228,5105,1353,0.26503428
E02004229,5891,1627,0.27618401
E02004230,5330,1372,0.257410882
E02004231,5172,1700,0.328692962
E02004232,4776,1541,0.322654941
E02004233,8732,3076,0.352267522
E02004234,4474,1740,0.388913724
E02004235,4566,1812,0.396846255
E02004236,4201,1358,0.323256368
E02004237,5290,1828,0.345557656
E02004238,4390,1619,0.368792711
E02004239,3788,1366,0.36061246
E02004240,4373,914,0.209009833
E02004241,6287,2176,0.346111023
E02004242,4316,1640,0.379981464
E02004243,4696,1655,0.352427598
E02004244,4982,1885,0.378362104
E02004245,5212,2003,0.384305449
E02004246,4974,2056,0.413349417
E02004247,4386,1749,0.39876881
E02004248,5089,1736,0.341127923
E02004249,3923,1763,0.449400969
E02004250,5044,1495,0.296391753
E02004251,4532,1489,0.328552515
E02004252,4751,1739,0.366028205
E02004253,6127,2376,0.387791741
E02004254,7331,2716,0.370481517
E02004255,5197,1429,0.274966327
E02004256,6536,2223,0.340116279
E02004257,5116,1487,0.290656763
E02004258,7337,2201,0.29998637
E02004259,5011,1747,0.348633007
E02004260,6924,2427,0.350519931
E02004261,7308,2291,0.313492063
E02004262,5711,2064,0.361407809
E02004263,4151,1537,0.370272224
E02004264,5786,1607,0.277739371
E02004265,5952,1784,0.299731183
E02004266,6109,2091,0.342281879
E02004267,3623,1344,0.37096329
E02004268,6758,2062,0.305119858
E02004269,6280,2068,0.329299363
E02004270,5371,2004,0.373114876
E02004271,6995,2356,0.336812009
E02004272,8233,3368,0.409085388
E02004273,4930,1762,0.357403651
E02004274,4518,1248,0.27622842
E02004275,5397,1882,0.348712248
E02004276,4002,1179,0.294602699
E02004277,7238,2653,0.366537718
E02004278,6250,2289,0.36624
E02004279,5693,2156,0.378710697
E02004280,5452,1731,0.317498166
E02004281,5378,1477,0.274637412
E02004282,6093,2386,0.391596914
E02004283,6228,1894,0.304110469
E02004284,7286,1942,0.266538567
E02004285,5443,1310,0.240676098
E02004286,3774,1184,0.31372549
E02004287,4009,1204,0.30032427
E02004288,4390,924,0.21047836
E02004289,5270,1387,0.263187856
E02004600,4416,1186,0.268568841
E02004601,3657,1663,0.454744326
E02004602,4624,1106,0.239186851
E02004603,6482,1375,0.212125887
E02004604,5651,1076,0.190408777
E02004605,4113,890,0.216387065
E02004606,7558,2262,0.299285525
E02004607,7639,3412,0.446655321
E02004608,8151,3662,0.449270028
E02004609,5474,2165,0.395506028
E02004610,5895,2878,0.488210348
E02004611,7685,3654,0.475471698
E02004612,6761,2656,0.392841296
E02004613,4341,2283,0.525915688
E02004614,3643,1893,0.519626681
E02004615,5585,2180,0.390331244
E02004616,6127,2102,0.34307165
E02004617,5571,2049,0.367797523
E02004618,5408,2353,0.435096154
E02004619,5384,2234,0.414933135
E02004620,5613,1870,0.333155175
E02004621,4494,1501,0.33400089
E02004622,5074,1597,0.314741821
E02004623,5679,2186,0.384926924
E02004624,4326,1816,0.419787332
E02004625,6814,2639,0.387290872
E02004626,7423,2463,0.331806547
E02004627,3913,1197,0.305903399
E02004628,5659,1493,0.263827531
E02004629,9062,1907,0.210439197
E02004630,4790,1648,0.344050104
E02004631,3796,1387,0.365384615
E02004632,7259,1709,0.235431878
E02004633,6064,1617,0.266655673
E02004634,7212,1850,0.256516916
E02004635,5163,2014,0.390083285
E02004636,5977,2138,0.357704534
E02004637,6628,2038,0.307483404
E02004638,4119,1370,0.332605001
E02004639,6549,1842,0.281264315
E02004640,5499,999,0.181669394
E02004641,5223,1785,0.341757611
E02004642,8581,2640,0.30765645
E02004643,5570,1014,0.182046679
E02004644,6332,1418,0.223941883
E02004645,7158,2712,0.378876781
E02004646,6192,1241,0.200419897
E02004647,4159,969,0.232988699
E02004648,4273,909,0.212731102
E02004649,5239,1815,0.34644016
E02004650,7443,2271,0.305118904
E02004651,5654,2076,0.367173682
E02004652,4509,2228,0.494122865
E02004653,4767,1780,0.373400462
E02004654,8109,2419,0.298310519
E02004655,5600,1568,0.28
E02004656,8309,2783,0.334938019
E02004657,5099,2028,0.397725044
E02004658,4644,1983,0.427002584
E02004659,4608,1727,0.374782986
E02004660,4467,2092,0.468323259
E02004661,5919,1949,0.329278594
E02004662,4479,1559,0.348068765
E02004663,4822,1847,0.383036085
E02004664,4830,1549,0.320703934
E02004665,6139,2508,0.408535592
E02004666,8586,2815,0.327859306
E02004667,7632,2386,0.312631027
E02004668,5934,2444,0.411863836
E02004669,4858,2063,0.424660354
E02004670,8923,3482,0.390227502
E02004671,4487,1748,0.389569869
E02004672,9102,3424,0.376181059
E02004673,3870,1297,0.335142119
E02004674,6293,2039,0.324010806
E02006047,5994,2389,0.398565232
E02006048,5035,1476,0.293147964
E02006049,5365,1722,0.320969245
E02006050,5970,1728,0.289447236
E02006051,5391,2057,0.381561862
E02006052,5717,2082,0.364177016
E02006053,6592,1792,0.27184466
E02006054,5374,1770,0.329363603
E02006055,6490,1615,0.248844376
E02006056,5309,1757,0.330947448
E02006057,5404,1591,0.294411547
E02006058,5973,1695,0.283776996
E02006059,4760,1885,0.396008403
E02006060,5279,1322,0.250426217
E02006061,6417,2427,0.378214119
E02006062,7718,2388,0.309406582
E02006063,5064,2107,0.41607425
E02006064,5389,1396,0.259046205
E02006065,6142,1260,0.205144904
E02006066,5655,1636,0.289301503
E02006067,5045,1741,0.345094153
E02006068,5372,692,0.128816083
E02006069,7282,1402,0.192529525
E02006070,5098,1034,0.202824637
E02006071,6033,1875,0.310790651
E02006072,6724,2400,0.356930399
E02006073,4876,772,0.158326497
E02006074,6088,1837,0.30174113
E02006075,3684,1251,0.339576547
E02006076,6044,2213,0.366148246
E02006077,3861,1216,0.314944315
E02006078,4051,1331,0.328560849
E02006079,5025,1552,0.308855721
E02006080,5201,1965,0.377811959
E02006081,3788,1322,0.348996832
E02006082,4799,1481,0.30860596
E02006083,4169,1364,0.327176781
E02006084,5046,1848,0.366230678
E02006085,4312,1077,0.249768089
E02006086,4950,1552,0.313535354
E02006087,4441,1136,0.255798244
E02006088,5112,1048,0.205007825
E02006089,4710,1164,0.247133758
E02006090,5052,1524,0.301662708
E02006091,6979,2449,0.350909872
E02006092,4609,1632,0.354089824
E02006093,5898,1885,0.319599864
E02006094,3898,1437,0.36865059
E02006095,5623,1504,0.267472879
E02006096,4756,1095,0.230235492
E02006097,4427,827,0.186808222
E02006098,5355,1774,0.331279178
E02006099,4799,1928,0.401750365
E02006100,5333,1968,0.369023064
E02006101,3994,1382,0.346019029
E02006102,4977,859,0.172593932
E02006103,5104,1938,0.379702194
E02006104,5586,1825,0.326709631
E02006105,7870,2667,0.33888183
E02006106,5730,1712,0.29877836
E02006107,5788,1105,0.190912232
E02006108,5947,2111,0.354968892
E02006109,5465,2224,0.406953339
E02006110,5555,1407,0.253285329
E02006111,7399,2568,0.347073929
E02006112,5374,2208,0.410867138
E02006113,5024,1308,0.260350318
E02006114,4775,1209,0.253193717
E02006115,5236,1240,0.236822002
E02006116,5820,1997,0.343127148
E02006117,4063,1204,0.296332759
W02000001,6372,1558,0.244507219
W02000002,4771,1457,0.305386711
W02000003,7451,1227,0.164675882
W02000004,5393,1600,0.296680883
W02000005,6369,2282,0.358298006
W02000006,4752,1242,0.261363636
W02000007,5230,1477,0.282409178
W02000008,4722,1709,0.361922914
W02000009,5758,1800,0.312608545
W02000010,8606,874,0.101557053
W02000011,5555,1440,0.259225923
W02000012,6086,1990,0.326979954
W02000013,4814,1755,0.364561695
W02000014,5084,1605,0.315696302
W02000015,5739,1501,0.261543823
W02000016,4505,1502,0.333407325
W02000017,5537,1460,0.263680694
W02000018,4687,1020,0.217623213
W02000019,5001,1446,0.289142172
W02000020,4855,1410,0.290422245
W02000021,5608,1476,0.263195435
W02000022,4427,1164,0.262932008
W02000023,4135,1224,0.296009674
W02000024,4148,1126,0.271456123
W02000025,4766,1226,0.257238775
W02000026,5360,1501,0.280037313
W02000027,6501,1631,0.250884479
W02000028,4784,1195,0.24979097
W02000029,4313,1571,0.364247623
W02000030,4045,1358,0.335723115
W02000031,6023,1175,0.195085506
W02000032,5379,1776,0.330172895
W02000033,4735,1205,0.254487856
W02000034,5526,1938,0.350705755
W02000035,6362,1794,0.281986797
W02000036,7324,2058,0.280993992
W02000037,5028,1303,0.259148767
W02000038,4475,1519,0.339441341
W02000039,5890,1850,0.314091681
W02000040,5101,1560,0.305822388
W02000041,6420,1796,0.279750779
W02000042,4035,938,0.232465923
W02000043,3722,1013,0.272165502
W02000044,3716,1018,0.273950484
W02000045,6270,1129,0.180063796
W02000047,3683,539,0.146348086
W02000049,4692,1465,0.312233589
W02000050,4684,1414,0.301878736
W02000051,3828,1318,0.34430512
W02000052,3920,980,0.25
W02000053,4674,1695,0.362644416
W02000054,4463,1875,0.420120995
W02000055,3826,1236,0.323052797
W02000056,3876,1235,0.318627451
W02000057,4583,1411,0.307876937
W02000419,7704,1810,0.234942887
W02000058,3864,1015,0.262681159
W02000059,4856,1407,0.289744646
W02000060,7711,1398,0.181299442
W02000061,4627,736,0.15906635
W02000062,4729,1196,0.252907591
W02000063,6381,2357,0.36937784
W02000064,4460,746,0.167264574
W02000065,5592,1303,0.233011445
W02000066,6969,1238,0.177643851
W02000067,4741,1601,0.33769247
W02000068,4227,924,0.218594748
W02000069,4471,1676,0.37486021
W02000070,7680,2991,0.389453125
W02000071,5582,1792,0.321031888
W02000072,8241,2187,0.265380415
W02000073,7134,2267,0.31777404
W02000074,6879,1681,0.244366914
W02000075,4187,1609,0.384284691
W02000076,5558,1929,0.34706729
W02000077,4436,1417,0.319431921
W02000080,5809,1333,0.22947151
W02000081,4360,1049,0.24059633
W02000082,5438,1205,0.221588819
W02000083,6339,1699,0.268023348
W02000084,3831,1272,0.332028191
W02000085,6859,1981,0.288817612
W02000086,3622,877,0.242131419
W02000087,4956,572,0.115415658
W02000088,6503,1747,0.268645241
W02000089,6368,1173,0.184202261
W02000090,4279,1077,0.251694321
W02000091,4470,1156,0.258612975
W02000092,4996,1015,0.20316253
W02000093,4938,1556,0.315107331
W02000094,6507,1233,0.189488243
W02000095,4769,1704,0.357307612
W02000096,4834,1223,0.252999586
W02000420,9813,3963,0.403852033
W02000097,6669,1978,0.296596191
W02000098,4507,1439,0.319281118
W02000099,4705,979,0.208076514
W02000100,4511,1344,0.297938373
W02000101,3952,1237,0.313006073
W02000102,4672,1296,0.27739726
W02000103,4140,1226,0.296135266
W02000104,4522,1249,0.276205219
W02000105,3512,526,0.14977221
W02000106,4833,1314,0.271880819
W02000107,7241,1900,0.262394697
W02000108,5082,1373,0.270169225
W02000109,3752,940,0.250533049
W02000110,5063,1407,0.277898479
W02000111,6151,1890,0.307267111
W02000113,5820,1771,0.304295533
W02000114,5080,2072,0.407874016
W02000414,4487,1547,0.344773791
W02000416,7370,1859,0.252238806
W02000116,5579,2075,0.371930453
W02000117,8946,1317,0.147216633
W02000118,6074,1326,0.21830754
W02000120,5384,1608,0.298662704
W02000122,4920,1445,0.293699187
W02000123,6216,1468,0.236164736
W02000124,6308,1630,0.258402029
W02000125,5516,1531,0.2775562
W02000421,8462,2685,0.317300874
W02000126,5996,1610,0.268512342
W02000127,6932,1822,0.262839008
W02000128,5555,1745,0.314131413
W02000129,4897,1545,0.315499285
W02000130,4952,1229,0.248182553
W02000131,4920,1301,0.264430894
W02000132,4647,1433,0.308370992
W02000133,5820,1721,0.295704467
W02000134,6238,1780,0.285347868
W02000135,4945,1093,0.221031345
W02000136,6113,1654,0.270570914
W02000137,4939,879,0.177971249
W02000138,6990,1304,0.186552217
W02000139,5598,1693,0.302429439
W02000140,4971,1009,0.202977268
W02000141,4536,1277,0.281525573
W02000142,4060,925,0.227832512
W02000143,4277,1119,0.261631985
W02000144,5678,1460,0.257132793
W02000145,5176,1638,0.316460587
W02000146,4865,1663,0.341829394
W02000147,6016,1734,0.288231383
W02000148,3665,1046,0.285402456
W02000149,4450,1314,0.295280899
W02000151,5364,1227,0.228747204
W02000152,5758,1635,0.283952761
W02000153,5720,1783,0.311713287
W02000154,5380,1429,0.265613383
W02000156,5970,1566,0.262311558
W02000157,6642,1861,0.280186691
W02000158,4223,1353,0.32038835
W02000159,4409,988,0.224087095
W02000160,5497,1774,0.322721484
W02000161,3901,842,0.215842092
W02000162,6055,1594,0.263253509
W02000163,3758,966,0.257051623
W02000164,4949,1462,0.295413215
W02000165,4836,1018,0.210504549
W02000166,6168,1469,0.238164721
W02000167,7124,1259,0.176726558
W02000418,8989,2445,0.27199911
W02000168,4449,1307,0.293773882
W02000169,6826,1802,0.263990624
W02000170,6830,2132,0.312152269
W02000171,5845,2259,0.386484175
W02000172,7118,1806,0.253722956
W02000173,5450,1841,0.337798165
W02000174,6773,2028,0.299424184
W02000175,5674,1220,0.215015862
W02000176,6536,1484,0.227050184
W02000177,5201,1274,0.244952894
W02000178,6084,787,0.129355687
W02000179,4910,1745,0.355397149
W02000180,5726,954,0.166608453
W02000181,5000,842,0.1684
W02000182,5737,1161,0.202370577
W02000183,6949,1128,0.162325514
W02000184,5054,1321,0.261377127
W02000185,3794,1397,0.368212968
W02000186,6022,682,0.113251411
W02000187,4185,1514,0.36176822
W02000188,5404,1100,0.203552924
W02000189,5559,2124,0.382083108
W02000190,4388,1327,0.302415679
W02000191,8149,2213,0.271567063
W02000192,7895,1707,0.216212793
W02000193,8246,1164,0.14115935
W02000194,4865,1893,0.389105858
W02000195,4020,2037,0.506716418
W02000196,4489,1669,0.371797728
W02000197,4493,2075,0.461829513
W02000198,5300,2689,0.507358491
W02000200,3884,761,0.195932029
W02000201,3949,835,0.211445936
W02000202,8602,2556,0.2971402
W02000203,4931,1175,0.23828838
W02000204,5095,1921,0.37703631
W02000205,4392,1196,0.272313297
W02000206,5003,1040,0.207875275
W02000207,4013,1186,0.295539497
W02000208,6648,1624,0.244283995
W02000209,3889,447,0.114939573
W02000210,4668,1028,0.220222793
W02000211,5824,1022,0.175480769
W02000212,5741,1393,0.242640655
W02000213,5020,1579,0.314541833
W02000214,6928,972,0.140300231
W02000215,6879,1204,0.17502544
W02000216,5324,1233,0.231592787
W02000217,4774,1288,0.269794721
W02000417,7422,1552,0.209108057
W02000218,5118,672,0.13130129
W02000219,5524,1154,0.208906589
W02000220,5950,1118,0.18789916
W02000221,5702,936,0.164152929
W02000222,4606,1169,0.253799392
W02000223,4105,1144,0.278684531
W02000224,4523,988,0.218439089
