MSOA11CD,median_price_2011
E02004361,238750
E02004362,170500
E02004363,180000
E02004364,184000
E02004365,115960
E02004366,150000
E02004367,232475
E02006857,169000
E02006858,232500
E02004712,303000
E02004713,220000
E02004714,225000
E02004715,178500
E02004716,200000
E02004717,169950
E02004718,155000
E02004719,240000
E02004720,205000
E02004721,235000
E02004722,187000
E02004723,205000
E02004724,179950
E02004725,180500
E02004726,285000
E02006317,295000
E02006318,450000
E02006319,245000
E02006320,255000
E02006321,499950
E02006322,435000
E02006323,330000
E02006324,300000
E02006325,460000
E02006326,320000
E02006327,401000
E02006328,375000
E02006329,705000
E02006330,323000
E02006331,590000
E02006332,550000
E02006333,449000
E02006334,827500
E02006335,335000
E02006336,236000
E02006337,368000
E02006338,322000
E02006339,335000
E02006341,250000
E02006342,249950
E02006343,340000
E02006837,421000
E02004727,244248
E02004728,223000
E02004729,165000
E02004730,230000
E02004731,225000
E02004732,250000
E02004733,210000
E02004734,170000
E02004735,195000
E02004736,195500
E02004737,146000
E02004738,176500
E02004739,211250
E02004740,213000
E02005102,227500
E02005103,190000
E02005104,147500
E02005105,116000
E02005106,160000
E02005107,215000
E02005109,263500
E02005110,200000
E02005111,180000
E02005112,173000
E02005113,194000
E02005114,160000
E02006879,109000
E02006880,132000
E02004741,140000
E02004742,138500
E02004743,140325
E02004744,119998
E02004745,133000
E02004746,228000
E02004747,130000
E02004748,116000
E02004749,215000
E02004750,149475
E02005055,123500
E02005056,145000
E02005057,138750
E02005058,141000
E02005059,199950
E02005060,215000
E02005061,160000
E02005062,175000
E02005063,182500
E02005064,261833
E02005065,165000
E02005066,257500
E02005067,330000
E02006344,440000
E02006345,400000
E02006346,620000
E02006347,210000
E02006348,290000
E02006349,247750
E02006350,230000
E02006351,312000
E02006352,272000
E02006353,200000
E02006354,397000
E02006355,249975
E02006356,250000
E02006357,212500
E02006358,325000
E02006359,380000
E02006360,358000
E02006361,499950
E02004751,250000
E02004752,238000
E02004753,244000
E02004754,345000
E02004755,250000
E02004756,290500
E02004757,355000
E02004758,346250
E02004759,281000
E02004760,385000
E02004761,353750
E02004368,180000
E02004369,195000
E02004370,130000
E02004371,130500
E02004372,128000
E02004373,145000
E02004374,160000
E02004375,144500
E02004376,120000
E02004377,155950
E02004378,90000
E02004764,194250
E02004765,175000
E02004766,163500
E02004767,140250
E02004768,154000
E02004769,127000
E02004770,132500
E02004771,133750
E02004772,195000
E02004774,249000
E02004775,204000
E02004776,250000
E02004777,205000
E02004778,197000
E02006822,178725
E02006830,167000
E02006831,197000
E02006588,243000
E02006589,239950
E02006590,224000
E02006591,243475
E02006592,382500
E02006593,243975
E02006594,250000
E02006595,392500
E02006596,238475
E02006597,259375
E02006598,255125
E02006599,473750
E02006600,235000
E02006601,310000
E02006602,364000
E02006603,282500
E02003581,152000
E02003582,205000
E02003583,160000
E02003584,122000
E02003585,191000
E02003586,160000
E02003587,142500
E02003588,142053
E02003589,125000
E02003590,256250
E02003591,170000
E02003592,191250
E02003593,249950
E02003594,142750
E02003595,185000
E02003596,154000
E02003597,215000
E02003598,169950
E02004379,312500
E02004380,346250
E02004381,246500
E02004382,283500
E02004383,305000
E02004384,225750
E02004385,195000
E02004386,181725
E02004387,159475
E02004388,199225
E02004389,247000
E02004390,246000
E02004391,159500
E02005068,196250
E02005069,199500
E02005070,201500
E02005071,150000
E02005072,241500
E02005073,147000
E02005074,240000
E02005075,210000
E02005076,149995
E02005077,190500
E02005078,215000
E02005079,215000
E02005080,169975
E02005081,247000
E02005082,215000
E02005083,203500
E02005084,274998
E02005085,242500
E02005086,214000
E02003314,142500
E02003315,180000
E02003316,186289
E02003317,181500
E02003318,190000
E02003319,120000
E02003320,175000
E02003321,137500
E02003322,123000
E02003323,125000
E02003324,130000
E02003325,105000
E02003326,130000
E02003327,177500
E02003328,111000
E02003329,120000
E02003330,131750
E02003331,136500
E02003332,205000
E02003333,103750
E02003334,126000
E02003335,100000
E02003336,175000
E02003337,155000
E02003338,140000
E02003339,195000
E02003340,135000
E02003341,175000
E02003342,194000
E02003343,231000
E02003344,132000
E02003345,159000
E02003346,145000
E02003347,136250
E02003348,230000
E02003349,154000
E02003350,174000
E02003351,140000
E02006604,209000
E02006605,268000
E02006606,245000
E02006607,272500
E02006608,300000
E02006609,340000
E02006610,334228
E02006611,328623
E02006612,209500
E02006613,216000
E02006614,263998
E02006615,215000
E02006616,206000
E02006617,190750
E02006618,275250
E02006619,310000
E02006620,288498
E02003459,235000
E02003460,225000
E02003461,179995
E02003462,165000
E02003463,159625
E02003464,134000
E02003465,175500
E02003466,138975
E02003467,140000
E02003468,170500
E02003469,172000
E02003470,111000
E02003471,127000
E02003472,140313
E02003473,195000
E02003474,215000
E02003475,213000
E02003476,115000
E02003477,205000
E02003478,180000
E02003479,135000
E02003480,165000
E02003481,137745
E02003482,250000
E02003483,234000
E02003484,183000
E02003485,145000
E02003486,187250
E02003487,157500
E02003488,145500
E02003489,159000
E02003490,185000
E02006362,410000
E02006363,388750
E02006364,217000
E02006365,365000
E02006366,402500
E02006367,440000
E02006368,440000
E02006369,355000
E02006370,330000
E02006371,295000
E02006372,235000
E02006373,400000
E02006374,367500
E02004779,314000
E02004780,166000
E02004781,186250
E02004782,194950
E02004783,180000
E02004784,348500
E02004785,366250
E02004786,187500
E02004787,194000
E02004788,327500
E02004789,221250
E02004790,203250
E02004791,169000
E02004792,202000
E02004793,470000
E02004794,333500
E02004795,332500
E02004796,247000
E02004797,246000
E02004798,180000
E02004799,200000
E02004800,315000
E02004801,327500
E02005940,380000
E02005941,397000
E02005942,568500
E02005943,278500
E02005944,210250
E02005945,300000
E02005946,266250
E02005947,370000
E02005948,320000
E02005949,207500
E02005950,322500
E02005951,276000
E02005952,228750
E02005953,280000
E02005954,237750
E02005955,219950
E02005956,170000
E02005957,176500
E02003524,120748
E02003525,127250
E02003526,223500
E02003527,148000
E02003529,170000
E02003530,152500
E02003531,156250
E02003532,148000
E02003533,120000
E02003534,154500
E02003535,126250
E02003536,125000
E02003537,158500
E02003538,125000
E02003539,133500
E02003540,150000
E02003541,121000
E02003542,159995
E02003543,156500
E02003544,147000
E02003545,150000
E02003546,169500
E02003547,200000
E02003548,169000
E02006821,204000
E02003389,285000
E02003390,400000
E02003391,270000
E02003392,209500
E02003393,225000
E02003394,172725
E02003395,165000
E02003396,180000
E02003397,200000
E02003398,173000
E02003399,175000
E02003400,197000
E02003401,178500
E02003402,180000
E02003403,192500
E02003404,207000
E02003405,160000
E02003406,174125
E02006375,395000
E02006376,318500
E02006377,387250
E02006378,336550
E02006379,219500
E02006380,368500
E02006381,550000
E02006382,205000
E02006383,294000
E02006384,249500
E02006385,190000
E02006386,372500
E02006387,298500
E02006388,226000
E02006389,262000
E02006390,232500
E02006391,276000
E02006392,185000
E02004392,275000
E02004393,249950
E02004394,262500
E02004395,215000
E02004396,275000
E02004397,250000
E02004398,138000
E02004399,155000
E02004400,250000
E02004401,194000
E02004402,130000
E02006393,270000
E02006394,325000
E02006395,248875
E02006396,395000
E02006397,555000
E02006398,231000
E02006399,250000
E02006400,340000
E02006401,227500
E02006402,268400
E02004802,200000
E02004803,160000
E02004804,210000
E02004805,215000
E02004806,227000
E02004807,195000
E02004808,222000
E02004809,130000
E02004810,190000
E02004811,190000
E02004812,219000
E02004813,177250
E02005087,210000
E02005088,170000
E02005089,224000
E02005090,333000
E02005091,210000
E02005093,250000
E02005094,313750
E02005095,321250
E02005096,250000
E02005097,488750
E02005098,547500
E02005099,310000
E02005100,243500
E02005101,517500
E02006832,179995
E02003407,172000
E02003408,175000
E02003409,197500
E02003410,169000
E02003411,196250
E02003412,215000
E02003413,176500
E02003414,200000
E02003415,159950
E02003416,239000
E02003417,171000
E02003418,209000
E02003419,245000
E02003420,181000
E02003688,580000
E02003689,825000
E02003690,352000
E02003691,425000
E02003692,365000
E02003693,394975
E02003694,235000
E02003695,318500
E02005958,225000
E02005959,375250
E02005960,276250
E02005961,305000
E02005962,276500
E02005963,263500
E02005964,310000
E02005965,345000
E02005966,201000
E02005967,197000
E02005968,335000
E02005969,250000
E02005970,175000
E02005971,211500
E02005972,346500
E02005973,309000
E02005974,382500
E02005975,426500
E02005976,637500
E02005977,340000
E02003549,249975
E02003550,155000
E02003551,145000
E02003552,135000
E02003553,182725
E02003554,178000
E02003555,140000
E02003556,175000
E02003557,200000
E02003558,139500
E02003559,247475
E02003560,127225
E02003561,160000
E02003562,174250
E02003563,139750
E02003564,160950
E02003565,168000
E02003566,150000
E02003567,170500
E02003568,175000
E02003569,150750
E02003570,155000
E02003571,163500
E02003572,185000
E02003573,127500
E02003574,161000
E02003575,146500
E02003576,143250
E02003577,170000
E02003578,149950
E02003579,150000
E02003580,124975
E02006403,170000
E02006404,208000
E02006405,249475
E02006406,233250
E02006407,250000
E02006408,218500
E02006409,240000
E02006410,235500
E02006411,275000
E02006412,390000
E02006413,300000
E02006414,285000
E02006415,319000
E02006416,437500
E02006417,250000
E02006418,360000
E02006419,219000
E02006420,376250
E02006421,305000
E02006422,270675
E02006423,221500
E02006424,329500
E02006425,266750
E02006426,250000
E02006427,235000
E02005115,92000
E02005116,100000
E02005117,165750
E02005118,154250
E02005119,135000
E02005120,154003
E02005121,166500
E02005122,182500
E02005123,154000
E02005124,110000
E02005125,141250
E02005126,162500
E02005127,212250
E02005128,158000
E02005129,165000
E02005130,172500
E02005131,229500
E02006429,275000
E02006430,250000
E02006431,246500
E02006432,334995
E02006433,405000
E02006434,310000
E02006435,311500
E02006436,236250
E02006437,325000
E02006438,349950
E02006790,277500
E02004814,235000
E02004815,121500
E02004816,200000
E02004817,173750
E02004818,215000
E02004819,218750
E02004820,310000
E02004821,353000
E02004822,365000
E02004823,211000
E02004824,245000
E02004825,230000
E02004826,349500
E02004827,265000
E02004828,271250
E02005132,95000
E02005133,191420
E02005134,114000
E02005135,125000
E02005136,168450
E02005137,134000
E02005138,145000
E02005139,190000
E02005140,215000
E02005141,193000
E02005142,163251
E02005143,147000
E02005144,125000
E02005145,185750
E02005146,124498
E02005147,123750
E02005148,163000
E02005149,185000
E02005150,170000
E02005151,187000
E02005153,210000
E02005154,297000
E02005155,318500
E02005156,242000
E02005157,240000
E02005158,305000
E02005159,287500
E02005160,200000
E02005161,229000
E02006833,279995
E02005162,224000
E02005163,240000
E02005164,204750
E02005165,285500
E02005166,178000
E02005167,395000
E02005168,275000
E02005169,182000
E02005170,250000
E02005171,196250
E02005172,409000
E02005173,366250
E02005174,257050
E02005175,250000
E02005978,280500
E02005979,262500
E02005980,325000
E02005981,230000
E02005982,220000
E02005983,215000
E02005984,363000
E02005985,204500
E02005986,199950
E02005987,296250
E02005988,214000
E02005991,220000
E02005992,287500
E02006886,330000
E02006439,231975
E02006440,300000
E02006441,271000
E02006442,550278
E02006443,268000
E02006444,317000
E02006445,275000
E02006446,482000
E02006447,345000
E02006448,321001
E02006449,329000
E02006450,506250
E02006451,313000
E02006453,383500
E02006454,300000
E02006455,280000
E02006839,407500
E02004403,355000
E02004404,425000
E02004405,270000
E02004406,299000
E02004407,365000
E02004408,229000
E02004409,380000
E02004410,360000
E02004411,192500
E02004412,215000
E02004413,291250
E02004414,230000
E02004415,295000
E02004416,250000
E02004417,180000
E02004418,185000
E02004419,135500
E02004420,250000
E02004421,177500
E02004422,204000
E02004423,195000
E02003367,340000
E02003368,250000
E02003369,405000
E02003370,285000
E02003371,244000
E02003372,230000
E02003373,403000
E02003374,205000
E02003375,212500
E02003376,247500
E02003377,390000
E02003378,223000
E02003379,195000
E02003380,188000
E02003381,284000
E02003382,190000
E02003383,237500
E02003384,432500
E02003385,235000
E02003386,213000
E02003387,296500
E02003388,315000
E02005993,188000
E02005994,290000
E02005995,280000
E02005996,280000
E02005997,290000
E02005998,305000
E02005999,255000
E02006000,223750
E02006001,217000
E02006002,200000
E02006003,230000
E02006004,337500
E02006005,195000
E02006006,184000
E02006007,279000
E02004829,295000
E02004830,320000
E02004831,325000
E02004832,317500
E02004833,327500
E02004834,291500
E02004835,311250
E02004836,230000
E02004837,315000
E02004838,342000
E02004839,401250
E02004840,240000
E02004841,215500
E02004842,244500
E02003421,268750
E02003422,549300
E02003423,246000
E02003424,430000
E02003425,229000
E02003426,323250
E02003427,235000
E02003428,283500
E02003429,410000
E02003430,293500
E02003431,325000
E02003432,312375
E02003433,280000
E02003434,325000
E02003435,430000
E02003436,341000
E02003437,431250
E02003438,435250
E02006456,249950
E02006457,485000
E02006458,449950
E02006459,207975
E02006460,207500
E02006461,282500
E02006462,240000
E02006463,197500
E02006464,250000
E02006465,330000
E02006466,248725
E02006467,380000
E02003439,435000
E02003440,329000
E02003441,310500
E02003442,260000
E02003443,210000
E02003444,261000
E02003445,230000
E02003446,306000
E02003447,277500
E02003448,292500
E02003449,210000
E02003450,250000
E02003451,249950
E02003452,283750
E02003453,370500
E02003454,270000
E02003455,290000
E02003456,245500
E02003457,374000
E02003458,335000
E02006621,270000
E02006622,211000
E02006623,176750
E02006624,267000
E02006625,186500
E02006626,174000
E02006627,209500
E02006628,175000
E02006629,180500
E02006630,140000
E02006631,160000
E02006632,196500
E02006633,250000
E02003696,278750
E02003697,478500
E02003698,360000
E02003699,252500
E02003701,222250
E02003702,430000
E02003703,213998
E02003704,327500
E02003705,195000
E02003706,205000
E02003707,201500
E02003708,156975
E02003709,182000
E02003710,196250
E02003711,198950
E02003712,220500
E02003713,339000
E02003714,256000
E02003715,522500
E02003716,322000
E02003717,390100
E02003718,340000
E02006824,267000
E02002985,177000
E02002986,152000
E02002987,229000
E02002988,275000
E02002989,227500
E02002990,250000
E02002991,285000
E02002992,286375
E02002993,250000
E02002994,329000
E02002995,146000
E02002996,337500
E02002997,224000
E02002998,230000
E02002999,180000
E02003000,272000
E02003001,375000
E02003002,283750
E02003003,175000
E02003004,236000
E02003005,362500
E02003006,197500
E02003007,173000
E02003008,145000
E02003009,171750
E02003010,154000
E02003011,177250
E02003172,196000
E02003173,190000
E02003174,217500
E02003175,190000
E02003176,156000
E02003177,230150
E02003178,186890
E02003179,188000
E02003180,200000
E02003181,228500
E02003182,280000
E02003183,350000
E02003184,166923
E02003185,232250
E02003186,166538
E02003187,180750
E02003188,170000
E02003189,200000
E02003190,125000
E02003191,266000
E02003192,175000
E02006883,160000
E02006885,200000
E02004236,242750
E02004237,267500
E02004238,260000
E02004239,247500
E02004240,182000
E02004241,222500
E02004242,273000
E02003194,270000
E02003195,167750
E02003196,282475
E02003197,199000
E02003198,180000
E02003199,187500
E02003200,170625
E02003201,177250
E02003202,208000
E02003203,182950
E02003204,193500
E02003205,205000
E02003206,280000
E02003207,171250
E02003208,195000
E02003209,201250
E02003210,279950
E02003211,320000
E02003012,145000
E02003013,138000
E02003014,120000
E02003015,174000
E02003016,160000
E02003017,250000
E02003018,161000
E02003019,137000
E02003020,355000
E02003021,201975
E02003022,342000
E02003023,154500
E02003024,162950
E02003025,143000
E02003026,320000
E02003027,245000
E02003028,347500
E02003029,132500
E02003030,145000
E02003031,280000
E02003032,147000
E02003033,250000
E02003034,159375
E02003036,199950
E02003037,250000
E02003038,134975
E02003039,134000
E02003040,128500
E02003041,282500
E02003043,190500
E02003044,148000
E02003045,245000
E02003046,148000
E02003047,200000
E02003048,177500
E02003049,150000
E02003050,159000
E02003051,187340
E02003052,183500
E02003053,200500
E02003054,164000
E02003055,118500
E02003056,109000
E02003057,153500
E02003058,142750
E02003059,145000
E02003060,156000
E02003061,122000
E02003062,110000
E02003063,159999
E02003064,117250
E02006887,145000
E02006888,129995
E02006889,115000
E02006890,135000
E02004600,145000
E02004601,235000
E02004602,136500
E02004603,150000
E02004604,127000
E02004605,137000
E02004606,163250
E02004607,223250
E02004608,202500
E02004609,204000
E02004610,235000
E02004611,225000
E02004612,178250
E02004613,316500
E02004614,321250
E02003931,205000
E02003932,250000
E02003933,200000
E02003934,160000
E02003935,137750
E02003936,205000
E02003937,354250
E02003938,249975
E02003939,208000
E02003892,185000
E02003940,242500
E02003893,184250
E02003894,137500
E02003941,157000
E02003942,128000
E02003895,162000
E02003896,146000
E02003952,160000
E02003953,165000
E02003954,215000
E02003955,177500
E02003897,190000
E02003898,225000
E02003956,152000
E02003899,162500
E02003900,163000
E02003957,150000
E02003901,197500
E02003902,140000
E02003958,147000
E02003959,139983
E02003905,201454
E02003906,238000
E02003903,169750
E02003960,202000
E02003961,184975
E02003904,192500
E02003962,160000
E02003963,140000
E02003907,226500
E02003964,235000
E02003908,210000
E02003909,184000
E02003910,215000
E02003918,176500
E02003919,119975
E02003911,250000
E02003912,250000
E02003920,155000
E02003921,156500
E02003922,166500
E02003923,134975
E02003924,156000
E02003943,250000
E02003925,143000
E02003913,293750
E02003944,190750
E02003945,250000
E02003926,195000
E02003914,167000
E02003946,229950
E02003915,177000
E02003916,250000
E02003917,202000
E02003947,186250
E02003927,245000
E02003948,160000
E02003949,147000
E02003950,197475
E02003951,187500
E02003928,163500
E02003929,197000
E02003930,225000
E02004615,293975
E02004616,297500
E02004617,313750
E02004618,317000
E02004619,375000
E02004620,235000
E02004621,193500
E02004622,177750
E02004623,232500
E02004624,250000
E02004625,249999
E02004243,245000
E02004244,234250
E02004245,257750
E02004246,385000
E02004247,355000
E02004248,240000
E02004249,340000
E02004250,241250
E02004251,238000
E02004252,213000
E02004253,280000
E02004254,240000
E02004255,170000
E02004256,220000
E02004257,175500
E02004258,195000
E02004259,279500
E02004260,240000
E02004261,175000
E02004262,250000
E02004263,249950
E02004264,178975
E02004265,228750
E02004266,220000
E02004267,397000
E02004268,240000
E02004269,222500
E02004270,270000
E02004271,250000
E02004272,245000
E02004273,290000
E02004274,203500
E02004275,285000
E02004276,215000
E02004277,208750
E02004278,232000
E02004279,245000
E02004280,195000
E02004281,168000
E02004282,250000
E02004283,215500
E02004284,153750
E02004285,159000
E02004286,180000
E02004287,186750
E02004288,146500
E02004289,157500
E02004129,257500
E02004130,175000
E02004131,181000
E02004132,231250
E02004133,179975
E02004134,230000
E02004135,277500
E02004136,245000
E02004137,300000
E02004138,195000
E02004139,200000
E02004140,255000
E02004141,250000
E02004142,350000
E02004143,210000
E02004144,212000
E02004145,289000
E02004146,178500
E02004147,165000
E02004148,215000
E02004149,250000
E02004150,166000
E02004151,191000
E02004152,173250
E02004153,158000
E02004154,180000
E02004155,161000
E02004156,160000
E02004157,245250
E02004158,160000
E02004159,208000
E02004160,201250
E02004161,150000
E02004162,168000
E02004163,250000
E02004626,250000
E02004627,186082
E02004628,149500
E02004629,130000
E02004630,217500
E02004631,230000
E02004632,159000
E02004633,168000
E02004634,143950
E02004635,200000
E02004636,160000
E02004637,137000
E02004638,158000
E02004639,124825
E02004640,90000
E02004641,164000
E02004642,145000
E02004643,118500
E02004644,112500
E02004645,160000
E02004646,130000
E02004647,150000
E02004648,125000
E02004649,149000
E02004650,170498
E02006781,335000
E02006047,310000
E02006048,205000
E02006049,171000
E02006050,165000
E02006051,250000
E02006052,214000
E02006053,165000
E02006054,190000
E02006055,156750
E02006056,200000
E02006057,167500
E02006058,180750
E02006059,315000
E02006060,163500
E02004164,250000
E02004165,176250
E02004166,200000
E02004167,138500
E02004168,142000
E02004169,226000
E02004170,166875
E02004171,232500
E02004172,198500
E02004173,216250
E02004174,170000
E02004175,146250
E02004176,200000
E02004177,162500
E02004178,317500
E02004179,201000
E02004180,235000
E02004181,158975
E02004182,130000
E02004183,184000
E02004184,154500
E02004185,217250
E02004186,184000
E02004187,161875
E02004188,211250
E02003065,185000
E02003066,267500
E02003067,187250
E02003068,241500
E02003069,250000
E02003070,241500
E02003071,190000
E02003072,206500
E02003073,248000
E02003074,164250
E02003075,315000
E02003076,215000
E02003077,284000
E02003078,220000
E02003079,150000
E02003080,145000
E02003081,165000
E02003082,148000
E02003084,130000
E02003085,120000
E02003086,161500
E02003087,179950
E02003088,250000
E02003089,188500
E02006845,170000
E02006846,134500
E02003122,177000
E02003123,145495
E02003124,117500
E02003125,121500
E02003126,125000
E02003127,113000
E02003128,123000
E02003129,177000
E02003130,124500
E02003131,123000
E02003132,137500
E02003133,149500
E02003134,107000
E02003135,105000
E02003136,169000
E02003137,222500
E02003138,175500
E02003139,155000
E02003140,162500
E02003141,113500
E02003142,114250
E02003143,147500
E02003144,144000
E02003145,140000
E02003146,140000
E02003147,119500
E02003148,125000
E02003149,115000
E02003150,140500
E02003151,202500
E02003152,180000
E02003153,164000
E02006061,232500
E02006062,174105
E02006063,310000
E02006064,153000
E02006065,153250
E02006066,179995
E02006067,189813
E02006068,105750
E02006069,110000
E02006070,127000
E02006071,173250
E02006072,245000
E02006073,121500
E02006074,167500
E02006099,185000
E02006100,202500
E02006101,212500
E02006102,135000
E02006103,249950
E02006104,160000
E02006105,142875
E02006106,200000
E02006107,147000
E02006108,140000
E02006109,211250
E02006110,159000
E02006111,197000
E02006112,255000
E02006113,155750
E02006114,205000
E02006115,147000
E02006116,255000
E02006117,220000
E02003090,208000
E02003091,185000
E02003092,230000
E02003093,297500
E02003094,290000
E02003095,204000
E02003096,146000
E02003097,189000
E02003098,172500
E02003099,150000
E02003100,150000
E02003101,179500
E02003102,231000
E02003103,142000
E02003104,160000
E02003105,225000
E02003106,210000
E02003107,152000
E02003108,192500
E02003109,232500
E02003110,207250
E02003111,215000
E02003112,160000
E02003113,285000
E02003114,165000
E02003115,144750
E02003116,150000
E02003117,145500
E02003118,157000
E02003119,165000
E02003120,190750
E02003121,194000
E02004189,141850
E02004190,237500
E02004191,210000
E02004192,292500
E02004193,173250
E02004194,315000
E02004195,288000
E02004196,265000
E02004197,270000
E02004198,205000
E02004199,265000
E02004200,374500
E02006075,202500
E02006076,245500
E02006077,216500
E02006078,230000
E02006079,167000
E02006080,233500
E02006081,239000
E02006082,185000
E02006083,176000
E02006084,250000
E02006085,155000
E02006086,177000
E02006087,145000
E02006088,128000
E02006089,115000
E02006090,144500
E02006091,211250
E02006092,190000
E02006093,180000
E02006094,220000
E02006095,175500
E02006096,153875
E02006097,135000
E02006098,250000
E02004651,161600
E02004652,380000
E02004653,240950
E02004654,165000
E02004655,160000
E02004656,157350
E02004657,204950
E02004658,190000
E02004659,240000
E02004660,370000
E02004661,176975
E02004662,183500
E02004663,225000
E02004664,140000
E02004665,207750
E02003212,175500
E02003214,99500
E02003215,156000
E02003216,145000
E02003217,125250
E02003218,125000
E02003219,310000
E02003220,164000
E02003221,112125
E02003222,162000
E02003223,112750
E02003224,141750
E02003225,143000
E02003226,106995
E02003227,92750
E02003228,162000
E02003229,153000
E02003230,121000
E02003231,100000
E02003232,175000
E02003233,135000
E02003234,132500
E02003235,190000
E02003236,190500
E02006847,175000
E02006848,164475
E02006849,176500
E02004201,325000
E02004202,230000
E02004203,325000
E02004204,220000
E02004205,176000
E02004206,185500
E02004207,188000
E02004208,215250
E02004209,175500
E02004210,130000
E02004211,250000
E02004212,188500
E02004213,184475
E02004214,125000
E02004215,160000
E02004216,167500
E02004217,180000
E02004218,198500
E02004219,212500
E02004666,161000
E02004667,157000
E02004668,305000
E02004669,300000
E02004670,196000
E02004671,217500
E02004672,158000
E02004673,250000
E02004674,168495
E02003154,155000
E02003155,150000
E02003156,172250
E02003157,125000
E02003158,131000
E02003159,137000
E02003161,123966
E02003163,181000
E02003164,185000
E02003165,155000
E02003166,140000
E02003167,123500
E02003168,175000
E02003169,225000
E02003170,175000
E02003171,167250
E02006840,180000
E02004220,175000
E02004221,219500
E02004222,148000
E02004223,145000
E02004224,230000
E02004225,148000
E02004226,195000
E02004227,215000
E02004228,228500
E02004229,164498
E02004230,152000
E02004231,253975
E02004232,228000
E02004233,177998
E02004234,206250
E02004235,167000
E02006644,248748
E02006645,227000
E02006646,244975
E02006647,362500
E02006648,257498
E02006649,174000
E02006650,184250
E02006651,345000
E02006652,193000
E02006653,175000
E02006654,169475
E02006634,350000
E02006655,340000
E02006656,160000
E02006657,154500
E02006658,171000
E02006659,230000
E02006660,226000
E02006635,250000
E02006678,145500
E02006679,210000
E02006680,162500
E02006681,289950
E02006636,275000
E02006637,195000
E02006638,192000
E02006682,219000
E02006639,274975
E02006640,320000
E02006683,180000
E02006684,124000
E02006685,176500
E02006686,158975
E02006641,220000
E02006687,153000
E02006688,143975
E02006689,196500
E02006642,250000
E02006690,184950
E02006691,151000
E02006643,154865
E02006692,152000
E02006693,185000
E02006694,162500
E02006661,246500
E02006662,199975
E02006695,293500
E02006663,192500
E02006664,250000
E02006665,250000
E02006666,247475
E02006667,158500
E02006668,245000
E02006669,291750
E02006670,169225
E02006671,190000
E02006672,231000
E02006673,227750
E02006674,231000
E02006675,295000
E02006676,302500
E02006677,299950
W02000314,79000
W02000315,80500
W02000316,83000
W02000317,102500
W02000318,78500
W02000319,75000
W02000320,70125
W02000321,51640
W02000322,56425
W02000218,64000
W02000219,86000
W02000220,71388
W02000221,77500
W02000222,118250
W02000223,113900
W02000224,122500
W02000225,93100
W02000226,135000
W02000227,110000
W02000228,150000
W02000229,104225
W02000230,154000
W02000231,107500
W02000232,115000
W02000233,115000
W02000234,163158
W02000235,193725
W02000236,171500
W02000290,70000
W02000291,59000
W02000292,75000
W02000293,77000
W02000294,110000
W02000295,117500
W02000296,85000
W02000297,106500
W02000298,115000
W02000299,97000
W02000300,122500
W02000301,97500
W02000302,132000
W02000303,117475
W02000304,93500
W02000305,102500
W02000306,98000
W02000307,80000
W02000308,100000
W02000309,105000
W02000310,160000
W02000311,109500
W02000312,125000
W02000313,149950
W02000367,280000
W02000368,167500
W02000369,173500
W02000370,217500
W02000371,146000
W02000372,240000
W02000373,111580
W02000374,217250
W02000375,120500
W02000376,160000
W02000377,126000
W02000378,213500
W02000379,119975
W02000380,237500
W02000381,111600
W02000382,100000
W02000383,102500
W02000384,245000
W02000385,296750
W02000386,208500
W02000387,190000
W02000388,160000
W02000389,145000
W02000390,248625
W02000391,165000
W02000392,212000
W02000393,120000
W02000394,163000
W02000395,198500
W02000396,159500
W02000397,135250
W02000398,150000
W02000399,157500
W02000400,245000
W02000401,179500
W02000402,115000
W02000403,117750
W02000404,123000
W02000405,85750
W02000406,168000
W02000407,99000
W02000408,130000
W02000409,121600
W02000410,124475
W02000411,110500
W02000412,132250
W02000422,135000
W02000423,137000
W02000142,130000
W02000143,146250
W02000144,148000
W02000145,165000
W02000146,214750
W02000147,159998
W02000148,117000
W02000149,150000
W02000151,95000
W02000152,132500
W02000153,133995
W02000154,118998
W02000156,95000
W02000157,125000
W02000158,133500
W02000159,142000
W02000160,110000
W02000161,79750
W02000162,114500
W02000163,102000
W02000164,102000
W02000165,88500
W02000166,95000
W02000167,91500
W02000418,163750
W02000116,163500
W02000117,185000
W02000118,163000
W02000120,179000
W02000122,180000
W02000123,137500
W02000124,161000
W02000125,148750
W02000421,190250
W02000027,131500
W02000028,163000
W02000029,154500
W02000030,168000
W02000031,113500
W02000032,185000
W02000033,111000
W02000034,152000
W02000035,140000
W02000036,128000
W02000037,124250
W02000038,165500
W02000039,125000
W02000040,156000
W02000041,150000
W02000042,105000
W02000043,135000
W02000044,113000
W02000045,97500
W02000047,87000
W02000049,142000
W02000050,134475
W02000051,155000
W02000052,105000
W02000053,135000
W02000054,195000
W02000055,150000
W02000056,174000
W02000057,139950
W02000419,110000
W02000058,115000
W02000059,177250
W02000060,95500
W02000061,96000
W02000062,145000
W02000063,195000
W02000064,95000
W02000065,118000
W02000066,100500
W02000067,171500
W02000068,124500
W02000069,189000
W02000070,169995
W02000071,140000
W02000072,140000
W02000073,147000
W02000074,136995
W02000075,169500
W02000076,143500
W02000077,125000
W02000010,135000
W02000011,155750
W02000012,119975
W02000013,136000
W02000014,124950
W02000015,120000
W02000016,135000
W02000017,106500
W02000018,77750
W02000019,159000
W02000020,140000
W02000021,145500
W02000022,134500
W02000023,222500
