MSOA01CD,qualification_all_2001,qualification_2001,qualification_2001_pct
E02005966,5365,1536,0.286300093
E02005967,3846,637,0.165626625
E02005968,5231,1430,0.273370292
E02005969,5721,1706,0.298199615
E02005970,3933,814,0.206966692
E02005971,3877,504,0.129997421
E02005972,5601,1791,0.319764328
E02005973,3755,1181,0.314513981
E02005974,3899,1647,0.422416004
E02005975,5588,1927,0.344846099
E02005976,4190,1585,0.378281623
E02005977,4012,1213,0.302342971
E02005978,4571,1628,0.35615839
E02005979,6300,1855,0.294444444
E02005980,7818,1853,0.23701714
E02005981,6889,2067,0.300043548
E02005982,4447,1262,0.283786823
E02005983,6369,2045,0.321086513
E02005984,4910,1637,0.333401222
E02005985,5070,889,0.175345168
E02005986,5585,1448,0.259265891
E02005987,5401,1317,0.243843733
E02005988,5369,1070,0.199292233
E02005989,3919,1476,0.37662669
E02005990,4177,1246,0.298300215
E02005991,6436,1661,0.258079553
E02005992,6241,2122,0.340009614
E02005993,4200,919,0.218809524
E02005994,4295,1209,0.281490105
E02005995,4189,1253,0.299116734
E02005996,5622,1736,0.308786909
E02005997,4071,1267,0.311225743
E02005998,4131,1229,0.297506657
E02005999,4344,961,0.221224678
E02006000,6215,1396,0.22461786
E02006001,4064,777,0.191190945
E02006002,5932,985,0.16604855
E02006003,3962,852,0.215042908
E02006004,4851,1180,0.243248815
E02006005,4246,577,0.135892605
E02006006,4169,506,0.121372032
E02006007,4547,1169,0.257092589
E02006317,4496,1170,0.260231317
E02006318,4527,1894,0.418378617
E02006319,4695,888,0.18913738
E02006320,4881,890,0.182339684
E02006321,4109,1675,0.407641762
E02006322,4175,1601,0.383473054
E02006323,4263,1339,0.314098053
E02006324,5057,1257,0.248566344
E02006325,5246,2080,0.396492566
E02006326,4451,1542,0.346439002
E02006327,4075,1620,0.397546012
E02006328,5690,2168,0.381019332
E02006329,4259,1646,0.386475699
E02006330,6200,1523,0.245645161
E02006331,4419,1663,0.376329486
E02006332,4309,1806,0.419122766
E02006333,6487,2125,0.327578233
E02006334,5188,2277,0.438897456
E02006335,5453,1243,0.227947919
E02006336,4621,751,0.162518935
E02006337,6059,1257,0.207459977
E02006338,4381,926,0.211367268
E02006339,4962,1184,0.238613462
E02006340,7002,2269,0.324050271
E02006341,6305,1985,0.3148295
E02006342,3865,1620,0.419146184
E02006343,5834,1898,0.325334248
E02006344,6103,1697,0.278059971
E02006345,5551,1159,0.208791209
E02006346,6577,2358,0.358522123
E02006347,5651,1463,0.258892231
E02006348,6167,1455,0.235933193
E02006349,4817,1439,0.298733652
E02006350,4319,673,0.155823107
E02006351,5704,1837,0.322054698
E02006352,4448,1134,0.254946043
E02006353,4403,692,0.157165569
E02006354,6005,2697,0.449125729
E02006355,4524,887,0.196065429
E02006356,7387,3401,0.460403411
E02006357,4865,911,0.18725591
E02006358,7066,2655,0.375742995
E02006359,4099,2136,0.521102708
E02006360,5407,1751,0.323839467
E02006361,3835,1285,0.335071708
E02006362,4513,1441,0.319299801
E02006363,3822,1216,0.318158032
E02006364,4299,918,0.213538032
E02006365,3748,1320,0.352187834
E02006366,5527,1572,0.284421929
E02006367,3972,1239,0.311933535
E02006368,3868,1064,0.275077559
E02006369,4726,1097,0.232120186
E02006370,4184,1415,0.338193117
E02006371,4487,1582,0.352574103
E02006372,4424,847,0.191455696
E02006373,5295,1440,0.271954674
E02006374,4662,1046,0.224367224
E02006375,4288,1056,0.246268657
E02006376,6074,1352,0.22258808
E02006377,3988,994,0.249247743
E02006378,5030,1156,0.229821074
E02006379,4042,516,0.127659574
E02006380,4832,1481,0.306498344
E02006381,4504,1100,0.244227353
E02006382,4074,681,0.167157585
E02006383,5992,2218,0.370160214
E02006384,6757,1877,0.277786
E02006385,5291,1814,0.342846343
E02006386,5358,2134,0.398282941
E02006387,4263,1009,0.236687779
E02006388,5968,1320,0.221179625
E02006389,4847,839,0.173096761
E02006390,5870,868,0.147870528
E02006391,4158,929,0.223424723
E02006392,5655,1042,0.184261715
E02006393,4331,1283,0.296236435
E02006394,9137,2359,0.258181022
E02006395,6734,1312,0.194832195
E02006396,4071,743,0.18251044
E02006397,4141,1639,0.395798116
E02006398,5044,968,0.191911182
E02006399,7167,1292,0.180270685
E02006400,4076,1092,0.267909715
E02006401,6447,1185,0.183806422
E02006402,6964,1374,0.197300402
E02006403,4346,529,0.121721123
E02006404,4230,502,0.118676123
E02006405,7257,1387,0.19112581
E02006406,5667,1714,0.302452797
E02006407,6201,965,0.155620061
E02006408,5454,710,0.130179685
E02006409,4542,676,0.148833113
E02006410,5354,775,0.144751588
E02006411,5047,1211,0.239944521
E02006412,4710,1230,0.261146497
E02006413,4349,774,0.177971948
E02006414,4487,811,0.180744373
E02006415,4807,1130,0.235073851
E02006416,5857,1763,0.301007342
E02006417,3996,1029,0.257507508
E02006418,4998,1393,0.278711485
E02006419,4956,1002,0.202179177
E02006420,4958,1781,0.359217426
E02006421,5854,1487,0.254014349
E02006422,4508,1438,0.318988465
E02006423,6354,1616,0.254327982
E02006424,4548,1310,0.288038698
E02006425,4364,1153,0.264207149
E02006426,4129,987,0.23904093
E02006427,4557,914,0.200570551
E02006428,4863,861,0.177051203
E02006429,4941,1099,0.22242461
E02006430,5584,1030,0.184455587
E02006431,7050,1868,0.264964539
E02006432,3915,858,0.219157088
E02006433,6489,2050,0.315919248
E02006434,4083,879,0.21528288
E02006435,4239,1123,0.264920972
E02006436,4233,806,0.190408694
E02006437,5668,1248,0.220183486
E02006438,5646,1146,0.202975558
E02006439,4172,982,0.235378715
E02006440,5339,1390,0.26034838
E02006441,5076,1592,0.313632782
E02006442,3897,1611,0.413394919
E02006443,5140,1031,0.200583658
E02006444,4428,1355,0.306007227
E02006445,5343,1971,0.36889388
E02006446,4667,1526,0.326976645
E02006447,4063,1376,0.33866601
E02006448,4931,1645,0.333603731
E02006449,4576,1218,0.266171329
E02006450,4657,1458,0.313077088
E02006451,7401,1896,0.256181597
E02006452,5505,1806,0.328065395
E02006453,5538,1507,0.272119899
E02006454,4044,1413,0.349406528
E02006455,4057,1150,0.283460685
E02006456,5111,950,0.185873606
E02006457,6139,2407,0.392083401
E02006458,5922,2215,0.374029044
E02006459,6137,1114,0.181521916
E02006460,7026,1556,0.221463137
E02006461,4425,1752,0.395932203
E02006462,5342,1367,0.255896668
E02006463,5510,2092,0.379673321
E02006464,4931,1172,0.237679984
E02006465,4280,1664,0.388785047
E02006466,5622,1008,0.179295624
E02006467,4539,1499,0.330248954
E02006534,6008,687,0.114347537
E02006535,4919,937,0.190485871
E02006536,5118,698,0.136381399
E02006537,6675,798,0.119550562
E02006538,5071,1202,0.237034116
E02006539,4998,483,0.096638655
E02006540,3984,374,0.093875502
E02006541,4888,522,0.106792144
E02006542,4007,959,0.23933117
E02006543,3759,656,0.174514499
E02006544,6731,1439,0.213786956
E02006545,5104,429,0.084051724
E02006546,5023,673,0.133983675
E02006547,3930,576,0.146564885
E02006548,5993,782,0.130485566
E02006549,3885,755,0.194337194
E02006550,6448,787,0.12205335
E02006551,4761,984,0.206679269
E02006552,4380,666,0.152054795
E02006553,5069,516,0.101795226
E02006554,4590,760,0.165577342
E02006555,4865,493,0.101336074
E02006556,5587,1045,0.187041346
E02006557,4777,547,0.114507013
E02006558,6657,1143,0.171698963
E02006559,5409,1066,0.197078943
E02006560,6078,671,0.110398157
E02006561,4466,1179,0.263994626
E02006562,4000,961,0.24025
E02006563,4079,1090,0.267222358
E02006564,4878,993,0.203567036
E02006565,5658,1272,0.224814422
E02006566,5189,1469,0.283098863
E02006567,5113,1268,0.247995306
E02006568,6384,1367,0.214129073
E02006569,5174,1317,0.25454194
E02006570,5336,1471,0.275674663
E02006571,4911,1392,0.283445327
E02006572,6156,1377,0.223684211
E02006573,7074,1452,0.205258694
E02006574,6798,903,0.132833186
E02006575,5181,601,0.116000772
E02006576,6284,1295,0.206078931
E02006577,4818,591,0.122665006
E02006578,5319,755,0.141943974
E02006579,5383,893,0.165892625
E02006580,5674,753,0.13271061
E02006581,5721,1006,0.175843384
E02006582,5063,1413,0.279083547
E02006583,6589,1100,0.166944908
E02006584,5310,424,0.079849341
E02006585,5653,591,0.104546259
E02006586,5252,472,0.089870526
E02006587,5658,611,0.107988689
E02006588,5253,1191,0.226727584
E02006589,8253,2073,0.251181389
E02006590,5558,1348,0.242533285
E02006591,5323,1225,0.230133383
E02006592,4226,1014,0.239943209
E02006593,6277,1497,0.238489724
E02006594,4537,958,0.211152744
E02006595,5598,1563,0.27920686
E02006596,5721,1155,0.201887782
E02006597,5586,1157,0.207124955
E02006598,3760,820,0.218085106
E02006599,4727,1198,0.253437698
E02006600,5616,1134,0.201923077
E02006601,5272,1165,0.220978756
E02006602,5158,1109,0.215005816
E02006603,5994,1617,0.26976977
E02006604,7541,1513,0.20063652
E02006605,4326,891,0.205963939
E02006606,5780,1316,0.227681661
E02006607,5170,1216,0.235203095
E02006608,4309,857,0.198886052
E02006609,4950,1328,0.268282828
E02006610,4345,1144,0.263291139
E02006611,6696,1972,0.294504182
E02006612,5039,1506,0.298868823
E02006613,4799,865,0.180245885
E02006614,6645,1864,0.280511663
E02006615,4641,847,0.182503771
E02006616,5661,926,0.16357534
E02006617,6129,942,0.153695546
E02006618,4425,1027,0.232090395
E02006619,5112,1275,0.249413146
E02006620,5770,1457,0.252512998
E02006621,5078,948,0.186687672
E02006622,5077,829,0.163285405
E02006623,5242,641,0.122281572
E02006624,4791,1073,0.223961595
E02006625,5137,787,0.153202258
E02006626,5070,545,0.107495069
E02006627,5729,784,0.136847617
E02006628,5252,892,0.169840061
E02006629,5065,715,0.141164857
E02006630,4775,1086,0.227434555
E02006631,5377,1214,0.225776455
E02006632,4982,1202,0.241268567
E02006633,5087,939,0.184588166
E02002985,3561,607,0.170457737
E02002986,3474,441,0.126943005
E02002987,3924,905,0.230632008
E02002988,3791,1234,0.325507782
E02002989,3625,991,0.27337931
E02002990,4447,1914,0.430402519
E02002991,7741,3434,0.443611936
E02002992,3922,1502,0.382967874
E02002993,4197,1624,0.386943055
E02002994,7215,2511,0.348024948
E02002995,3717,400,0.107613667
E02002996,7543,2660,0.352644836
E02002997,4058,960,0.236569739
E02002998,4008,873,0.217814371
E02002999,4106,585,0.142474428
E02003000,6683,1679,0.251234476
E02003001,3765,1571,0.417264276
E02003002,3636,1084,0.298129813
E02003003,3806,725,0.190488702
E02003004,4324,829,0.191720629
E02003005,4303,1310,0.304438764
E02003006,6443,1332,0.206735993
E02003007,5599,845,0.150919807
E02003008,3779,512,0.135485578
E02003009,3839,543,0.141443084
E02003010,4015,373,0.092901619
E02003011,3646,460,0.126165661
E02003172,4091,347,0.084820337
E02003173,4481,383,0.085471993
E02003174,5310,609,0.114689266
E02003175,6022,846,0.140484889
E02003176,4885,314,0.064278403
E02003177,5474,816,0.149068323
E02003178,5528,570,0.103111433
E02003179,4008,430,0.107285429
E02003180,5836,853,0.146161755
E02003181,5845,1258,0.215226689
E02003182,4653,1073,0.230603911
E02003183,4581,1172,0.255839336
E02003184,5084,1129,0.222069237
E02003185,4982,810,0.162585307
E02003186,5291,901,0.17028917
E02003187,5699,1080,0.189506931
E02003188,6213,1560,0.251086432
E02003189,5060,1191,0.235375494
E02003190,5919,1084,0.183139044
E02003191,4951,1075,0.217127853
E02003192,5713,1214,0.212497812
E02003193,7687,1914,0.248991804
E02003012,6552,919,0.140262515
E02003013,7393,847,0.114567834
E02003014,5184,370,0.071373457
E02003015,3979,961,0.241517969
E02003016,4354,617,0.141708774
E02003017,4062,1629,0.401033973
E02003018,4107,740,0.18018018
E02003019,6395,630,0.098514464
E02003020,3978,1675,0.421065862
E02003021,4687,1445,0.308299552
E02003022,4140,1925,0.464975845
E02003023,4257,996,0.233967583
E02003024,5477,972,0.177469418
E02003025,4312,611,0.141697588
E02003026,7401,2618,0.353735982
E02003027,7988,3605,0.451301953
E02003028,5785,3016,0.521348315
E02003029,4178,527,0.126136908
E02003030,4722,1170,0.247776366
E02003031,7298,3739,0.512332146
E02003032,4395,646,0.14698521
E02003033,6646,3467,0.521667168
E02003034,6059,2450,0.404357155
E02003035,7678,1992,0.259442563
E02003036,5468,2667,0.487746891
E02003037,6830,3605,0.527818448
E02003038,4066,439,0.107968519
E02003039,5191,666,0.128298979
E02003040,5797,1160,0.200103502
E02003041,4914,2670,0.543345543
E02003042,5583,1025,0.18359305
E02003043,5765,2145,0.372072853
E02003044,4221,555,0.13148543
E02003045,5154,2443,0.474000776
E02003046,6463,1071,0.165712517
E02003047,6543,2251,0.34403179
E02003048,4342,1482,0.341317365
E02003049,5011,531,0.105966873
E02003050,4467,819,0.183344527
E02003051,4160,1058,0.254326923
E02003052,4605,787,0.170901194
E02003053,5490,1234,0.224772313
E02003054,4394,648,0.147473828
E02003055,5211,361,0.06927653
E02003056,4706,265,0.056311092
E02003057,3927,317,0.080723198
E02003058,5974,464,0.077669903
E02003059,3910,260,0.066496164
E02003060,7881,743,0.094277376
E02003061,3914,214,0.054675524
E02003062,3932,171,0.043489318
E02003063,5729,536,0.093559085
E02003064,4408,221,0.050136116
E02003065,4326,857,0.198104485
E02003066,4312,1165,0.270176252
E02003067,3666,768,0.209492635
E02003068,4640,1152,0.248275862
E02003069,4023,1131,0.281133482
E02003070,6749,1938,0.287153652
E02003071,5302,925,0.174462467
E02003072,6909,1266,0.183239253
E02003073,5087,1225,0.240809908
E02003074,6083,875,0.143843498
E02003075,3947,1166,0.295414239
E02003076,6549,1466,0.22385097
E02003077,4327,1119,0.258608736
E02003078,4916,1024,0.20829943
E02003079,7049,949,0.134629025
E02003080,6264,626,0.099936143
E02003081,6857,1005,0.146565553
E02003082,5868,1263,0.215235174
E02003083,5539,728,0.131431666
E02003084,6486,802,0.12365094
E02003085,4829,306,0.063367157
E02003086,3974,697,0.175390035
E02003087,6189,1115,0.180158345
E02003088,5901,1607,0.272326724
E02003089,4340,572,0.131797235
E02003122,4797,821,0.171148635
E02003123,5803,517,0.089091849
E02003124,5372,492,0.091586001
E02003125,4314,272,0.063050533
E02003126,5917,588,0.099374683
E02003127,5070,342,0.067455621
E02003128,5258,368,0.069988589
E02003129,4252,636,0.14957667
E02003130,7273,504,0.069297401
E02003131,5612,432,0.076977904
E02003132,5132,588,0.114575214
E02003133,5366,651,0.121319419
E02003134,4767,297,0.062303335
E02003135,5286,433,0.081914491
E02003136,5435,756,0.139098436
E02003137,5234,1502,0.286969813
E02003138,5130,1373,0.267641326
E02003139,4867,753,0.15471543
E02003140,5262,844,0.160395287
E02003141,5588,777,0.13904796
E02003142,6241,518,0.082999519
E02003143,5401,692,0.128124421
E02003144,5738,1305,0.227431161
E02003145,4273,843,0.19728528
E02003146,6007,1196,0.199101049
E02003147,4878,350,0.071750718
E02003148,6288,935,0.148695929
E02003149,6049,926,0.153083154
E02003150,7221,1185,0.164104695
E02003151,5318,935,0.175817977
E02003152,6375,1047,0.164235294
E02003153,5610,747,0.13315508
E02003194,4494,1099,0.244548287
E02003195,4068,540,0.132743363
E02003196,7214,1841,0.255198226
E02003197,5098,797,0.156335818
E02003198,5284,594,0.112414837
E02003199,6823,900,0.131906786
E02003200,6890,608,0.088243832
E02003201,6645,700,0.105342363
E02003202,4156,705,0.169634264
E02003203,5208,716,0.137480799
E02003204,5542,845,0.152472032
E02003205,5678,727,0.128038042
E02003206,6176,1592,0.257772021
E02003207,4748,444,0.093513058
E02003208,5799,1183,0.20400069
E02003209,3937,375,0.095250191
E02003210,5596,1498,0.267691208
E02003211,4924,1446,0.293663688
E02003090,5081,1452,0.285770518
E02003091,4757,1157,0.243220517
E02003092,5378,1320,0.245444403
E02003093,4685,1439,0.30715048
E02003094,5282,1150,0.21772056
E02003095,5147,1005,0.195259374
E02003096,4727,645,0.13645018
E02003097,4774,1100,0.230414747
E02003098,6540,1912,0.29235474
E02003099,5027,507,0.100855381
E02003100,7711,813,0.105433796
E02003101,6808,1917,0.281580494
E02003102,4538,992,0.218598502
E02003103,5265,608,0.115479582
E02003104,5673,1019,0.179622775
E02003105,4472,932,0.208407871
E02003106,4765,1476,0.309758657
E02003107,7094,1107,0.156047364
E02003108,5784,929,0.160615491
E02003109,4201,896,0.213282552
E02003110,5972,1661,0.278131279
E02003111,4101,974,0.237503048
E02003112,4258,473,0.111085016
E02003113,7023,1775,0.252740994
E02003114,5006,699,0.139632441
E02003115,6191,745,0.120335972
E02003116,5311,463,0.087177556
E02003117,5595,622,0.111170688
E02003118,6893,989,0.143478892
E02003119,7251,847,0.116811474
E02003120,6130,896,0.146166395
E02003121,7631,1187,0.155549731
E02003212,6079,1177,0.193617371
E02003213,6552,1702,0.25976801
E02003214,4096,241,0.058837891
E02003215,5466,735,0.134467618
E02003216,6549,722,0.110245839
E02003217,4373,381,0.087125543
E02003218,4277,341,0.079728782
E02003219,4573,1122,0.24535316
E02003220,6837,871,0.127395056
E02003221,4472,497,0.111135957
E02003222,4610,1160,0.251626898
E02003223,5834,662,0.113472746
E02003224,6564,789,0.120201097
E02003225,4615,968,0.209750813
E02003226,4813,841,0.174735092
E02003227,3590,189,0.05264624
E02003228,4366,789,0.180714613
E02003229,4286,876,0.204386374
E02003230,4932,1482,0.300486618
E02003231,5357,251,0.046854583
E02003232,4519,1432,0.316884266
E02003233,6597,721,0.109292102
E02003234,6695,736,0.109932786
E02003235,4285,1190,0.277712952
E02003236,6735,1319,0.195842613
E02003154,5026,428,0.085157183
E02003155,3937,626,0.159004318
E02003156,5849,942,0.161053171
E02003157,4405,504,0.114415437
E02003158,3714,419,0.11281637
E02003159,4206,516,0.122681883
E02003160,4169,539,0.129287599
E02003161,4651,563,0.121049237
E02003162,3638,644,0.177020341
E02003163,5464,1176,0.21522694
E02003164,6231,973,0.15615471
E02003165,4999,552,0.110422084
E02003166,7066,729,0.10317011
E02003167,5658,646,0.11417462
E02003168,4840,581,0.120041322
E02003169,4721,887,0.187883923
E02003170,7215,960,0.133056133
E02003171,5063,601,0.118704325
E02003892,4467,960,0.214909335
E02003893,4678,1004,0.214621633
E02003894,4926,687,0.139464068
E02003895,5059,794,0.156948013
E02003896,3776,577,0.152807203
E02003897,3906,871,0.222990271
E02003898,4701,1224,0.260370134
E02003899,3718,459,0.12345347
E02003900,4160,761,0.182932692
E02003901,5437,880,0.161853964
E02003902,3864,464,0.120082816
E02003903,5083,858,0.168797954
E02003904,3815,628,0.164613368
E02003905,4257,716,0.168193564
E02003906,3911,723,0.184863206
E02003907,5213,1193,0.22885095
E02003908,4754,1005,0.211400926
E02003909,6086,1115,0.183207361
E02003910,3853,992,0.257461718
E02003911,5769,1470,0.254810192
E02003912,5582,1159,0.207631673
E02003913,4036,1035,0.256442022
E02003914,4468,623,0.139435989
E02003915,5371,737,0.137218395
E02003916,4416,1116,0.252717391
E02003917,5010,754,0.150499002
E02003918,5081,796,0.156662074
E02003919,4599,422,0.091759078
E02003920,4318,594,0.137563687
E02003921,4003,559,0.139645266
E02003922,5145,560,0.108843537
E02003923,4800,423,0.088125
E02003924,4733,596,0.125924361
E02003925,4841,524,0.108242099
E02003926,5261,979,0.186086295
E02003927,5510,1248,0.226497278
E02003928,7180,959,0.13356546
E02003929,4826,809,0.167633651
E02003930,6328,1112,0.175726928
E02003931,6447,925,0.143477586
E02003932,4591,667,0.145284252
E02003933,4774,743,0.155634688
E02003934,4166,587,0.140902544
E02003935,4925,556,0.112893401
E02003936,5726,1058,0.184771219
E02003937,4052,732,0.18065153
E02003938,4988,767,0.153769046
E02003939,4363,593,0.135915654
E02003940,4292,755,0.175908667
E02003941,4291,546,0.127243067
E02003942,4724,416,0.088060965
E02003943,5621,916,0.162960327
E02003944,6206,666,0.107315501
E02003945,3956,715,0.180738119
E02003946,6001,1050,0.174970838
E02003947,4519,833,0.184332817
E02003948,5764,729,0.12647467
E02003949,4675,870,0.186096257
E02003950,3746,690,0.184196476
E02003951,4602,805,0.174923946
E02003952,4876,573,0.117514356
E02003953,6473,758,0.117101808
E02003954,4386,625,0.14249886
E02003955,6714,676,0.100685136
E02003956,4551,346,0.076027247
E02003957,6632,855,0.128920386
E02003958,5226,493,0.094336012
E02003959,4698,388,0.082588335
E02003960,4050,741,0.182962963
E02003961,5482,738,0.134622401
E02003962,4009,582,0.14517336
E02003963,5965,642,0.107627829
E02003964,5660,1024,0.180918728
E02006781,1615,346,0.214241486
E02004129,3950,712,0.180253165
E02004130,3662,449,0.122610595
E02004131,4032,575,0.142609127
E02004132,5658,1187,0.209791446
E02004133,4892,702,0.143499591
E02004134,4853,1037,0.213682258
E02004135,5146,1052,0.204430626
E02004136,5022,1130,0.225009956
E02004137,3770,794,0.21061008
E02004138,4514,655,0.145104121
E02004139,3970,664,0.167254408
E02004140,3089,726,0.235027517
E02004141,4026,941,0.23373075
E02004142,4117,994,0.24143794
E02004143,4271,594,0.139077499
E02004144,4375,782,0.178742857
E02004145,3627,890,0.245381858
E02004146,5049,610,0.120816003
E02004147,4844,840,0.173410405
E02004148,4258,927,0.217707844
E02004149,7436,1949,0.262103281
E02004150,5142,699,0.135939323
E02004151,5392,814,0.150964392
E02004152,6578,1834,0.278808148
E02004153,5537,729,0.131659744
E02004154,5753,1438,0.249956544
E02004155,5342,750,0.140396855
E02004156,6050,1623,0.268264463
E02004157,4225,1616,0.382485207
E02004158,5518,892,0.161652773
E02004159,5568,1033,0.185524425
E02004160,5241,661,0.126120969
E02004161,5402,639,0.118289522
E02004162,5140,963,0.187354086
E02004163,4656,1131,0.242912371
E02004164,4608,1014,0.220052083
E02004165,4626,755,0.163207955
E02004166,4066,835,0.205361535
E02004167,4373,421,0.096272582
E02004168,4013,424,0.105656616
E02004169,4441,727,0.163701869
E02004170,4914,543,0.110500611
E02004171,4901,1202,0.24525607
E02004172,4211,804,0.190928521
E02004173,4788,1164,0.243107769
E02004174,4815,777,0.161370717
E02004175,3737,398,0.106502542
E02004176,4097,632,0.154259214
E02004177,3979,467,0.117366172
E02004178,3748,747,0.199306297
E02004179,5691,797,0.140045686
E02004180,3819,773,0.202409008
E02004181,3822,567,0.148351648
E02004182,4025,354,0.087950311
E02004183,4023,524,0.130251056
E02004184,5821,767,0.131764302
E02004185,3855,619,0.160570687
E02004186,5541,902,0.162786501
E02004187,5898,919,0.155815531
E02004188,4328,686,0.158502773
E02004189,4756,905,0.190285955
E02004190,5389,1587,0.294488773
E02004191,5637,1513,0.26840518
E02004192,5237,1251,0.23887722
E02004193,8367,1666,0.199115573
E02004194,4433,1239,0.279494699
E02004195,3877,669,0.1725561
E02004196,4846,1383,0.285390012
E02004197,4256,1173,0.275610902
E02004198,4122,691,0.167637069
E02004199,3808,824,0.216386555
E02004200,3670,790,0.215258856
E02004201,3804,925,0.243165089
E02004202,5335,1220,0.228678538
E02004203,4015,1153,0.287173101
E02004204,5962,1322,0.221737672
E02004205,4528,743,0.164090106
E02004206,4273,727,0.170138076
E02004207,4133,739,0.178804742
E02004208,5454,1066,0.195452879
E02004209,5850,690,0.117948718
E02004210,4388,507,0.115542388
E02004211,4370,1029,0.235469108
E02004212,3920,587,0.149744898
E02004213,4342,768,0.176877015
E02004214,3726,413,0.110842727
E02004215,3743,637,0.170184344
E02004216,4164,471,0.113112392
E02004217,5322,1046,0.196542653
E02004218,3899,685,0.175686073
E02004219,3808,890,0.233718487
E02004220,4642,591,0.127315812
E02004221,3772,667,0.176829268
E02004222,3717,489,0.131557708
E02004223,6863,619,0.090193793
E02004224,4309,768,0.178231608
E02004225,3677,470,0.127821594
E02004226,4841,765,0.158025201
E02004227,5799,701,0.120882911
E02004228,4733,606,0.128037186
E02004229,4680,783,0.167307692
E02004230,4465,603,0.135050392
E02004231,4981,1185,0.237904035
E02004232,4310,897,0.20812065
E02004233,7723,1777,0.230091933
E02004234,4634,1220,0.263271472
E02004235,4387,1200,0.273535446
E02004236,4039,580,0.143599901
E02004237,4890,790,0.161554192
E02004238,4117,756,0.183628856
E02004239,3685,645,0.175033921
E02004240,4127,385,0.093288103
E02004241,5597,1060,0.189387172
E02004242,4303,900,0.209156403
E02004243,4542,889,0.195728754
E02004244,4640,760,0.163793103
E02004245,4739,843,0.17788563
E02004246,4875,981,0.201230769
E02004247,4243,990,0.233325477
E02004248,4813,769,0.159775608
E02004249,4038,1070,0.264982665
E02004250,4776,652,0.136515913
E02004251,4527,625,0.138060526
E02004252,4482,997,0.222445337
E02004253,5836,1075,0.184201508
E02004254,7359,1376,0.186981927
E02004255,4663,711,0.152476946
E02004256,5004,994,0.198641087
E02004257,4622,812,0.175681523
E02004258,6232,1089,0.174743261
E02004259,4810,992,0.206237006
E02004260,6775,1197,0.176678967
E02004261,6243,1022,0.163703348
E02004262,5262,1136,0.215887495
E02004263,4077,819,0.200883002
E02004264,5539,666,0.12023831
E02004265,6129,1013,0.165279817
E02004266,5115,934,0.182600196
E02004267,3946,875,0.221743538
E02004268,6831,1256,0.183867662
E02004269,6036,1281,0.21222664
E02004270,5351,1281,0.239394506
E02004271,6516,1447,0.222068754
E02004272,7010,1775,0.2532097
E02004273,4760,1032,0.216806723
E02004274,4324,649,0.150092507
E02004275,5120,1153,0.225195313
E02004276,3483,576,0.165374677
E02004277,5268,1074,0.203872437
E02004278,5982,1408,0.235372785
E02004279,5345,1212,0.226753976
E02004280,5463,900,0.164744646
E02004281,5131,781,0.152212044
E02004282,6055,1447,0.238976053
E02004283,5849,952,0.162762865
E02004284,6759,1128,0.166888593
E02004285,4859,554,0.114015229
E02004286,3591,603,0.167919799
E02004287,3944,558,0.14148073
E02004288,4560,495,0.108552632
E02004289,4911,495,0.100794136
E02004600,4442,706,0.158937416
E02004601,3703,1067,0.288144748
E02004602,4114,452,0.109868741
E02004603,5539,1129,0.203827406
E02004604,5146,437,0.084920326
E02004605,3920,422,0.107653061
E02004606,6467,1260,0.194835318
E02004607,7241,2874,0.396906505
E02004608,7096,2892,0.407553551
E02004609,4785,1055,0.220480669
E02004610,5154,1808,0.350795499
E02004611,7180,2305,0.321030641
E02004612,7012,1685,0.240302339
E02004613,4398,1730,0.393360618
E02004614,3607,1354,0.375381203
E02004615,5518,1348,0.24429141
E02004616,5943,1205,0.202759549
E02004617,5221,1169,0.223903467
E02004618,5249,1587,0.302343303
E02004619,5220,1530,0.293103448
E02004620,5276,1005,0.190485216
E02004621,3869,975,0.252003102
E02004622,4854,950,0.195714874
E02004623,5723,1425,0.248995282
E02004624,4001,1013,0.253186703
E02004625,6535,1567,0.239785769
E02004626,6870,1506,0.219213974
E02004627,3610,706,0.195567867
E02004628,5326,697,0.130867443
E02004629,8464,893,0.105505671
E02004630,4652,1029,0.221195185
E02004631,3741,850,0.227211975
E02004632,7105,872,0.122730471
E02004633,5818,823,0.141457546
E02004634,7118,899,0.126299522
E02004635,5024,1218,0.242436306
E02004636,5486,1012,0.184469559
E02004637,5524,1231,0.222845764
E02004638,3876,673,0.173632611
E02004639,4307,721,0.167401904
E02004640,5000,550,0.11
E02004641,5444,995,0.182770022
E02004642,7330,1132,0.154433834
E02004643,5069,521,0.102781614
E02004644,5971,663,0.111036677
E02004645,7054,1460,0.206974766
E02004646,6148,556,0.090435914
E02004647,4056,476,0.117357002
E02004648,4319,370,0.085667979
E02004649,4447,804,0.180796042
E02004650,3936,480,0.12195122
E02004651,4899,1011,0.206368647
E02004652,4457,1634,0.366614315
E02004653,4503,1051,0.233399956
E02004654,7520,1155,0.153590426
E02004655,5216,741,0.142062883
E02004656,7458,1678,0.224993296
E02004657,4856,1178,0.242586491
E02004658,4555,1281,0.281229418
E02004659,4690,1158,0.246908316
E02004660,4204,1325,0.315176023
E02004661,5865,1027,0.175106564
E02004662,4253,855,0.201034564
E02004663,4359,1093,0.250745584
E02004664,4106,748,0.182172431
E02004665,5851,1672,0.285763117
E02004666,6696,1024,0.152927121
E02004667,7071,1305,0.18455664
