MSOA01CD,space_all_2001,space_vacant_2001,space_vacant_2001_pct
E02004758,3030,63,0.020792079
E02004759,3308,48,0.014510278
E02004760,2936,107,0.036444142
E02004761,2173,123,0.056603774
E02004762,2570,69,0.026848249
E02004763,2585,56,0.021663443
E02004764,3364,51,0.015160523
E02004765,2623,31,0.011818528
E02004766,2505,65,0.025948104
E02004767,2115,70,0.033096927
E02004768,2283,48,0.021024967
E02004769,2308,45,0.0194974
E02004770,2856,78,0.027310924
E02004771,3366,108,0.032085561
E02004772,3849,65,0.016887503
E02004773,3612,102,0.028239203
E02004774,4303,172,0.039972112
E02004775,3780,151,0.03994709
E02004776,2655,174,0.065536723
E02004777,2619,198,0.075601375
E02004778,2935,385,0.131175468
E02004779,4671,187,0.040034254
E02004780,2499,31,0.012404962
E02004781,3038,45,0.014812377
E02004782,3083,68,0.022056439
E02004783,2924,36,0.012311902
E02004784,2271,43,0.01893439
E02004785,2464,101,0.04099026
E02004786,3214,71,0.022090853
E02004787,3468,136,0.039215686
E02004788,2913,67,0.023000343
E02004789,4036,64,0.015857284
E02004790,3273,83,0.025358998
E02004791,2160,41,0.018981481
E02004792,3536,80,0.022624434
E02004793,3102,155,0.049967763
E02004794,2889,97,0.033575632
E02004795,4206,457,0.108654303
E02004796,4220,135,0.031990521
E02004797,3325,98,0.029473684
E02004798,2445,67,0.027402863
E02004799,3662,151,0.041234298
E02004800,3510,216,0.061538462
E02004801,3922,417,0.106323304
E02004802,2655,34,0.012806026
E02004803,2823,52,0.01842012
E02004804,3017,57,0.01889294
E02004805,3100,68,0.021935484
E02004806,3137,56,0.01785145
E02004807,3995,117,0.029286608
E02004808,4242,244,0.057520038
E02004809,2242,161,0.071810883
E02004810,2785,45,0.016157989
E02004811,3306,68,0.020568663
E02004812,2459,45,0.018300122
E02004813,2470,21,0.008502024
E02004814,2774,63,0.022710887
E02004815,2861,18,0.006291506
E02004816,3430,76,0.022157434
E02004817,3014,51,0.016921035
E02004818,3525,109,0.030921986
E02004819,3018,47,0.015573227
E02004820,2713,108,0.03980833
E02004821,2154,74,0.034354689
E02004822,3232,126,0.038985149
E02004823,3790,64,0.016886544
E02004824,2639,89,0.033724896
E02004825,4198,87,0.020724154
E02004826,2630,76,0.028897338
E02004827,2759,31,0.011235955
E02004828,2467,51,0.020672882
E02004829,2188,129,0.058957952
E02004830,2505,79,0.031536926
E02004831,3364,105,0.031212842
E02004832,3511,103,0.029336371
E02004833,3225,69,0.021395349
E02004834,3305,62,0.018759455
E02004835,4165,254,0.060984394
E02004836,2183,42,0.019239579
E02004837,3131,57,0.018205046
E02004838,3537,78,0.022052587
E02004839,3176,79,0.024874055
E02004840,3773,68,0.018022794
E02004841,3383,98,0.028968371
E02004842,2974,65,0.021856086
E02004996,2871,135,0.047021944
E02004997,3213,104,0.032368503
E02004998,2348,55,0.023424191
E02004999,4522,212,0.046881911
E02005000,3776,161,0.042637712
E02005001,3464,74,0.021362587
E02005002,3495,38,0.010872675
E02005003,2754,136,0.049382716
E02005004,2936,87,0.029632153
E02005005,2745,85,0.030965392
E02005006,2125,68,0.032
E02005007,2712,86,0.031710914
E02005008,3678,171,0.046492659
E02005009,2331,108,0.046332046
E02005010,3546,213,0.060067682
E02005011,2801,97,0.034630489
E02005012,3380,141,0.041715976
E02005013,3602,151,0.041921155
E02005014,3633,140,0.038535645
E02005015,3051,142,0.046542117
E02005016,3240,92,0.028395062
E02005017,3470,210,0.060518732
E02005018,3000,148,0.049333333
E02005019,2180,79,0.036238532
E02005020,2923,86,0.029421827
E02005021,2906,109,0.037508603
E02005022,2908,48,0.01650619
E02005023,3001,102,0.03398867
E02005024,6138,363,0.059139785
E02005025,3323,127,0.038218477
E02005026,2780,127,0.045683453
E02005027,2186,109,0.049862763
E02005028,2861,33,0.011534429
E02005029,2434,56,0.023007395
E02005030,3452,123,0.035631518
E02005031,2658,63,0.023702032
E02005032,3811,96,0.025190239
E02005033,2781,67,0.024092053
E02005034,2853,56,0.019628461
E02005035,2947,32,0.0108585
E02005036,2508,65,0.025917065
E02005037,2281,41,0.017974573
E02005038,2269,45,0.019832525
E02005039,2670,35,0.013108614
E02005040,2497,70,0.02803364
E02005041,2631,85,0.032307108
E02005042,3901,222,0.056908485
E02005043,3267,79,0.024181206
E02005044,3422,333,0.097311514
E02005045,3169,97,0.030609025
E02005046,2532,82,0.032385466
E02005047,3326,112,0.033674083
E02005048,2603,91,0.034959662
E02005049,3214,209,0.065028002
E02005050,3402,90,0.026455026
E02005051,5282,180,0.034078001
E02005052,3388,273,0.080578512
E02005053,3596,231,0.064238042
E02005054,2725,60,0.022018349
E02005055,2906,96,0.0330351
E02005056,3917,218,0.055654838
E02005057,3518,98,0.027856737
E02005058,3019,62,0.020536602
E02005059,3768,63,0.016719745
E02005060,2797,41,0.014658563
E02005061,2940,45,0.015306122
E02005062,2652,21,0.007918552
E02005063,2402,33,0.013738551
E02005064,2711,50,0.018443379
E02005065,3058,26,0.008502289
E02005066,3167,49,0.015472056
E02005067,2279,66,0.02896007
E02005068,2649,68,0.025670064
E02005069,3313,54,0.016299427
E02005070,3489,59,0.016910289
E02005071,3728,199,0.053379828
E02005072,2995,48,0.016026711
E02005073,3559,205,0.05760045
E02005074,3331,82,0.024617232
E02005075,3222,150,0.046554935
E02005076,3058,118,0.038587312
E02005077,2934,31,0.010565781
E02005078,3157,158,0.050047513
E02005079,2873,55,0.019143752
E02005080,4259,146,0.034280347
E02005081,2758,97,0.035170413
E02005082,3119,122,0.039115101
E02005083,2653,40,0.015077271
E02005084,2433,90,0.036991369
E02005085,2523,93,0.03686088
E02005086,2269,53,0.023358308
E02005087,2796,52,0.018597997
E02005088,3963,58,0.014635377
E02005089,2502,47,0.018784972
E02005090,2343,25,0.010670081
E02005091,2638,88,0.033358605
E02005092,2504,32,0.012779553
E02005093,2461,93,0.037789516
E02005094,3396,132,0.038869258
E02005095,2892,43,0.014868603
E02005096,3870,105,0.027131783
E02005097,3306,82,0.024803388
E02005098,3802,167,0.04392425
E02005099,3213,130,0.040460629
E02005100,3336,86,0.025779376
E02005101,2631,149,0.056632459
E02005102,2668,126,0.047226387
E02005103,2412,77,0.031923715
E02005104,3445,179,0.051959361
E02005105,3166,188,0.059380922
E02005106,3465,154,0.044444444
E02005107,4928,319,0.064732143
E02005108,6455,1164,0.180325329
E02005109,2813,116,0.041237113
E02005110,2762,161,0.058291093
E02005111,3660,230,0.06284153
E02005112,3101,206,0.066430184
E02005113,3007,189,0.062853342
E02005114,2610,228,0.087356322
E02005115,2531,146,0.05768471
E02005116,2640,157,0.059469697
E02005117,2293,71,0.030963803
E02005118,3088,94,0.030440415
E02005119,2506,109,0.043495611
E02005120,2818,338,0.119943222
E02005121,3459,106,0.030644695
E02005122,2812,68,0.024182077
E02005123,3379,93,0.027522936
E02005124,3618,130,0.035931454
E02005125,2934,74,0.025221541
E02005126,3144,68,0.021628499
E02005127,2838,74,0.0260747
E02005128,3420,96,0.028070175
E02005129,4307,182,0.042256791
E02005130,3237,126,0.03892493
E02005131,2292,127,0.055410122
E02005132,4024,667,0.165755467
E02005133,3870,230,0.059431525
E02005134,3221,321,0.099658491
E02005135,3048,128,0.041994751
E02005136,3225,84,0.026046512
E02005137,3214,99,0.030802738
E02005138,3935,369,0.093773825
E02005139,4377,353,0.080648846
E02005140,3528,190,0.053854875
E02005141,3479,376,0.108077034
E02005142,3158,80,0.025332489
E02005143,3340,111,0.033233533
E02005144,3372,83,0.024614472
E02005145,2704,149,0.05510355
E02005146,3087,141,0.045675413
E02005147,4387,557,0.126966036
E02005148,3331,134,0.04022816
E02005149,3909,93,0.023791251
E02005150,3840,100,0.026041667
E02005151,4542,53,0.011668868
E02005152,3997,158,0.039529647
E02005153,3014,35,0.011612475
E02005154,4237,169,0.039886712
E02005155,2348,112,0.04770017
E02005156,2858,96,0.033589923
E02005157,2684,33,0.012295082
E02005158,2524,59,0.023375594
E02005159,3094,38,0.012281836
E02005160,3566,142,0.039820527
E02005161,3285,75,0.02283105
E02005162,4118,76,0.018455561
E02005163,2981,78,0.026165716
E02005164,3173,33,0.010400252
E02005165,3054,68,0.022265881
E02005166,2597,40,0.015402387
E02005167,2883,80,0.027748873
E02005168,2789,101,0.036213697
E02005169,3600,191,0.053055556
E02005170,3577,124,0.034665921
E02005171,2649,59,0.022272556
E02005172,3122,116,0.037155669
E02005173,3381,132,0.039041704
E02005174,2936,83,0.028269755
E02005175,3135,119,0.037958533
E02005921,2261,81,0.035824856
E02005922,2492,39,0.01565008
E02005923,2331,53,0.022737023
E02005924,4460,221,0.04955157
E02005925,3216,55,0.01710199
E02005926,3210,41,0.012772586
E02005927,2230,38,0.017040359
E02005928,2785,61,0.021903052
E02005929,2761,124,0.044911264
E02005930,3149,125,0.039695141
E02005931,3314,317,0.095654798
E02005932,2342,63,0.026900085
E02005933,3077,41,0.013324667
E02005934,3609,46,0.012745913
E02005935,2820,86,0.030496454
E02005936,3285,105,0.03196347
E02005937,2749,50,0.018188432
E02005938,2219,35,0.015772871
E02005939,2531,35,0.013828526
E02005940,2608,67,0.025690184
E02005941,2924,104,0.035567715
E02005942,2242,90,0.04014273
E02005943,2625,65,0.024761905
E02005944,2373,22,0.009270965
E02005945,3588,126,0.035117057
E02005946,3194,75,0.023481528
E02005947,2909,287,0.098659333
E02005948,2904,128,0.044077135
E02005949,2287,47,0.02055094
E02005950,4140,158,0.038164251
E02005951,2609,110,0.042161748
E02005952,4544,101,0.022227113
E02005953,2142,73,0.034080299
E02005954,3628,76,0.020948181
E02005955,3719,94,0.025275612
E02005956,2375,35,0.014736842
E02005957,2628,49,0.018645358
E02005958,2337,43,0.018399658
E02005959,2277,86,0.037768994
E02005960,2215,54,0.024379233
E02005961,2833,83,0.029297564
E02005962,3228,76,0.02354399
E02005963,3287,100,0.030422878
E02005964,2946,69,0.023421589
E02005965,2250,103,0.045777778
E02005966,3071,51,0.016606968
E02005967,2237,51,0.022798391
E02005968,2639,177,0.06707086
E02005969,3557,101,0.028394715
E02005970,2367,73,0.030840727
E02005971,2309,38,0.016457341
E02005972,3227,95,0.029439108
E02005973,2647,101,0.038156403
E02005974,2610,116,0.044444444
E02005975,3186,130,0.040803515
E02005976,2315,149,0.064362851
E02005977,2380,117,0.049159664
E02005978,2645,40,0.015122873
E02005979,3594,85,0.023650529
E02005980,3899,145,0.037189023
E02005981,3583,50,0.013954786
E02005982,2459,28,0.011386743
E02005983,4041,81,0.020044543
E02005984,2741,96,0.035023714
E02005985,2893,53,0.018320083
E02005986,3451,91,0.026369168
E02005987,3028,63,0.020805812
E02005988,2882,41,0.014226232
E02005989,2086,82,0.039309684
E02005990,2378,132,0.055508831
E02005991,3503,54,0.015415358
E02005992,3733,116,0.031074203
E02005993,2629,89,0.033853176
E02005994,2630,221,0.084030418
E02005995,2666,187,0.070142536
E02005996,3534,171,0.048387097
E02005997,2438,81,0.033223954
E02005998,2307,56,0.024273949
E02005999,2474,83,0.033548909
E02006000,3452,43,0.012456547
E02006001,2227,28,0.012572968
E02006002,3558,63,0.017706577
E02006003,2189,46,0.021014162
E02006004,2556,185,0.072378717
E02006005,2494,262,0.105052125
E02006006,2304,98,0.042534722
E02006007,2635,83,0.031499051
E02006317,2584,70,0.027089783
E02006318,2732,113,0.04136164
E02006319,2795,64,0.022898032
E02006320,2982,81,0.027162978
E02006321,2523,105,0.041617122
E02006322,2522,113,0.04480571
E02006323,2683,126,0.046962356
E02006324,2816,53,0.018821023
E02006325,3112,169,0.054305913
E02006326,2748,90,0.032751092
E02006327,2733,155,0.056714233
E02006328,3813,147,0.038552321
E02006329,2616,124,0.047400612
E02006330,3914,118,0.030148186
E02006331,2652,75,0.028280543
E02006332,2582,162,0.06274206
E02006333,3777,137,0.036272174
E02006334,3033,94,0.030992417
E02006335,3130,60,0.019169329
E02006336,2619,28,0.010691103
E02006337,3307,61,0.018445721
E02006338,2426,46,0.018961253
E02006339,2531,59,0.023310944
E02006340,4034,125,0.030986614
E02006341,3799,85,0.022374309
E02006342,2934,132,0.044989775
E02006343,3246,68,0.02094886
E02006344,3378,105,0.031083481
E02006345,2499,135,0.054021609
E02006346,3856,126,0.032676349
E02006347,3152,73,0.023159898
E02006348,3473,95,0.027353873
E02006349,2660,32,0.012030075
E02006350,2363,26,0.011002962
E02006351,3414,50,0.014645577
E02006352,2320,24,0.010344828
E02006353,2606,52,0.019953952
E02006354,3480,59,0.016954023
E02006355,2391,28,0.011710581
E02006356,4762,128,0.026879462
E02006357,2713,46,0.0169554
E02006358,2485,45,0.018108652
E02006359,2512,69,0.027468153
E02006360,3174,49,0.015437933
E02006361,2338,84,0.035928144
E02006362,2707,63,0.023272996
E02006363,2319,58,0.025010781
E02006364,2647,48,0.018133736
E02006365,2290,61,0.026637555
E02006366,3043,53,0.017417023
E02006367,2405,46,0.019126819
E02006368,2316,53,0.022884283
E02006369,2864,88,0.030726257
E02006370,2664,87,0.032657658
E02006371,2896,90,0.031077348
E02006372,2611,74,0.028341632
E02006373,3016,89,0.029509284
E02006374,2723,69,0.025339699
E02006375,2324,47,0.020223752
E02006376,3262,85,0.026057633
E02006377,2290,35,0.015283843
E02006378,2689,36,0.013387877
E02006379,2636,56,0.02124431
E02006380,2847,66,0.023182297
E02006381,2511,30,0.011947431
E02006382,2552,47,0.018416928
E02006383,3786,141,0.037242472
E02006384,4049,123,0.030377871
E02006385,3126,80,0.025591811
E02006386,3284,112,0.03410475
E02006387,2506,31,0.012370311
E02006388,3434,83,0.024170064
E02006389,2791,44,0.015764959
E02006390,3190,50,0.015673981
E02006391,2243,45,0.020062416
E02006392,3376,91,0.026954976
E02006393,2690,125,0.046468401
E02006394,3498,196,0.056032018
E02006395,3954,92,0.023267577
E02006396,2319,55,0.023717119
E02006397,2481,126,0.050785973
E02006398,3166,76,0.024005054
E02006399,4380,111,0.025342466
E02006400,2410,91,0.037759336
E02006401,3866,65,0.016813244
E02006402,3905,76,0.019462228
E02006403,2678,40,0.01493652
E02006404,2364,29,0.012267343
E02006405,4004,83,0.020729271
E02006406,3571,114,0.031923831
E02006407,3609,78,0.021612635
E02006408,3223,61,0.018926466
E02006409,2743,36,0.013124316
E02006410,3167,77,0.02431323
E02006411,3058,81,0.026487901
E02006412,2750,90,0.032727273
E02006413,2548,41,0.016091052
E02006414,2556,50,0.019561815
E02006415,3032,131,0.043205805
E02006416,3447,127,0.036843632
E02006417,2367,61,0.025771018
E02006418,2785,64,0.022980251
E02006419,3037,252,0.082976622
E02006420,2665,121,0.045403377
E02006421,3013,54,0.017922337
E02006422,2343,50,0.021340162
E02006423,3838,166,0.043251694
E02006424,2277,43,0.018884497
E02006425,2376,54,0.022727273
E02006426,2217,23,0.01037438
E02006427,2456,85,0.034609121
E02006428,2790,33,0.011827957
E02006429,2935,74,0.025212947
E02006430,3100,82,0.026451613
E02006431,4051,89,0.021969884
E02006432,2222,57,0.025652565
E02006433,3893,85,0.021834061
E02006434,2304,34,0.014756944
E02006435,2358,51,0.021628499
E02006436,2454,64,0.02607987
E02006437,3180,85,0.02672956
E02006438,3119,111,0.03558833
E02006439,2491,66,0.026495383
E02006440,2839,61,0.021486439
E02006441,3143,109,0.034680242
E02006442,2304,66,0.028645833
E02006443,3102,52,0.016763378
E02006444,2694,77,0.028582034
E02006445,2977,89,0.029895868
E02006446,2794,92,0.032927702
E02006447,2307,59,0.025574339
E02006448,2747,49,0.017837641
E02006449,2863,78,0.027244149
E02006450,2585,109,0.042166344
E02006451,4276,97,0.022684752
E02006452,3082,85,0.027579494
E02006453,3284,161,0.049025579
E02006454,2641,73,0.027641045
E02006455,2443,73,0.029881293
E02006456,3057,84,0.02747792
E02006457,3480,82,0.023563218
E02006458,3335,70,0.020989505
E02006459,3462,128,0.036972848
E02006460,4140,50,0.012077295
E02006461,2615,96,0.036711281
E02006462,3018,77,0.025513585
E02006463,3833,170,0.044351683
E02006464,2918,67,0.022960932
E02006465,2475,57,0.023030303
E02006466,3197,56,0.017516422
E02006467,2414,66,0.027340514
E02006534,3558,43,0.012085441
E02006535,2838,25,0.00880902
E02006536,2893,40,0.013826478
E02006537,4239,63,0.014861996
E02006538,3532,158,0.044733862
E02006539,3143,47,0.014953866
E02006540,2596,55,0.021186441
E02006541,3632,130,0.035792952
E02006542,2632,126,0.04787234
E02006543,2402,65,0.027060783
E02006544,3995,163,0.040801001
E02006545,3176,118,0.037153652
E02006546,3477,73,0.020995111
E02006547,2210,89,0.040271493
E02006548,3931,133,0.03383363
E02006549,2993,165,0.055128633
E02006550,4075,121,0.029693252
E02006551,4213,320,0.075955376
E02006552,3255,208,0.06390169
E02006553,3089,64,0.020718679
E02006554,3232,179,0.055383663
E02006555,3139,68,0.02166295
E02006556,3811,231,0.060614012
E02006557,2789,75,0.026891359
E02006558,4973,343,0.068972451
E02006559,3876,139,0.035861713
E02006560,4335,190,0.043829296
E02006561,2607,75,0.0287687
E02006562,2286,105,0.045931759
E02006563,2543,178,0.069996068
E02006564,3336,93,0.027877698
E02006565,3637,266,0.073137201
E02006566,3206,178,0.055520898
E02006567,3117,148,0.047481553
E02006568,4237,232,0.054755723
E02006569,3212,224,0.069738481
E02006570,3863,263,0.068081802
E02006571,3144,110,0.034987277
E02006572,3627,91,0.025089606
E02006573,5258,715,0.135983264
E02006574,4779,378,0.079096045
E02006575,2897,18,0.006213324
E02006576,3321,44,0.013249021
E02006577,3109,34,0.010935992
E02006578,3148,25,0.00794155
E02006579,3196,54,0.01689612
E02006580,3264,38,0.011642157
E02006581,3495,117,0.033476395
E02006582,2681,66,0.02461768
E02006583,3834,64,0.016692749
E02006584,2843,21,0.007386563
E02006585,3294,21,0.006375228
E02006586,2645,21,0.007939509
E02006587,3209,31,0.00966033
E02006588,3036,70,0.023056653
E02006589,4395,30,0.006825939
E02006590,3411,73,0.021401349
E02006591,3232,68,0.021039604
E02006592,2238,59,0.026362824
E02006593,4229,113,0.026720265
E02006594,2703,22,0.008139105
E02006595,2927,89,0.03040656
E02006596,3162,32,0.010120177
E02006597,3262,124,0.038013489
E02006598,2079,72,0.034632035
E02006599,2839,102,0.035928144
E02006600,3958,164,0.041435068
E02006601,3291,107,0.032512914
E02006602,2833,82,0.028944582
E02006603,3749,100,0.02667378
E02006604,4790,170,0.035490605
E02006605,2225,46,0.020674157
E02006606,3169,57,0.017986747
E02006607,2840,57,0.020070423
E02006608,2300,48,0.020869565
E02006609,2655,83,0.03126177
E02006610,2582,113,0.043764524
E02006611,4033,97,0.024051575
E02006612,3492,166,0.047537228
E02006613,3020,79,0.02615894
E02006614,3845,116,0.030169051
E02006615,2557,25,0.009777083
E02006616,3120,44,0.014102564
E02006617,3704,86,0.023218143
E02006618,2339,18,0.007695596
E02006619,2952,136,0.046070461
E02006620,3816,129,0.033805031
E02006621,3319,92,0.027719193
E02006622,3438,98,0.028504945
E02006623,3332,76,0.022809124
E02006624,2787,45,0.016146394
E02006625,3039,28,0.009213557
E02006626,3004,32,0.010652463
E02006627,3730,75,0.020107239
E02006628,3591,124,0.034530771
E02006629,3298,118,0.03577926
E02006630,4126,284,0.068831798
E02006631,4303,298,0.069254009
E02006632,3905,237,0.060691421
E02006633,3896,133,0.034137577
E02002985,2072,53,0.025579151
E02002986,2253,32,0.014203285
E02002987,2330,25,0.010729614
E02002988,2397,63,0.026282854
E02002989,2386,63,0.026404023
E02002990,2925,158,0.054017094
E02002991,5848,540,0.092339261
E02002992,2363,44,0.018620398
E02002993,2800,151,0.053928571
E02002994,4393,155,0.035283405
E02002995,2364,30,0.012690355
E02002996,3622,163,0.045002761
E02002997,2234,28,0.012533572
E02002998,2305,46,0.019956616
E02002999,2362,25,0.010584251
E02003000,3833,64,0.016697104
E02003001,2114,41,0.019394513
E02003002,2414,72,0.029826015
E02003003,2210,29,0.013122172
E02003004,2366,52,0.021978022
E02003005,2398,52,0.021684737
E02003006,3472,81,0.023329493
E02003007,3139,50,0.01592864
E02003008,2191,42,0.019169329
E02003009,2215,31,0.013995485
E02003010,2181,24,0.011004127
E02003011,2067,25,0.012094823
E02003172,2635,52,0.019734345
E02003173,2888,46,0.015927978
E02003174,3362,68,0.020226056
E02003175,3670,59,0.016076294
E02003176,3023,45,0.014885875
E02003177,3197,67,0.020957147
E02003178,3205,62,0.019344774
E02003179,2632,46,0.017477204
E02003180,3238,95,0.029339098
E02003181,3312,90,0.027173913
E02003182,2524,52,0.020602219
E02003183,2621,119,0.045402518
E02003184,2914,126,0.043239533
E02003185,2978,81,0.027199463
E02003186,3136,124,0.039540816
E02003187,3639,226,0.062104974
E02003188,4704,537,0.114158163
E02003189,3585,291,0.081171548
E02003190,4544,534,0.117517606
E02003191,3732,261,0.069935691
E02003192,4626,881,0.190445309
E02003193,6663,754,0.113162239
E02003012,4362,114,0.026134801
E02003013,4513,92,0.020385553
E02003014,3387,73,0.021552997
E02003015,2460,75,0.030487805
E02003016,2382,45,0.018891688
E02003017,2750,75,0.027272727
E02003018,2523,45,0.01783591
E02003019,3932,68,0.017293998
E02003020,2493,64,0.025671881
E02003021,2438,54,0.022149303
E02003022,2478,51,0.020581114
E02003023,2635,64,0.024288425
E02003024,3370,112,0.033234421
E02003025,2624,53,0.020198171
E02003026,3372,113,0.033511269
E02003027,4198,132,0.031443545
E02003028,3349,132,0.039414751
E02003029,2501,54,0.021591363
E02003030,2848,68,0.023876404
E02003031,3879,102,0.026295437
E02003032,2710,102,0.037638376
E02003033,3559,117,0.032874403
E02003034,3942,211,0.053526129
E02003035,4914,144,0.029304029
E02003036,3237,121,0.03738029
E02003037,4058,226,0.055692459
E02003038,2539,69,0.027176054
E02003039,3325,93,0.027969925
E02003040,3939,167,0.042396547
E02003041,2913,229,0.078613114
E02003042,4263,181,0.042458363
E02003043,2657,171,0.064358299
E02003044,2434,59,0.024239934
E02003045,2777,146,0.052574721
E02003046,3941,97,0.024613042
E02003047,4095,160,0.039072039
E02003048,2768,91,0.032875723
E02003049,3134,93,0.029674537
E02003050,3018,105,0.034791252
E02003051,2572,98,0.038102644
E02003052,2792,57,0.020415473
E02003053,3245,101,0.031124807
E02003054,2568,42,0.01635514
E02003055,3027,66,0.021803766
E02003056,2821,63,0.022332506
E02003057,2330,46,0.019742489
E02003058,3624,89,0.024558499
E02003059,2292,29,0.012652705
E02003060,4490,79,0.017594655
E02003061,2428,44,0.018121911
E02003062,2414,51,0.021126761
E02003063,2986,37,0.012391159
E02003064,2825,71,0.025132743
E02003065,2681,60,0.022379709
E02003066,2566,66,0.025720966
E02003067,2146,39,0.018173346
E02003068,2706,54,0.019955654
E02003069,2468,67,0.027147488
E02003070,3917,98,0.025019147
E02003071,3458,112,0.032388664
E02003072,4142,48,0.011588605
E02003073,2679,16,0.005972378
E02003074,3566,43,0.012058329
E02003075,2237,48,0.021457309
E02003076,3680,57,0.01548913
E02003077,2460,62,0.025203252
E02003078,2704,83,0.030695266
E02003079,3978,61,0.015334339
E02003080,4030,93,0.023076923
E02003081,4351,115,0.026430706
E02003082,4447,307,0.069035305
E02003083,3450,116,0.033623188
E02003084,4777,366,0.076617124
E02003085,3288,130,0.039537713
E02003086,2809,204,0.07262371
E02003087,4122,405,0.098253275
E02003088,3457,103,0.02979462
E02003089,2690,71,0.026394052
E02003122,2732,66,0.024158126
E02003123,3389,63,0.018589554
E02003124,3371,99,0.02936814
E02003125,2657,63,0.023710952
E02003126,2810,36,0.012811388
E02003127,3114,70,0.022479127
E02003128,3501,69,0.019708655
E02003129,2812,205,0.072901849
E02003130,4483,177,0.039482489
E02003131,3195,21,0.00657277
E02003132,3235,49,0.015146832
E02003133,3047,46,0.015096817
E02003134,2853,58,0.020329478
E02003135,3022,108,0.035737922
E02003136,3047,49,0.016081392
E02003137,3106,125,0.040244688
E02003138,3174,86,0.027095148
E02003139,2558,36,0.014073495
E02003140,3051,55,0.018026876
E02003141,3705,232,0.062618084
E02003142,3920,101,0.025765306
E02003143,3264,162,0.049632353
E02003144,3072,176,0.057291667
E02003145,2666,88,0.033008252
E02003146,3608,196,0.054323725
E02003147,3643,275,0.075487236
E02003148,3882,396,0.102009274
E02003149,3955,232,0.058659924
E02003150,5375,464,0.086325581
E02003151,3211,62,0.019308627
E02003152,3858,119,0.030844997
E02003153,3266,58,0.017758726
E02003194,2446,49,0.020032706
E02003195,2190,31,0.014155251
E02003196,4165,51,0.012244898
E02003197,2833,42,0.014825274
E02003198,2928,41,0.014002732
E02003199,4039,51,0.012626888
E02003200,4102,67,0.016333496
E02003201,4103,95,0.02315379
E02003202,2546,80,0.031421838
E02003203,3080,76,0.024675325
E02003204,3547,105,0.029602481
E02003205,3296,46,0.013956311
E02003206,3912,144,0.036809816
E02003207,2820,136,0.04822695
E02003208,4205,283,0.067300832
E02003209,2322,41,0.017657192
E02003210,4255,241,0.056639248
E02003211,4834,997,0.206247414
E02003090,2755,43,0.015607985
E02003091,2695,27,0.010018553
E02003092,2726,52,0.019075569
E02003093,2644,55,0.020801815
E02003094,2883,52,0.018036767
E02003095,2657,36,0.013549116
E02003096,2696,41,0.015207715
E02003097,2697,37,0.013718947
E02003098,3850,76,0.01974026
E02003099,2792,49,0.017550143
E02003100,4478,89,0.019874944
E02003101,3933,50,0.012712942
E02003102,2452,47,0.019168026
E02003103,2799,40,0.014290818
E02003104,3172,36,0.011349306
E02003105,2485,38,0.015291751
E02003106,2670,113,0.042322097
E02003107,4259,92,0.021601315
E02003108,3093,85,0.02748141
E02003109,2395,40,0.016701461
E02003110,3303,89,0.026945201
E02003111,2595,72,0.027745665
E02003112,2504,20,0.00798722
E02003113,4020,150,0.037313433
E02003114,2940,44,0.014965986
E02003115,3672,94,0.025599129
E02003116,3123,23,0.007364713
E02003117,3123,47,0.015049632
E02003118,3801,41,0.010786635
E02003119,4029,54,0.013402829
E02003120,3428,61,0.017794632
E02003121,4225,63,0.014911243
E02003212,3552,70,0.019707207
E02003213,3527,57,0.016161043
E02003214,2781,160,0.057533261
E02003215,3117,66,0.021174206
E02003216,3897,81,0.020785219
E02003217,2688,79,0.029389881
E02003218,2519,56,0.022231044
E02003219,2455,66,0.02688391
E02003220,3951,130,0.032903063
E02003221,2794,64,0.022906228
E02003222,2544,40,0.01572327
E02003223,3597,126,0.035029191
E02003224,3597,59,0.016402558
E02003225,2583,63,0.024390244
E02003226,3104,180,0.057989691
E02003227,2428,89,0.036655684
E02003228,2688,116,0.043154762
E02003229,2317,60,0.025895555
E02003230,3218,156,0.048477315
E02003231,3270,122,0.037308869
E02003232,2590,104,0.04015444
E02003233,3829,119,0.031078611
E02003234,3659,53,0.014484832
E02003235,2750,82,0.029818182
E02003236,4057,160,0.039438008
E02003154,3103,58,0.018691589
E02003155,2587,160,0.0618477
E02003156,3587,100,0.02787845
E02003157,2804,105,0.037446505
E02003158,2619,112,0.042764414
E02003159,2558,85,0.033229085
E02003160,2591,83,0.032033964
E02003161,3426,278,0.081144191
E02003162,2153,58,0.026939155
E02003163,4489,620,0.138115393
E02003164,3999,147,0.03675919
E02003165,3118,97,0.031109686
E02003166,4355,127,0.029161883
E02003167,4463,374,0.083800134
E02003168,3099,91,0.029364311
E02003169,3147,66,0.020972355
E02003170,5157,409,0.079309676
E02003171,3224,89,0.027605459
E02003892,2759,142,0.051467923
E02003893,2811,170,0.060476699
E02003894,3071,119,0.038749593
E02003895,3045,101,0.03316913
E02003896,2521,68,0.026973423
E02003897,2117,65,0.030703826
E02003898,2898,209,0.072118703
E02003899,2256,35,0.015514184
E02003900,2536,83,0.032728707
E02003901,3704,496,0.133909287
E02003902,2405,93,0.038669439
E02003903,3080,285,0.092532468
E02003904,2947,455,0.154394299
E02003905,2508,131,0.052232855
E02003906,2492,174,0.069823435
E02003907,3600,273,0.075833333
E02003908,3036,78,0.0256917
